interventionType,timestamp,resolution,interventionDuration,isReIntervention,timezone,app
breathingExercise,1750725585.036619,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750726111.685751,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750726116.967303,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750729292.042563,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750733596.1236792,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750733600.3357139,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750733615.4256458,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750739419.451182,openedApp,6.0,False,America/New_York,youtube
breathingExercise,1750764664.6739259,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750771083.9190202,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750771088.411491,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750772174.113714,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750772180.704092,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750772182.549292,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750774184.206822,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750774201.6815948,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750774487.257917,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750774657.849965,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750775240.0908232,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750779516.602773,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750779593.8238668,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750781066.469544,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750784316.7198749,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750784391.797859,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750806105.3350239,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750815582.527776,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750816965.917669,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750821962.88643,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750826244.161819,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826249.2560148,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826261.912424,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826266.2077,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826268.721261,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826271.185477,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826273.968999,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826276.385267,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826279.730869,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750826298.946214,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750849884.651999,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750855105.230761,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750855584.960325,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750855592.294049,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750857460.5160599,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750858216.7785602,dismissedAppOpening,6.0,False,America/New_York,youtube
breathingExercise,1750863901.0803819,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750867104.820548,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750867106.756847,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750867471.7469301,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750868473.828414,openedApp,6.0,False,America/New_York,youtube
,1750868492.364015,closedApp,,False,America/New_York,youtube
,1750868570.6277142,closedApp,,False,America/New_York,youtube
,1750868588.886395,closedApp,,False,America/New_York,youtube
,1750868589.3488631,closedApp,,False,America/New_York,youtube
,1750868605.506363,closedApp,,False,America/New_York,youtube
breathingExercise,1750869205.2826939,openedApp,6.0,False,America/New_York,youtube
,1750869246.5127969,closedApp,,False,America/New_York,youtube
breathingExercise,1750869277.577605,openedApp,6.0,False,America/New_York,youtube
,1750870160.763679,closedApp,,False,America/New_York,youtube
,1750870181.727192,closedApp,,False,America/New_York,youtube
breathingExercise,1750870493.851007,openedApp,6.0,False,America/New_York,youtube
,1750870512.23484,closedApp,,False,America/New_York,youtube
,1750870529.693335,closedApp,,False,America/New_York,youtube
breathingExercise,1750875311.468248,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750881698.450338,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750884898.978296,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750886980.5403829,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750886983.30602,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750888511.7803721,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750890493.124393,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750897503.326067,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750897808.590475,openedApp,6.0,False,America/New_York,youtube
,1750898082.010005,closedApp,,False,America/New_York,youtube
,1750898227.878975,closedApp,,False,America/New_York,youtube
,1750898233.9696898,closedApp,,False,America/New_York,youtube
,1750898235.273834,closedApp,,False,America/New_York,youtube
breathingExercise,1750898315.214229,openedApp,6.0,False,America/New_York,youtube
,1750898435.465845,closedApp,,False,America/New_York,youtube
breathingExercise,1750899054.890818,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750899063.0122461,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750901866.18905,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750901871.054138,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750904835.2472482,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750904920.993493,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750908374.012049,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750908377.265335,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750908382.1925712,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750908399.336516,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750910619.343573,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750944085.198985,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750948092.177723,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750953039.170038,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750955698.885215,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750956731.6072469,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750960162.406434,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750960618.5176659,openedApp,6.0,False,America/New_York,youtube
,1750961753.39229,closedApp,,False,America/New_York,youtube
,1750961753.860776,closedApp,,False,America/New_York,youtube
breathingExercise,1750965607.6734118,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750966298.5168362,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750968281.781869,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750970270.3532062,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750970272.296578,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1750980362.479926,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750985722.202286,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1750996597.401705,openedApp,6.0,False,America/New_York,instagram
,1751001596.417577,closedApp,,False,America/New_York,youtube
,1751002931.415825,closedApp,,False,America/New_York,youtube
breathingExercise,1751003429.5123549,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751031819.951366,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751034600.215065,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751042163.507431,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751047672.623887,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751048867.271997,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751049322.2778,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751053555.940798,closedApp,,False,America/New_York,youtube
breathingExercise,1751053578.129157,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751062932.425106,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751062946.1189141,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751064054.3956099,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751064448.062852,closedApp,,False,America/New_York,youtube
breathingExercise,1751065213.84634,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751072747.5292768,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751077680.379379,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751081385.869956,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751087321.706139,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751113855.1387691,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751123188.927168,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123191.405875,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123194.3767471,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123196.9123359,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123200.606883,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123203.712677,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751123206.940697,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751123178.759725,closedApp,,False,America/New_York,youtube
,1751123179.6958442,closedApp,,False,America/New_York,youtube
breathingExercise,1751130668.400842,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751132092.56979,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132094.5716062,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132097.835156,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132100.201027,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132102.188093,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132104.254552,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751132107.102377,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751132409.883891,closedApp,,False,America/New_York,youtube
,1751133401.067596,closedApp,,False,America/New_York,youtube
,1751134456.701733,closedApp,,False,America/New_York,youtube
breathingExercise,1751138385.922727,openedApp,6.0,False,America/New_York,instagram
,1751142479.4083881,closedApp,,False,America/New_York,youtube
,1751142557.845663,closedApp,,False,America/New_York,youtube
breathingExercise,1751156673.907164,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751156867.0143762,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751167105.582673,closedApp,,False,America/New_York,youtube
,1751168206.764501,closedApp,,False,America/New_York,youtube
,1751168208.153265,closedApp,,False,America/New_York,youtube
,1751168215.989702,closedApp,,False,America/New_York,youtube
,1751168219.0048451,closedApp,,False,America/New_York,youtube
breathingExercise,1751168263.7108579,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751199115.581521,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751206429.1864061,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751207746.38419,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751207932.417532,closedApp,,False,America/New_York,youtube
,1751208859.145917,closedApp,,False,America/New_York,youtube
,1751208920.15239,closedApp,,False,America/New_York,youtube
,1751210443.7144752,closedApp,,False,America/New_York,youtube
,1751210445.454811,closedApp,,False,America/New_York,youtube
breathingExercise,1751211656.663293,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751211662.9562821,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751213985.825196,openedApp,6.0,False,America/New_York,instagram
,1751216601.9822578,closedApp,,False,America/New_York,youtube
,1751217254.2979178,closedApp,,False,America/New_York,youtube
breathingExercise,1751219488.724938,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751219972.0850391,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751219998.352308,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751220090.3215919,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751220699.699166,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751223714.754313,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751224555.09489,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751226535.633697,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751234631.065167,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751235935.945406,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751242408.066584,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751251757.951973,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751251761.183996,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751257875.760474,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751257906.3002381,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751258426.3866081,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751290584.6992102,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751291543.011128,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751292289.98885,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751294666.4948878,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751299914.916017,openedApp,6.0,False,America/New_York,instagram
,1751304426.977931,closedApp,,False,America/New_York,youtube
breathingExercise,1751309135.38221,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751309715.53716,closedApp,,False,America/New_York,youtube
,1751309717.228776,closedApp,,False,America/New_York,youtube
,1751310437.744643,closedApp,,False,America/New_York,youtube
,1751310438.516741,closedApp,,False,America/New_York,youtube
,1751310784.689151,closedApp,,False,America/New_York,youtube
breathingExercise,1751310809.161277,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751316343.983717,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751319418.4877,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751319420.873808,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751319423.960912,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751316936.813957,closedApp,,False,America/New_York,youtube
breathingExercise,1751326004.846816,openedApp,6.0,False,America/New_York,instagram
,1751332504.555829,closedApp,,False,America/New_York,youtube
,1751332506.4908981,closedApp,,False,America/New_York,youtube
,1751332506.608455,closedApp,,False,America/New_York,youtube
breathingExercise,1751332686.382168,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751337024.026513,dismissedAppOpening,6.0,False,America/New_York,instagram
,1751335075.460455,closedApp,,False,America/New_York,youtube
,1751335753.3716931,closedApp,,False,America/New_York,youtube
,1751336409.184341,closedApp,,False,America/New_York,youtube
,1751336430.358313,closedApp,,False,America/New_York,youtube
,1751336962.043023,closedApp,,False,America/New_York,youtube
,1751337019.418572,closedApp,,False,America/New_York,youtube
,1751337020.8608809,closedApp,,False,America/New_York,youtube
,1751337020.952132,closedApp,,False,America/New_York,youtube
breathingExercise,1751337038.085678,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751338820.272934,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751340778.570399,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751341309.076198,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751346915.8467731,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751375303.4108338,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751379944.052499,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751380781.734762,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751394703.569549,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751396153.374315,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1751396919.4085221,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751398432.333581,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751403909.4352431,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1751434441.982553,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751437231.637341,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751443267.255835,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751445724.1057072,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751452311.665751,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751452984.253512,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751453976.440928,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751454139.300455,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751454895.18695,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751455658.6938062,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751457908.078116,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751460685.433763,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751462065.107831,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751476442.184163,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751477050.1041908,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751479989.317181,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751484768.9451718,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751484971.5546808,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751486304.162468,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751486766.435456,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751487092.0066872,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751488445.409806,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751493711.604198,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751496113.344709,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751496120.785596,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751496123.8466902,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751499802.678591,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751524713.9289222,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751524907.985187,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751544050.1754,openedApp,6.0,False,Europe/London,instagram
,1751545559.698684,closedApp,,False,Europe/London,youtube
,1751545621.158639,closedApp,,False,Europe/London,youtube
,1751546060.376467,closedApp,,False,Europe/London,youtube
,1751546262.649169,closedApp,,False,Europe/London,youtube
breathingExercise,1751557187.570308,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751558007.944215,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751562645.278954,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751563247.261064,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751563483.2323499,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751563517.1099901,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751563823.887243,openedApp,6.0,False,Europe/London,instagram
,1751564773.826684,closedApp,,False,Europe/London,youtube
,1751565096.9542909,closedApp,,False,Europe/London,youtube
,1751565314.315944,closedApp,,False,Europe/London,youtube
,1751565346.025272,closedApp,,False,Europe/London,youtube
breathingExercise,1751565382.480439,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751566296.21538,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751567135.916347,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751568522.651435,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751569253.654325,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751569509.052705,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751569994.348013,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751570420.635232,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751571595.221091,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751571597.352666,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751571599.3859239,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751572115.2960072,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751572553.9907,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751575969.442318,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751575993.1513991,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751577888.979603,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751578170.979465,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751582330.072433,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751582715.489307,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751587888.355191,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751587957.86867,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751588134.770927,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751615968.386904,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751619520.711115,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751619777.995408,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751622151.5409632,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751622504.243016,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751627337.466933,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751628623.7711968,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751641088.467984,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751641465.61863,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751643086.167645,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751643682.155645,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751644795.644261,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751646154.369554,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751646209.6142879,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751648189.8364801,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751649301.25579,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751655432.5393748,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751655535.24965,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751659993.263273,openedApp,6.0,False,Europe/London,instagram
,1751660925.8478,closedApp,,False,Europe/London,youtube
,1751661074.5231419,closedApp,,False,Europe/London,youtube
,1751662630.976356,closedApp,,False,Europe/London,youtube
breathingExercise,1751662659.684623,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751667895.1986132,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751717128.149633,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751717279.766779,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751717311.828361,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751721047.342557,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751721492.872694,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751721954.5495682,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751728529.229731,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751733750.678278,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751734596.730658,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751734612.028588,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751735995.55374,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751741383.200918,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751743091.20476,openedApp,6.0,False,Europe/London,instagram
,1751745198.978595,closedApp,,False,Europe/London,youtube
breathingExercise,1751745215.134527,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751745309.144733,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751745353.96207,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751746970.255128,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751747591.240217,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751747762.1713781,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751752301.0106611,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751753608.181889,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751756032.943836,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751756731.878646,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751794425.849164,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751796277.197212,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751801027.622005,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751810937.966541,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751815401.120497,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751815630.955102,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751816225.654011,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751822657.2345638,openedApp,6.0,False,Europe/London,instagram
,1751823399.706176,closedApp,,False,Europe/London,youtube
breathingExercise,1751825494.230945,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751825820.868703,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751831292.2368832,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751831395.524259,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751831872.7022738,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751831976.593302,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751833274.992363,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751833278.392702,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751833282.570179,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751833284.918552,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751837217.953423,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751837223.863652,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751837227.488658,dismissedAppOpening,6.0,False,Europe/London,instagram
,1751838728.0017982,closedApp,,False,Europe/London,youtube
,1751838772.626699,closedApp,,False,Europe/London,youtube
,1751840325.34874,closedApp,,False,Europe/London,youtube
,1751840374.581799,closedApp,,False,Europe/London,youtube
,1751840899.85353,closedApp,,False,Europe/London,youtube
,1751841974.3213859,closedApp,,False,Europe/London,youtube
,1751842174.890502,closedApp,,False,Europe/London,youtube
breathingExercise,1751879907.8379378,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751880840.079401,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751880934.4975219,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751881006.785596,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751881471.256129,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751887383.135571,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751900146.7061439,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751900453.893863,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751900477.845546,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751912450.24192,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751914037.6486921,openedApp,6.0,False,Europe/London,instagram
