app,interventionDuration,isReIntervention,resolution,timezone,interventionType,timestamp
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751141236.5268722
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751141673.778057
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751142082.4414182
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751147260.609252
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751148644.103986
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751150600.3678079
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751150879.774133
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751172778.249433
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751172853.6997209
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751172878.469945
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751175065.401095
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751178841.377425
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751180242.952448
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751180909.290426
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751208430.0752769
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751227069.772299
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751228157.211255
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751231165.184242
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751234159.124366
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751239261.6720881
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751253551.888747
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751254730.898682
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751258639.3756552
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751259046.332646
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751269708.346703
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751294828.743774
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751299870.269237
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751299888.791895
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751300443.104807
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751301311.463609
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751309404.519139
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751311141.558775
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751318580.041662
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751318653.142612
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751324384.788947
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751335363.2564769
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751335481.3487659
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751336517.190672
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751338053.563343
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751351142.001276
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751351318.6924992
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751351585.0905352
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751351918.705715
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751355141.579217
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751355254.748538
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751356028.7896318
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751356257.138911
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751356339.962275
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751356698.157862
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751357066.344046
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751389498.897963
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751394595.727507
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751398294.5195808
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751401682.9980822
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751401760.83674
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751403993.3860989
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751405075.290066
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751407854.8522
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751409259.715004
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751410320.12996
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751410910.4877682
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751412060.267801
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751414935.815769
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751424037.53232
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751424081.901016
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751433658.920768
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751435959.6320639
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751437422.639134
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751473258.8222651
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751480762.4783301
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751486954.519402
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751504874.092413
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751504899.842647
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751505023.103548
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751505086.759754
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751514663.737556
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751514701.095952
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751515933.4352841
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751516804.653023
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751518714.5500221
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751521202.752676
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751522608.6331592
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751522853.330803
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751526993.582488
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751527276.475313
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751527361.346139
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751527426.298956
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751527869.275813
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751564616.750006
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751565418.139307
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751565566.011792
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751568000.3401399
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751583056.1748471
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751595564.136026
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751595606.6600041
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751600348.664875
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751601122.823772
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751609840.1642241
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751610143.068696
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751610285.365304
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751613223.039425
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751613250.301413
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751613593.892673
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751619220.792048
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751641829.448535
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751649556.917978
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751649675.245112
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751649790.763402
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751671245.653294
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751671393.511533
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751672476.899825
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751672669.1785789
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751672973.920718
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751673212.258017
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751673691.709233
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751674368.4917002
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751677491.544647
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751682414.1648011
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751683438.846631
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751684457.801018
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751685409.772501
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751688552.447898
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751688742.507185
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751689592.27578
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751689962.778298
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751695520.045343
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751702992.285286
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751730722.938523
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751733428.167941
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751754013.134945
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751756657.794358
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751757397.643898
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751770894.449088
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751771432.59405
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751771694.572506
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751771846.728811
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751772019.719342
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751792820.6882129
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751795290.907094
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751796677.631393
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751802767.581547
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751803429.226465
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751803459.2326732
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751807831.4073439
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751809809.685236
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751809998.664557
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751810760.206279
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751811089.448242
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751812631.915545
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751818136.713941
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751818269.254175
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751832401.609933
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751837255.1543078
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751847011.990319
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751847049.57411
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751847587.333081
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751848261.960075
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751857106.866675
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751857318.878584
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751858685.582526
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751893354.6350698
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751904183.0947309
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751905322.254171
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751912394.207121
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751913971.217813
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751915712.504689
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751931744.3248
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751935929.805894
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751936525.966408
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751944184.297598
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751948230.51402
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751954269.567976
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751984126.462389
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751984460.762909
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751984658.271275
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751994140.9198608
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1751994437.115938
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751999476.865066
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1751999724.062695
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752001834.366375
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752002255.740191
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752002886.923245
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752002904.4069262
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752003023.389954
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752003042.155911
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752004419.433027
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752006352.09515
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752006402.4954062
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752008225.978713
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752012814.66846
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752012905.9488502
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752013041.854228
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752017604.78648
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752020905.683198
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752024990.934766
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752025823.211616
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752028696.640811
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752030819.144476
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752031000.9634418
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752035651.083623
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752035700.583753
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752079598.172126
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752080950.558434
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752088929.108083
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752089235.039953
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752098960.668839
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752099019.6564631
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752103215.2532449
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752106960.3840199
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752117093.015773
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752117303.304919
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752117494.8504
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752120384.490005
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752120590.7915301
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752159994.122491
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752174608.968791
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752175310.652575
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752176654.2112942
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752195271.637545
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752203263.695653
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752203598.1526132
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752207149.140586
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752207344.42944
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752207557.2723908
instagram,6.0,False,dismissedAppOpening,America/New_York,breathingExercise,1752207741.683327
instagram,6.0,False,openedApp,America/New_York,breathingExercise,1752235807.317702
