app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,askForTimeLimit,False,6.0,openedApp,1752695791.951608,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752695845.795532,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752695977.255186,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752696213.237459,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752696373.510047,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752696514.987062,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752696620.95611,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752696872.804295,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752697109.596281,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752698831.756856,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752699092.255827,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752699785.8398008,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752699948.656361,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752700062.801862,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752700488.349513,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752700854.606286,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752701132.481876,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752701452.4887881,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752701809.37357,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752703279.20463,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752703944.1240091,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752704837.7279248,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752705235.2849278,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752705640.1152601,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752706582.497532,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752707208.104053,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752707447.099571,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,openedApp,1752707564.7054172,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752708002.5335789,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1752709721.79033,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752709749.086859,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752711976.914474,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752712511.27919,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752720577.857973,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752720581.790084,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752720791.319882,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752720793.525162,Europe/Berlin,60.0
instagram,askForTimeLimit,False,6.0,openedApp,1752725129.932785,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752728179.1275458,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752728283.155106,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752728301.791858,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752728348.271066,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752728380.4522572,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752730050.958838,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752730905.765253,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752731495.5733662,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752731525.419358,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752731596.2248502,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752732105.394401,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752732499.6111531,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752732522.5603352,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752732647.2989578,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752732845.20329,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752733620.258552,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752734536.348566,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752734594.210383,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752735867.854994,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752736086.569971,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752736467.3932118,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752736652.910087,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752736721.565547,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752736754.589631,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752736804.581599,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752736829.319885,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752737615.730109,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752737685.793875,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752737825.4351668,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752737897.5157661,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752738131.211007,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752738164.866386,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752738192.189496,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752738509.7138948,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752738552.721901,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752739142.718525,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752739146.201731,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1752739189.569051,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752744266.163748,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752744352.766885,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752744413.2962399,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752744922.590056,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752745190.430005,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752747177.2619271,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752748688.6681361,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752749024.849142,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752749051.357881,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752749112.920346,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752749133.758249,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752749156.0264359,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752749160.192949,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752749190.011427,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752749382.149785,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752749481.505012,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752749644.039449,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752749784.801107,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752749842.080319,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752750022.919287,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752750141.9108229,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752750530.9998941,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752750643.092348,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752750679.995242,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752750714.8335319,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752750734.856765,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752750903.0674438,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752751035.594164,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751107.6408072,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751571.5778332,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751790.0034208,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751843.897204,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751874.6532788,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752751992.527077,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752752088.1503758,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752752197.9645572,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752752284.744783,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752752542.861191,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752758105.430507,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752758929.552184,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752758997.86447,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752759261.4178228,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752759278.7428188,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752759339.007911,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752759502.2094069,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752759595.411988,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752759969.1702828,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752760127.0544329,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1752760176.110166,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752760270.3944778,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752760643.394247,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752760718.718058,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752761255.524894,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752762162.622766,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752762439.589036,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752763012.962714,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752763228.521972,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752763234.599648,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752764538.943949,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752764627.419172,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752765149.866036,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752765730.077684,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752765912.418635,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752766406.4480371,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752767123.323793,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752767354.5838652,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752768053.366873,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752768329.536547,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1752768771.6715388,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752768827.4533,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752769165.4590158,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752769392.2248769,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1752769440.084243,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752769907.919567,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752770777.381978,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752771430.176269,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752772077.245281,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752772343.936092,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752772539.282175,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752772595.595851,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752772919.293273,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752773258.388721,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752773340.45157,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752773613.535214,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752774219.834867,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752774245.606513,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752774433.542382,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752774838.4521298,Europe/Berlin,540.0
instagram,askForTimeLimit,False,6.0,openedApp,1752774951.906318,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752775490.811377,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752775575.495086,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752775659.258503,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752775707.288715,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752776457.026473,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752776477.661327,Europe/Berlin,60.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752776490.309264,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752776496.5608258,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752776726.13979,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752776757.094956,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752777112.201202,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752777127.920331,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752777662.955406,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752777715.0316792,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752777764.024859,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752777786.950481,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752778421.3348122,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752778615.8013291,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752778962.687309,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752780284.798692,Europe/Berlin,720.0
instagram,breathingExercise,True,6.0,openedApp,1752781026.132413,Europe/Berlin,2520.0
instagram,askForTimeLimit,False,6.0,openedApp,1752782668.013454,Europe/Berlin,540.0
instagram,askForTimeLimit,False,6.0,openedApp,1752783460.27396,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752789444.334177,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752789634.458844,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752790167.664895,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,openedApp,1752792526.812844,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752805706.985458,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752815166.0812469,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752824579.5786319,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752824820.189588,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752825188.817072,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752825219.683769,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752825480.08432,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752826727.8238869,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752827738.197414,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752827908.012495,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752828796.733622,Europe/Berlin,780.0
instagram,breathingExercise,True,6.0,openedApp,1752829615.05201,Europe/Berlin,2040.0
instagram,askForTimeLimit,False,6.0,openedApp,1752831220.636078,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752832962.53482,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752833793.168483,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752835262.74791,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752835491.330581,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752836070.657541,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752836233.600552,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752837227.2561479,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752837458.619389,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752837530.8672729,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752837769.5668468,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752838485.1556711,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752838695.53308,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752839623.348782,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752841028.508985,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752841311.428479,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752841605.089095,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752842004.618997,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752843043.933717,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752843185.440569,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752844251.828964,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752844623.342211,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752846203.322795,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752846583.55163,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752846964.11403,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752847486.32428,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752847698.283051,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752847767.097303,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752848251.552847,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752848869.007911,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752849264.622704,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850055.4684591,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850108.412487,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850143.9193091,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850204.43221,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850273.1968079,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850377.617538,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752850791.6840339,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752851025.676131,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752851093.806324,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752851718.667907,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752852174.544788,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752852451.955611,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752852644.647355,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752852774.70511,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752852970.7373261,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752853077.059277,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752853270.382077,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752853387.073746,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752853480.308608,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1752853598.399506,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752853683.288989,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752853913.218721,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752854644.2435498,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752854707.522025,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752854943.139485,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752855741.299492,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752855834.066355,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752855960.446875,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752856013.761949,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752856065.772788,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752856169.217675,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752856442.804476,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1752856716.747515,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752857497.475185,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752857545.56898,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752857661.8610501,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752858311.63813,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752859231.962349,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752859273.971044,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752859485.841249,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752859834.639525,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752859906.42912,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752860838.277205,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752861108.509876,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752862522.861882,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752862901.9572659,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752862931.731536,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752863003.236803,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752863344.3495932,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752863414.21791,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752863468.416288,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752863472.242375,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752863561.3232942,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752863833.987637,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752863938.8402162,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752864682.194882,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752865576.7668471,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752865635.282323,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752865702.925675,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752865938.058418,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752865990.489351,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752866334.187995,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752866399.1021218,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752866497.67099,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752866545.149771,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752866577.539235,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752866686.05377,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752866935.7872992,Europe/Berlin,1260.0
