isReIntervention,timezone,timestamp,resolution,app,interventionDuration,interventionType
False,America/Los_Angeles,1752018449.807325,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752019467.333401,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752019895.4081302,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752021975.61911,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752022059.1904988,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752023251.0144339,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752023785.572593,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752024281.527876,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752033127.247365,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752036719.008366,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752070299.9723039,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752072845.3678288,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752073753.3796449,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752074144.6141992,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752074852.568728,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752080299.705992,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752081960.664456,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752089972.3408298,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752091081.635435,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752094459.197328,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752096339.278446,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752097246.667966,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752109957.4685311,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752110717.94913,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752111970.221809,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752112822.5957031,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752116725.038351,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752116850.1308022,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752118510.854179,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752119197.703733,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752120108.1010818,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752120769.864225,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752121169.163934,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752159808.660509,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752161902.3490129,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752165494.0805988,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752165514.584975,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752166243.629758,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752168023.21488,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752168393.8309798,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752172469.7350059,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752175042.668236,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752176954.9398088,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752180508.138021,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752180852.9015079,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752182998.810861,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752185365.26796,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752187819.629531,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752188508.4441,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752193479.811808,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752193857.300704,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752194044.219979,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752199503.192771,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752199896.723283,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752200509.170697,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752200865.7577991,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752203010.355031,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752203983.823323,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752206083.395413,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752207332.103351,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752243216.48051,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752244265.693131,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752245762.440113,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752246469.172474,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752250367.798332,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752251452.980774,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752255367.410553,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752256162.411179,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752256167.7725081,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752270696.449634,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752271152.967216,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752273518.2201781,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752275927.599825,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752275998.362771,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752276845.19086,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752276858.77379,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752276946.1170468,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752277162.168426,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752278576.3384461,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752285741.523542,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752285836.295172,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752285972.250309,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752286392.746392,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752286542.154694,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752287133.029325,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752289922.8871589,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752290086.05931,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752290216.061283,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752290299.916645,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752291491.200346,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752291717.518779,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752292619.029193,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752293503.181361,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752329907.713872,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752331814.423192,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752333979.668968,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752334677.237309,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752336628.681775,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752338665.134748,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752340882.038702,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752341379.250493,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752343073.50395,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752344452.0769491,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752345721.21821,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752346277.5710192,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752351593.116682,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752351906.823127,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752351992.62256,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752361400.938447,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752370936.950777,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752371070.065494,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752377026.503603,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752377187.1355438,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752378809.497325,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752381085.0487208,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752419385.50856,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752427136.694967,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752427255.9946752,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752430601.591948,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752430879.760442,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752432409.948154,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752432705.0973291,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752456610.613533,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752457186.5676432,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752457247.640067,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752466735.348219,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752467251.125679,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752467915.26788,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752468015.372755,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752468171.041463,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752469240.203593,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752469904.129878,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752470246.84934,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752505546.865737,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752507321.297728,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752508008.6781259,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752508024.2267962,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752508693.8019671,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752508799.21062,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752510466.579335,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752511125.259706,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752511402.946155,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752512984.439378,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752513068.973503,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752513269.1316772,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752513758.58362,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752517284.434753,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752517419.3554668,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752517538.6728191,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752518257.581501,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752522513.527417,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752522997.99459,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752525229.8829808,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752527760.5124369,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752527779.0275822,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752529322.1435862,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752533223.886962,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752536542.277633,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752536908.3788838,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752539862.291631,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752544418.0720448,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752548000.187014,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752550123.475463,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752551247.5708709,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752551298.200663,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752554874.080167,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752590275.138668,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752594444.200978,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752595227.2808928,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752595254.808367,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752595480.037088,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752595652.317308,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752596149.5515552,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752597320.5358238,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752598398.788587,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752617323.971195,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752617439.302764,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752617507.0770059,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752619338.2282,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752619504.527503,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752623041.213922,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752630871.072542,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752630969.181437,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752632178.283805,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752632407.548617,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752632525.906793,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752633023.1749449,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752633890.788276,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752634771.175686,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752636805.169709,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752637082.715184,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752637266.878614,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752639396.945919,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752640254.0088139,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752642047.580699,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752642525.075216,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752642606.496712,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752678441.063552,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752680600.097024,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752683513.186013,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752684458.5265222,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752684477.640287,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752685008.9034672,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752695779.400248,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752697584.238204,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752697626.380546,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752697679.8805718,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752699774.908016,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752699857.240117,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752707489.291096,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752707973.5881681,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752709290.208452,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752709508.1694689,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752718743.873909,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752722841.9398742,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752765359.00602,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752767506.0913448,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752767569.543344,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752768861.168288,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752772561.6903028,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752772817.276561,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752774698.515963,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752775734.470024,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752777923.768163,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752778251.704268,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752781226.881023,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752781280.640661,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752781355.181606,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752782093.011014,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752782095.848208,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752785468.8671908,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752788290.100346,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752788493.637677,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752788618.793395,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752789762.0027509,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752791174.4807792,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752791822.7377791,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752794336.3287392,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752795766.11039,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752800996.552419,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752803938.02999,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752804826.836213,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752805078.311181,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752805421.05732,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752806193.6624231,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752807149.506535,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752807309.828924,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752807441.065755,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752807853.314372,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752809186.297679,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752810113.1117,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752850649.9993072,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752850672.4356751,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752852403.862448,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752855772.3439012,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752856286.334775,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752857183.707955,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752859110.887738,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752864293.396377,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752866338.823637,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752872516.625646,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752872549.578823,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752882916.127685,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752883677.7839541,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752884438.6751928,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752894563.059979,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752897492.869331,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752897978.896747,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752898464.305705,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752898484.867851,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752900455.423727,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752942209.972177,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752943142.0244632,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752944003.532051,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752944023.901775,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752944026.163498,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752945580.360553,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752945626.548862,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752945969.307672,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752946217.713496,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752946355.1519198,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752947364.7060661,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752948611.387621,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752955424.536186,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752957036.253735,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752957178.652724,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752968513.4284658,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752973783.56152,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752973998.243688,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752974077.596964,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752975307.493149,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752976654.295985,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752979417.362719,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752979431.879255,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752979654.63948,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752981344.9068751,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752982114.59604,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1752986027.184211,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1753020938.325965,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1753024696.888888,openedApp,instagram,6.0,breathingExercise
False,America/Los_Angeles,1753029073.562386,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1753029128.966615,dismissedAppOpening,instagram,6.0,breathingExercise
False,America/Los_Angeles,1753030341.754307,openedApp,instagram,6.0,breathingExercise
