interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1751471276.77979,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751473353.24793,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751473456.337901,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751473490.0931768,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751475140.142142,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751475801.291295,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751475995.295977,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751477455.853938,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751478487.4062839,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751478991.045133,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751479189.365035,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751479281.05021,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751479492.010665,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751479697.1772141,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751481945.8709888,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751482638.7483501,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751482720.094194,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751483436.315528,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751483815.4656,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751484132.914593,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751484303.289263,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751485808.0803819,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751485948.06461,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751486092.117461,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751486233.679148,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751486565.821494,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751488370.22022,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751488513.5736961,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751488581.1175818,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751489025.832742,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751490457.606051,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751490732.963207,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751490978.4751658,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751491022.566368,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751491367.848834,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751491419.7938762,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751491554.838605,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751491563.7019382,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751491705.67242,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751492109.564419,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751492250.241863,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751492451.0794702,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751492649.802983,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751492898.442771,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751493098.295848,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751493354.981522,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751493412.230088,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751493430.7688432,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751493653.0036402,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751494488.8509011,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751494511.738991,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751494556.445763,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751494654.17734,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751494801.568563,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751495127.9876409,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751495346.863651,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751495406.889018,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751495934.0787039,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751496013.9442592,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751496044.993206,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751496052.695499,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751496128.054362,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751496187.538847,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751496328.296674,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751497142.297279,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751497462.9615989,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751498835.776912,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751499157.964985,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751499451.226481,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751499657.244231,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751500698.904495,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751500740.28913,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751500819.4049978,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751501025.318068,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751501036.724899,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751501281.6012,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751501940.4802752,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751502213.233418,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751502779.2276049,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751503913.460153,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751504441.67071,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751504558.364266,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751504584.798336,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751504641.279341,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751504690.160571,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751504715.620368,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751504965.9253259,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751505060.340111,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751505853.236115,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751507783.733138,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751507822.7296438,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751507987.877756,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751508942.401011,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751509115.035976,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751509175.899692,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751509324.374833,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751509644.972717,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751512570.22316,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751513684.8039289,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751513773.102489,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751513800.632426,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751513883.2552562,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751515169.222931,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751515268.475924,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751515753.4245272,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751517437.601663,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751518130.2254372,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751518599.068809,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751518612.792515,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751519484.292093,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751519495.914268,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751519866.518672,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751520640.753251,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751521766.7840672,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751523477.542879,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751524457.952596,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751545154.282217,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751545539.455342,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751545738.291119,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751545796.653589,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751545895.032656,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751546023.245947,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751546127.62048,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751546156.898529,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751546884.205858,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751548104.005461,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751548680.7980661,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751548715.9743152,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751550663.4045901,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751552188.074492,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751553113.8498712,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751557482.136883,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751558179.7181149,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751558293.011771,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751558659.569837,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751559175.026338,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751560729.1896849,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751562788.4601989,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751563045.275805,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751565013.345495,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751568498.356983,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751569228.384968,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751570578.430979,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751570740.529632,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751570956.0532498,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751570997.360549,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751572685.902178,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751573478.154958,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751573823.575951,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751574197.7787461,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751574315.08633,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751574351.926962,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751574553.5903,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751574629.677359,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751574663.8413138,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751574875.733409,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751575122.8994799,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751575519.3752608,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751576109.1411629,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751576242.408092,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751576262.092785,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751576693.1903172,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751576707.154714,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751577343.547194,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751581750.3981318,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751581981.076528,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583066.9185848,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583231.963623,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583420.522718,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583558.772521,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583608.949245,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751583846.53057,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751583904.3539119,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751588128.260922,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751588227.6655521,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751589104.661716,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751590928.738111,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751591271.4072108,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751591287.0741072,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751592916.229937,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751593384.446058,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751596551.162736,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751597399.187089,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751598370.1677299,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751598500.8594599,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751598696.452148,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751598784.770978,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751598899.0605922,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751600028.308892,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751600100.844523,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751600276.5250502,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751600401.303108,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751600423.1210961,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751600431.1945949,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751601428.528261,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751601665.0886059,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751601911.542422,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751601921.611197,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751602154.5565639,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751602320.748805,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751602589.311393,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751602787.765301,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751603717.50122,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751603728.110736,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751630448.5650659,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751630699.434331,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751630750.383366,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751630838.0248818,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751631644.3141289,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751631843.7199268,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751632399.468585,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751632973.075179,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751633178.256556,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751634210.568824,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751634225.912252,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751636325.752942,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751637267.0699959,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751637279.107296,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751637832.119636,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751638333.720777,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751639687.793005,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751639696.837802,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751640144.889157,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751640681.832721,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751641213.238282,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751641581.5945148,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751641593.615103,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751641605.645536,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751642680.866396,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751643045.954406,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751643246.265705,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751644577.4712029,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751644985.288147,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751645650.1774259,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751646600.744029,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751646610.367919,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751650655.771572,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751655390.6525931,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751655867.61968,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751656715.81383,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751657170.518244,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751657600.92062,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751657750.9006882,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751657963.315017,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751658038.5381598,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751658185.381557,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751658304.571451,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751658357.4339762,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751658371.99922,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751658561.354523,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751658623.2301779,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751658729.966568,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751659315.9989119,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751659683.08339,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751659917.983932,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751659932.864234,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751660037.935151,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751660338.1866179,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751660360.8979158,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751662421.8090348,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751662645.596304,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751665813.842767,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751666337.462539,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751666619.684708,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751666662.1677608,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751667294.454422,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751667555.554399,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751669157.3683538,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751669834.1151428,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751669984.9672,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751670721.5354118,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751671178.25189,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751671303.2895741,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751672755.81463,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751673322.425449,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751674299.850069,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751675054.013377,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751676447.00053,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751677231.980781,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751677611.516753,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751679402.363128,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751680270.955185,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751680502.139287,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751680555.5174189,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751681290.902597,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751682821.9774451,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751683243.082556,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751683333.909326,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751683820.796805,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751684141.14324,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751684211.30869,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751688466.268532,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751688655.777874,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751689136.062916,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751689158.117079,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751689793.697373,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751690013.925251,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751690374.389467,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751691038.488937,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751719928.2660089,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751720186.539905,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751720328.917646,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751720805.780822,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751721400.7561479,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751722643.1609511,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751723059.2983751,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751724152.004078,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751724225.607479,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751724430.512661,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751724677.445468,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751725180.615392,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751725218.163193,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751725280.0107388,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751725363.450173,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751725925.747253,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751726152.338486,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751726529.2534308,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751726534.2103019,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751729081.231821,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751729230.243072,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751729641.520831,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751730386.0190659,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751732196.839953,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751735274.4845428,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751735516.519567,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751740470.2692451,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751740544.7811189,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751740665.809124,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751740681.876264,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751740691.8514938,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751741327.7786322,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751741350.0214481,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751741857.536944,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751742230.568363,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751742332.1595402,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751742414.877884,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751742657.6939301,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751744605.558213,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751748668.9938622,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751748809.02653,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751748859.609169,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751749064.563864,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751749601.208356,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751750033.856678,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751750137.622281,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751750224.371029,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751753247.264772,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751753337.464417,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751753535.355534,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751753702.784905,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751753960.831119,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751754823.88102,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751754936.273511,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751755250.526227,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751755320.792963,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751755655.1880488,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751756234.750627,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751756349.9014359,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751757599.2495031,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751757694.975337,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751757801.634614,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751758057.653943,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751758489.0742111,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751758498.76458,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751758564.8647408,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751758611.304204,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751758632.7042089,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751758827.239028,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751760054.68614,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751760483.8432732,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751760510.939948,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751761258.118995,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751761505.954076,openedApp,3.0,America/New_York,instagram,False
