isReIntervention,interventionType,app,resolution,timestamp,timezone,interventionDuration,purpose
False,breathingExercise,tikTok,openedApp,1751059682.0528522,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751059825.612136,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751059834.775656,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751060880.745928,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751061360.1279821,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751061390.754303,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751061769.463519,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751063843.144449,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751063879.255334,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751067720.625864,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751067975.874704,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751067986.21316,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751068215.014247,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751069980.4395409,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751070639.535822,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751071367.2610168,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751073113.883497,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751076225.181548,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751076581.4198198,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751078823.329225,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751079648.5745149,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751079664.631341,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751079943.993188,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751080709.743668,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751081179.183166,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751082379.740322,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751082392.00016,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751110429.869339,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751111256.299399,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751115878.1578631,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751117098.818785,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751117858.407871,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751121075.823762,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751124372.9886289,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751126664.1977758,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751126885.3607101,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751128299.2857242,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751128305.273278,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751128321.4741,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751128473.182513,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751128862.315634,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751130073.588748,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751130823.626552,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751131236.749676,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751132372.813706,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751132624.337706,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751135312.1026301,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751135565.9382892,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751136056.2356439,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751136801.256894,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751136988.4998841,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751137141.112267,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751137621.569061,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751138568.907319,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751138844.113394,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751139179.704432,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751139987.784328,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751141666.199664,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751141943.379912,America/Chicago,3.0,Respond 
False,breathingExercise,instagram,openedApp,1751142193.140805,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751146039.274493,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751146081.616167,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751146946.940593,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751147318.7956018,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751151914.660296,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751154709.041665,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751155065.105293,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751156066.7467508,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751156079.714556,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751157287.7043939,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751160823.875464,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751161040.2568321,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751161069.371883,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751161613.009345,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751162142.872834,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751162884.5305672,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751163479.020215,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751164011.8402019,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751164028.1102319,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751164879.4843879,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751166185.079318,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751166678.8484159,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751167677.042455,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751167702.0581288,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751168368.447578,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751168926.235321,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751169539.415604,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751169732.345912,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751170332.551643,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751172291.928169,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751172508.938281,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751172735.694147,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751173536.177268,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751176610.490144,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751190629.5299659,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751190984.940309,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751192116.3449612,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751192717.621161,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751201616.166696,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751201987.528933,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751207104.8638902,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751208632.053554,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751209483.7566671,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751209737.234808,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751210096.316081,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751210196.592917,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751210417.772026,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751210834.636314,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751211333.711941,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751211824.6141891,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751212435.536405,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751212651.9260821,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751213038.331789,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751215565.902703,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751217427.7400851,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751217666.394652,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751217702.448535,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751218211.802969,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751221152.992486,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751231186.223027,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751235213.753614,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751235923.854696,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751236008.294039,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751236292.459269,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751237305.51818,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751238542.15518,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751238822.714014,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751238996.700481,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751242046.858084,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751242918.827705,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751243180.948463,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751243411.295387,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1751245477.980362,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751245481.115847,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751246416.134892,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1751246641.08624,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751246721.2051492,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751246932.073314,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751246982.505011,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751247431.706774,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751247441.584594,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751250232.209141,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751250245.83423,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751251888.501833,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751252909.099139,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751254123.230874,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751254378.272448,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751254868.983955,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751255311.764483,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751256561.9144258,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751259074.143199,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751286100.5411391,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751286110.8832002,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751288197.1470761,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751290034.352221,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751291407.82409,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751291486.210208,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751291497.15183,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751291823.097167,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751292624.532192,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751292938.886889,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751293192.541302,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751293422.7779489,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1751294159.8491678,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751294749.429967,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751294991.305626,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751295405.801344,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751295670.618216,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751296067.050012,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751296316.466747,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751296793.221741,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751297099.0614572,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751297316.286553,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751297375.877794,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751297828.041026,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751298099.238154,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751298573.276304,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751300139.8242378,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751300179.492199,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751300699.5424051,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751301042.107276,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751301633.482233,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751302134.401414,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751302481.658699,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751305124.71497,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751306047.1608682,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751306498.1716099,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751306707.792757,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751306724.7625651,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751307247.048499,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751307337.594308,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751307631.331121,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751312678.811084,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751314602.8157148,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751314615.7054539,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751316085.031071,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751317066.275996,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751317532.220351,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751317756.425103,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751322042.372268,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751323888.530373,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751324304.557137,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751324652.592078,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751324876.830152,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751324904.0402021,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751325493.556964,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751325537.193618,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751329712.0300531,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751329782.693842,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751330780.503107,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751331077.542547,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751331113.637919,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751331399.993782,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751331656.375973,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751331843.719954,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751331871.45539,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751331897.447593,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751332233.555371,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751332440.944768,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751334164.1489038,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751335320.976616,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751335737.931124,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751336170.172752,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751336192.716979,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751336529.091175,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751336802.864406,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751337371.7214642,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751337616.159196,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751337632.660954,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751338518.674885,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751339099.591642,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751354726.344187,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751355108.793675,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751360460.361496,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751367882.2809582,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751368361.3368711,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751376363.5430532,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751377323.06644,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751377551.944231,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751378520.8980289,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751378711.0510159,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751378754.788412,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751378863.2855449,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751379923.3957648,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,dismissedAppOpening,1751382605.3328462,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751382616.156081,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751384382.304508,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751384622.7048988,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751384641.960649,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751384833.446456,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751385485.1970239,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751385495.1050549,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751386137.9617991,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751386753.443694,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751386762.319293,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751392530.6726809,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751392876.294814,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751393169.0936608,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751393788.5309749,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751395336.49164,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751396278.171237,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751396713.639625,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751396940.182489,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751397312.996416,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751397683.174868,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751397906.599499,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751397922.277645,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751398012.913004,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751398246.0078402,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751398423.8849401,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751398436.916076,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751399143.602316,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751399360.3160129,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751399692.9131908,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751401834.8716002,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751407058.4304562,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751407567.491383,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751408868.5012121,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751409123.0156898,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751410566.937286,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751410999.85141,America/Chicago,3.0,Respond 
False,breathingExercise,instagram,openedApp,1751413627.480247,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751413829.0387402,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751414076.382467,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751414388.529345,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751415234.769394,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751415248.2302608,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751415426.3834891,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751416325.322637,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751416464.6866632,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751416528.297468,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751416708.824393,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751416834.8134089,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751416844.452101,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751417112.6280398,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751417316.634958,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751418752.814101,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751418775.22558,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751419042.16708,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751419228.701791,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751419266.719448,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751419747.695039,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751419972.8517442,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751420386.704689,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751420840.123177,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751421255.4299312,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751421562.492302,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751421789.8094091,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751422538.1299748,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751423913.738235,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751436039.2272038,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751450259.707583,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751450330.330318,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751450600.462719,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751450936.455484,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751452274.2067041,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751460926.7703161,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751482678.7949672,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751487129.780315,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751487989.85436,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751493858.045895,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751494320.126261,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751497198.321203,America/Chicago,3.0,Relax
