timestamp,app,resolution,isReIntervention,interventionDuration,interventionType,timezone,purpose
1753004863.591495,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753004956.9762821,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753007070.496918,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753008576.216282,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753009817.2476292,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753012116.0129452,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753012116.4095821,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753012148.508854,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753015561.319703,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753015584.837554,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753015590.957473,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753015674.607255,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753017232.758724,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753017286.1371288,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753018381.985104,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753018438.6657538,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753018801.287449,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753018973.611765,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753018979.708743,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753019042.681655,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753019189.036052,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753019239.577213,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753019331.289448,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Message
1753019477.160986,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753019500.78306,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753020143.720557,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753020426.067558,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753020831.4004688,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753020906.60947,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753020937.484891,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753020969.030062,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753020973.212366,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753022397.481409,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753022545.035345,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753022623.806559,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753022702.359064,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753022960.833734,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753023075.084806,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753023134.638269,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753023253.805471,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753024287.722673,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753025181.1350079,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753025423.254219,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753025987.211714,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753026125.292419,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753026188.334141,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753026814.164166,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753026983.657634,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753027103.062263,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027274.0094929,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027369.3253121,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027488.275731,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753027489.262648,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753027574.552999,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027860.355953,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027934.802541,tikTok,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753027942.795248,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753027975.963388,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028059.502676,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753028095.7580261,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028158.3426461,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028221.761395,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028250.91816,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028397.6375709,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753028412.4658918,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753029970.974294,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753030256.232929,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753031354.166965,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753031354.202894,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753032008.334351,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753032172.409764,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753032990.9967709,tikTok,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753033002.461429,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753037479.587709,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038077.2449908,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038113.892467,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753038119.5150862,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038152.213798,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038661.307384,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038751.635705,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753038846.836642,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753038882.711625,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753038927.905702,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753039038.559463,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753039058.535886,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753039295.0971122,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753039297.054472,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753039318.524924,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753040930.911053,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753040960.404702,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753040962.620102,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753040979.200494,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753040993.825705,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041002.871788,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041192.71419,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041352.235872,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041444.751203,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041481.02983,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041483.6571798,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041504.174392,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041572.8228688,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041594.677947,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041613.510809,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041616.004674,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753041666.451833,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753041816.256062,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042062.446677,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042102.947818,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042190.778789,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Message
1753042238.563431,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753042268.9446611,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042398.813436,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753042423.981052,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042556.701484,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042631.5873551,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753042669.9252892,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043189.678451,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043531.15013,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043619.397637,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043667.389802,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043755.7166529,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043809.42986,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753043963.767241,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044020.108979,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044130.035972,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044142.834204,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044327.743006,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044373.7405748,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044388.783243,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044473.201764,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044563.877572,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044603.814436,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044903.071471,tikTok,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753044911.102031,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753044978.464417,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753045222.563489,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753045321.68932,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753045486.54722,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753045510.6925812,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753045662.6927729,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753045668.8626041,tikTok,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753046016.421795,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753048106.954167,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753055499.194728,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753055506.8784099,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753065223.417422,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753066483.831202,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753108173.554852,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753109836.41419,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753111598.775203,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753112065.374035,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753113503.752949,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753114532.7574139,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753125894.1461391,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753128191.186799,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753128510.104299,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753129696.208899,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753129967.542095,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753130249.814415,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753130510.969178,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753130943.842505,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753131063.377808,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753131752.678489,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753132532.96075,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753133197.061802,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753134181.9907808,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753134867.0087209,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753135097.1412668,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753161956.817079,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753162281.818592,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753162385.80373,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753162470.625241,instagram,openedApp,False,1.5,breathingExercise,Europe/Amsterdam,Bored
1753162592.735827,instagram,dismissedAppOpening,False,1.5,breathingExercise,Europe/Amsterdam,
1753186498.86756,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753186647.073458,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753186659.739466,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753186679.457572,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753187292.1782598,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753212111.1076841,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753212314.191008,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753212982.655303,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753217718.239788,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753218279.9146929,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753218325.223504,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753246164.855157,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753246416.671739,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753246426.455838,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753247097.151119,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753248134.661802,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753253406.884985,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753265763.621544,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753273021.786372,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753283142.512629,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753283550.601089,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753284367.4735289,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753284608.6767669,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753284715.225305,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753284918.5245252,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753285047.298829,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753285287.88433,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753285618.9316711,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753286793.999985,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753293276.194344,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Message
1753302829.134266,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753306049.3599029,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753334736.149118,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753338645.237626,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753353261.9227161,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753363302.167467,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753373575.600442,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753373592.569164,tikTok,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753373601.340652,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753373689.859878,tikTok,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753373706.3221111,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753373867.619745,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753373903.329334,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753373992.388489,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753374438.035533,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753392495.829232,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753393617.041656,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753394860.2293139,tikTok,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753394870.529166,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753395055.5687242,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753397999.283921,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753398432.7230458,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753398454.28814,tikTok,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753398532.6618872,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753403574.974639,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Message
1753431288.037119,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753431911.6352792,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753433010.774941,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753436928.616929,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753436966.024085,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753442373.1102629,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753442781.166871,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753446460.734303,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753446462.625576,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753446579.535287,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753447361.809613,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753447366.2116032,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753447546.870125,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753449662.806035,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753450608.698265,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753451235.540259,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753452376.240638,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753455432.2573938,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753459825.384032,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753459834.410352,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753473173.259612,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753473472.529807,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753475284.305152,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753475289.1844668,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753484053.528137,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753484494.818006,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753485366.0204492,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753511902.5495539,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753512972.314666,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753514130.630924,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753514857.615394,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753514859.91885,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753515091.385195,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753515407.638921,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753515912.789875,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753516212.09253,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753517620.814208,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753517752.0876021,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753517977.384832,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753518224.0801492,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753518647.453288,tikTok,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753521678.923176,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753523680.074929,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753531355.56036,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753538936.562264,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753538948.991022,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753542185.845581,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753543814.368925,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753550511.27795,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753555221.744498,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753555706.930385,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753557904.5499969,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753557908.013825,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753557910.637636,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753559901.5078921,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753562019.3706489,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753564211.3903441,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753564324.487712,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753567275.1669989,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753568782.332578,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753569756.558893,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753569929.817833,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753581094.125238,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753597032.069685,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753597043.003562,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753598309.452738,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753598311.029835,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753598691.321165,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753598813.1723309,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753599180.445648,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753599187.771737,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753599195.905775,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753599697.729731,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753599700.4002619,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753600206.8637118,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753600620.591603,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753601080.219847,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753601279.523459,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753601786.845125,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
