isReIntervention,timestamp,interventionType,app,timezone,interventionDuration,resolution,purpose
False,1751046182.592164,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Publicar algo
False,1751046217.5647469,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Publicar algo
False,1751047855.106291,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751059480.949058,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751059492.705653,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751061851.8505,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Buscar info
False,1751062267.520166,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751062272.732729,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751062280.638823,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751065349.648161,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751093981.4753408,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751093991.359278,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Revisar me gusta
False,1751099758.759276,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751099766.7248502,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751100080.132145,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751100092.132716,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751103345.317062,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Relajarse
False,1751103694.420288,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Relajarse
False,1751104073.144651,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751106865.2615209,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751106883.856441,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Buscar info
False,1751106975.919557,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751106986.4005551,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751109502.9920921,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751109511.5618181,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751109598.451161,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751109970.5201259,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751109988.183813,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751110184.6270242,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751110191.6690412,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751110338.851507,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751110786.400882,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751111253.8809829,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751111381.162166,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751112657.076951,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751113563.290005,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751116178.914396,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751118410.1296492,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751119449.5648232,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751119472.573205,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751123408.2258182,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Mensaje
False,1751123529.608263,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751124758.090193,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751128041.8203158,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751129324.948395,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751129329.25531,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751129373.654876,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Mantente Informado
False,1751130187.4300551,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751130191.1590328,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751130197.920232,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751130357.851801,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751130423.580851,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751130788.173801,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751130794.501518,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751131163.2496881,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Mantente Informado
False,1751131477.0020828,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751132054.673707,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132071.1127548,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132708.2938418,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132868.639741,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132874.6479611,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132889.0548449,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132896.630519,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132904.264643,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132906.886343,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132926.85145,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751132937.6087189,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751133066.153568,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751133508.9254398,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751133519.178368,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751133793.8895211,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Mensaje
False,1751133860.449975,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751134129.088992,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751134166.3170152,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751136603.802911,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Mensaje
False,1751136681.7221599,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751136778.212373,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751136780.9950628,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751136890.288559,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751139212.968914,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751139399.5072498,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751141800.271097,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Publicar algo
False,1751142865.386499,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1751143373.610468,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751143628.945722,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751143959.55601,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751143962.409322,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751143995.732888,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751144178.515053,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751148523.65786,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751149017.1126962,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751150763.181117,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Publicar algo
False,1751151151.6663198,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751151654.651627,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751152730.359048,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751153946.324976,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751153953.4849138,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751153987.958411,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751158359.850172,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Buscar info
False,1751158836.514731,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Relajarse
False,1751184075.720489,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Buscar info
False,1751193129.214251,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1751195580.7105432,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751195592.403401,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751198577.8314319,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751198583.641721,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751199073.826971,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751199536.380075,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751199545.875698,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Relajarse
False,1751199705.7408571,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751203248.688188,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751203948.7222052,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751205357.309408,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751205383.784018,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Relajarse
False,1751205401.405518,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751206099.054878,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751206555.597234,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751206567.221503,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751207776.604027,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751207787.559046,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751207956.162652,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751208047.599067,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751208058.5346909,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751208172.4481812,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751208383.277014,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751214119.595018,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751216310.994838,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751216693.241868,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751216704.005197,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751216707.064433,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751216714.971452,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751218745.528897,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751218930.4959579,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751218933.843944,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751218942.5739589,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Relajarse
False,1751219570.033911,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751219572.336197,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751219580.099648,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751219588.352171,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751220649.847698,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751220656.700485,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751221390.047326,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751223148.9486551,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751225851.933195,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751225956.1208072,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751227934.344547,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Escapar / Evitar
False,1751230203.291291,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751233524.76879,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751235134.2662048,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751237001.307163,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751237634.375544,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751237640.149785,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751261677.622322,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Aburrido
False,1751261793.0045981,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Relajarse
False,1751263597.1152139,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751263758.573176,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751263951.29757,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751263955.555687,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751263971.6907701,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751263980.773942,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Relajarse
False,1751266795.557862,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751266805.869544,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751266856.065897,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267112.391873,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267116.222301,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267119.989526,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267123.356673,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267270.866658,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267273.646738,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267277.50718,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751267285.408843,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751268712.810354,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751268719.335351,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751268797.382463,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751268832.3124762,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751268844.329815,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751268892.9249392,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751268946.9941568,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751268975.959004,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751269641.2307448,breathingExercise,instagram,Europe/Madrid,1.5,openedApp,Entretenimiento
False,1751270566.580432,breathingExercise,tikTok,Europe/Madrid,1.5,openedApp,Aburrido
False,1751270669.679137,breathingExercise,tikTok,Europe/Madrid,1.5,dismissedAppOpening,
False,1751271246.157825,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751271478.793209,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751273652.569121,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751273658.658588,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751273685.44577,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751273733.012289,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
False,1751273737.4789948,breathingExercise,instagram,Europe/Madrid,1.5,dismissedAppOpening,
