timezone,app,interventionType,timestamp,interventionDuration,isReIntervention,resolution,timeIntervalUntilReIntervention
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749390842.3337421,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749390858.1398149,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749391016.920064,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749391621.530174,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749391807.241962,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749391824.008362,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749391928.72087,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749391933.192981,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749392154.760129,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749398610.796204,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749413081.5604382,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749413115.410326,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749413134.002598,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749413158.693403,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749426304.6995912,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749413756.8159308,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749426325.188283,6.0,False,openedApp,960.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749426630.752215,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749426344.612334,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749426645.7981548,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749426694.859025,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749426710.50127,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749432284.323246,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749432305.954414,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749432636.50569,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749473987.40486,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749475429.779747,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749476130.2847571,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749476695.531086,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749477349.6556911,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749477548.755496,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749477970.4290528,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749478072.824203,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749486275.74842,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749513581.5728111,6.0,False,openedApp,360.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749513650.652051,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749515807.7745,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749515844.515401,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749516865.133377,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749563795.821141,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749564112.420445,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749564069.250597,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749566810.333154,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749567217.333222,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749568146.015191,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749566833.096808,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749569958.562051,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749571193.813668,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749571280.016518,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749582255.441123,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749582305.155552,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749582630.3525681,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749583210.7359061,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749583317.661175,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749583420.201055,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749583556.807856,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749584502.38112,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749585634.159028,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749584541.61836,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749584584.487368,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749585657.587788,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749585761.643429,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749586278.703006,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749586313.3657188,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749586678.4879231,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749586715.282567,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749586730.342128,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749586754.575763,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749587327.627215,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749600797.740645,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601031.69224,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749600708.825948,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601084.030647,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601103.9931479,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601549.162067,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601670.78646,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749601619.43873,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749601827.4704618,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749601867.255279,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749601876.78375,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601883.254709,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601891.112597,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601894.937193,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749601913.6196609,6.0,False,openedApp,360.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749602697.6548839,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749602282.180482,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749603383.7272558,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605148.51561,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605152.340194,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605157.76634,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605160.236526,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605442.377861,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749605492.23333,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749605527.286566,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749605556.588896,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749605572.717042,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606115.6859698,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606119.1866431,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606121.33364,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606126.428194,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606128.736958,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606133.735228,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606137.725333,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606141.0828938,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749606945.345257,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749609021.0096002,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749609235.8372722,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749609179.385071,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749609524.6835241,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749609588.982504,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749611993.400728,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749612788.063837,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749613153.391614,6.0,False,openedApp,360.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749613028.4393802,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749613099.170538,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749613350.5098372,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749613996.708993,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749616866.6225061,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749616929.557469,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749616938.745802,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749616952.4352589,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749617065.721087,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749643436.0151181,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749617109.603489,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749617162.085075,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749643224.062917,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749644870.4779859,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645020.3949609,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645027.747009,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645136.2811341,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645204.6205559,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645263.422855,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749645386.7286081,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645525.749806,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645570.2419271,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749645735.36836,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645760.1763659,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749645881.497992,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749647264.42091,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749660953.012758,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749670665.951532,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749684041.303763,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749684395.443291,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749684091.742423,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749684133.4843822,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749670791.42319,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749684476.854209,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749684499.642026,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749684533.648312,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749685510.9506469,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749702104.6386929,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749702119.792093,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749732821.556007,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749732868.271666,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749735228.803119,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749735253.264069,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749738537.411255,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749738605.719716,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749738632.883659,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749738672.959663,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749739719.6214252,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749739864.678479,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749739868.950626,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749739902.9574862,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749739921.6768851,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749740304.546396,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749740374.9345531,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749740402.020164,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749740434.909461,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749741036.133424,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749741158.723647,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749741300.028898,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749741341.490306,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749741408.440948,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749741513.561338,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749741591.48696,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749741611.123156,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749743711.497414,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749766738.876079,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749766915.833682,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749769196.136116,6.0,False,openedApp,600.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749769276.252506,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749769343.396435,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749769402.032696,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749766820.399897,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749767066.492578,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749774484.990835,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749775006.045881,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749778228.942439,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749778261.212813,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749779578.860003,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749779684.8604321,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749779970.148771,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749779986.748476,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749780000.055963,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749781717.646196,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749779784.4371428,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749779948.926553,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749779950.887094,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749779953.4554,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749781740.641564,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749782235.96283,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749783716.294674,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749783720.125543,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749787558.157433,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749789016.686698,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749820597.5514479,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749824941.056354,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749825807.80252,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749826009.4110498,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749826047.284817,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749827245.723532,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749827263.8697162,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749827722.902087,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749838972.773481,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749839031.097847,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749839809.0847092,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749839831.0772939,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749862834.402214,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749862853.857808,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749863034.631339,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749865857.039175,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749874500.826312,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749905157.684257,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749906727.110184,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749906802.3557758,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749906744.355215,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749906823.445601,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749911103.9593492,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749918019.7517781,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749911180.38527,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749911657.137608,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749911689.5746222,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749912329.6053638,,False,closedApp,
