app,timezone,timestamp,interventionDuration,interventionType,resolution,isReIntervention
instagram,Europe/Berlin,1750693197.504528,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750695707.1650171,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750695987.4271998,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750698000.5922031,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750698004.102257,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750698938.8942652,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750707883.609911,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750707897.293459,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750707996.5858998,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750708731.760771,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750741819.162167,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750741820.954098,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750742235.661223,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750743381.726078,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750750782.952519,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750750796.202536,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750750887.2341251,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750751414.510433,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750754665.727376,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750754677.993957,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750754984.516717,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750755646.91928,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750764460.529974,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750771880.03292,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750771881.31574,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750771883.2034411,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750774587.562926,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750776204.177561,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750776233.317076,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750779375.458313,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750779379.572531,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750780359.8058991,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750780378.7012,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750780842.772254,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750782170.302652,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750783300.764277,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750794228.319191,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750794244.100307,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750796910.568362,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750796991.361825,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750797069.6722531,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750797087.461945,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750827954.473147,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750827969.5964289,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750828371.854646,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750828376.0669909,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750845253.276482,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750846320.544076,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750850145.153053,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750850147.20789,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750850162.0907779,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750850463.506701,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750851077.865079,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750852071.889317,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750852434.58725,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750852568.453682,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750852756.153666,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750853293.6941628,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750853322.56545,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750853337.1539888,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750853469.5380301,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750854077.056349,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750854090.2815208,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750854640.149565,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750855176.635021,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750855217.565353,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750855297.241304,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750855332.659354,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750855555.018927,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750857936.757261,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750857949.705323,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750858368.05444,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750859356.609776,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750865917.4747481,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750865931.662575,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750867432.5711532,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750867434.061579,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750868274.514903,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750873115.332082,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750873567.197845,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750875196.197079,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750875198.3669062,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750878191.2928371,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750916351.198844,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750924375.737051,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750936650.2877789,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750936829.072654,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750937490.181642,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750937593.597374,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750945217.721548,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750945233.250993,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750946849.864552,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750946863.692097,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750949354.088212,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750949356.375958,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750949370.355198,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750959340.750441,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750961245.210857,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1750961257.52594,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1750961697.299357,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751008793.482997,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751008813.301848,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751017662.469013,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751018735.387947,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751019756.2958078,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751020954.642181,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751020970.001441,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751021633.53671,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751021635.881662,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751021641.5377998,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751021664.537034,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751021748.052989,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751021752.258198,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751024748.056138,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751026673.753295,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751026727.566658,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751028316.417997,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751028330.678814,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751028368.1095319,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751028873.721843,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751029805.381649,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751056995.826188,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751058247.9876242,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751058609.523168,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751058726.671091,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751058740.195135,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751058975.226583,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751058988.7704558,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751097909.7260752,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751098414.4299989,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751098427.964845,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751098736.68232,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751101929.930423,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751101954.951437,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751102045.7951078,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751102092.866771,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751103752.241763,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751105282.37217,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751105572.9510221,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751106491.781424,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751106531.4055839,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751107599.7262301,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751134093.789504,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751135518.726515,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751140255.642321,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751142427.960911,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751142525.6121159,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751143104.001301,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143109.1088681,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143111.625204,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143113.928581,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143115.879943,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143117.722842,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143119.7212691,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143130.303739,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751143147.185831,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751144225.717153,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751145577.232779,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751146580.898798,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751188262.782555,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751194749.5845242,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751194880.177929,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751196453.891306,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751196456.271402,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751196502.119492,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751196843.690133,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751198249.247287,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751199360.429194,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751199372.6123571,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751201580.361466,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751202848.951504,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751202910.244298,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751213330.174446,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751213341.977254,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751213381.604542,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751214702.058724,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751214756.379294,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751215441.892978,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751216877.190882,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751218645.1850119,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751219179.291337,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751219819.289132,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751223301.822135,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751223322.4682841,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751267046.003072,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751267060.782625,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751270080.856406,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751273462.0208569,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751282660.807334,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751283278.318666,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751283607.714923,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751283621.566383,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751284443.266191,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751284447.776278,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751284861.501759,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751284863.530737,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751284876.903112,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751285078.541678,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751285329.719089,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751285349.827653,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751288770.527143,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751288836.921212,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751290203.375926,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751295184.3735042,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751297052.928124,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751298002.5950541,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751301490.342818,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751301521.574397,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751302360.4332,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751302494.576817,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751346467.9949799,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751346471.093402,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751346813.665234,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751348104.8187099,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751356186.185082,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751356627.5830479,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751356643.989485,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751358140.318253,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751358167.514728,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751360577.09026,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751360596.954376,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751368576.755958,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751376303.188971,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751376318.531385,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751377547.4661999,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751377558.201315,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751377560.607378,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751377589.629792,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751379629.338126,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751379642.600253,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751381127.5642529,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751382061.411326,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751383479.522941,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751383622.217331,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751383657.587978,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751384525.221839,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751386159.402554,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751386314.368253,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751389889.6798182,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393036.925932,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393044.019662,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393475.887671,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393478.482661,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393502.455822,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751393627.3260322,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751393651.9292378,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751394601.953051,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751394605.406882,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751394607.773642,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751394609.8156772,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751394612.405808,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751394643.6622949,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751431831.3378549,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751432747.3747401,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751434362.4946198,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751434482.1112242,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751434484.3748798,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751434546.3548322,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751434559.68126,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751442483.094695,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751453354.787303,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751453368.2313251,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751453613.405201,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751454368.407425,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751454381.821734,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751454539.895257,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751454848.379403,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751455028.2797852,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751455044.998735,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751455047.676377,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751455208.186063,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751462132.033329,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751462134.865073,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751462148.407466,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751462768.666424,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751462831.7718592,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751464716.054332,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751466703.7191648,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751468149.5656261,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751468405.328782,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468415.4406939,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468428.744288,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468434.590509,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468722.9955869,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468757.099639,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751468818.309112,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751468834.470749,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751482246.5869179,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751487210.580855,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751487464.114445,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751487794.47149,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751487807.665108,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751488832.551042,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751488847.04915,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751489362.722372,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751489416.990646,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751489421.555695,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751489437.007365,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751519682.437028,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751519776.429274,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751520062.821414,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751520243.2083259,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751520963.6271029,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751528601.6638389,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751528631.130137,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751541295.849423,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751541479.440243,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751543131.12353,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751543558.052094,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751543607.643192,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751543691.759829,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751543693.232516,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751545252.029303,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751545259.846895,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751547464.788186,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751547479.287372,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751548667.632674,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751548669.4870691,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751548837.4904861,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751551073.647554,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751551086.759186,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751552409.699174,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751552413.0791101,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751552414.957995,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751552416.802462,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751552418.4506068,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751552453.206234,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751555134.57918,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751555136.3119168,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751555138.765929,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751555154.5852962,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751563346.4150472,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751563994.657541,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751571735.745524,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751571861.7811952,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751611182.1417341,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751611306.368867,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751611307.9585528,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751612145.518193,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751613305.410081,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751615639.855795,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751615641.202417,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751622284.043288,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751622297.0587878,6,breathingExercise,openedApp,False
