timestamp,resolution,interventionType,isReIntervention,timezone,interventionDuration,app,purpose
1753700912.6010652,closedApp,,False,Europe/Madrid,,instagram,
1753701094.538846,closedApp,,False,Europe/Madrid,,instagram,
1753703354.0081391,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753703585.589138,closedApp,,False,Europe/Madrid,,youtube,
1753703801.414314,closedApp,,False,Europe/Madrid,,youtube,
1753706185.315542,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753706219.030812,closedApp,,False,Europe/Madrid,,instagram,
1753706827.2751179,closedApp,,False,Europe/Madrid,,instagram,
1753707636.075958,closedApp,,False,Europe/Madrid,,instagram,
1753707735.154059,closedApp,,False,Europe/Madrid,,instagram,
1753707957.007759,closedApp,,False,Europe/Madrid,,instagram,
1753708096.863105,closedApp,,False,Europe/Madrid,,instagram,
1753709133.925764,closedApp,,False,Europe/Madrid,,instagram,
1753709523.67175,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753710774.2988172,closedApp,,False,Europe/Madrid,,instagram,
1753711132.695342,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753711137.801198,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753711152.334552,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753711267.482287,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753711632.6585321,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753711894.648439,closedApp,,False,Europe/Madrid,,instagram,
1753711985.967135,closedApp,,False,Europe/Madrid,,instagram,
1753713657.488953,closedApp,,False,Europe/Madrid,,instagram,
1753713910.4153728,closedApp,,False,Europe/Madrid,,instagram,
1753714073.0294142,closedApp,,False,Europe/Madrid,,instagram,
1753714263.569977,closedApp,,False,Europe/Madrid,,instagram,
1753714722.664688,closedApp,,False,Europe/Madrid,,instagram,
1753716506.652328,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753718281.800581,closedApp,,False,Europe/Madrid,,youtube,
1753719152.517298,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753719506.041389,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753719942.53721,closedApp,,False,Europe/Madrid,,instagram,
1753720197.716033,closedApp,,False,Europe/Madrid,,instagram,
1753721127.422597,closedApp,,False,Europe/Madrid,,instagram,
1753722640.4818568,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753722663.26283,closedApp,,False,Europe/Madrid,,instagram,
1753723706.6842608,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753723740.070463,closedApp,,False,Europe/Madrid,,instagram,
1753723847.0954561,closedApp,,False,Europe/Madrid,,instagram,
1753723925.025968,closedApp,,False,Europe/Madrid,,instagram,
1753724011.695976,closedApp,,False,Europe/Madrid,,instagram,
1753724232.2822552,closedApp,,False,Europe/Madrid,,instagram,
1753724252.218333,closedApp,,False,Europe/Madrid,,instagram,
1753724462.32634,closedApp,,False,Europe/Madrid,,instagram,
1753727571.3239589,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753728200.490458,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753728312.756153,closedApp,,False,Europe/Madrid,,instagram,
1753728346.8856978,closedApp,,False,Europe/Madrid,,instagram,
1753728564.8048968,closedApp,,False,Europe/Madrid,,instagram,
1753728896.032065,closedApp,,False,Europe/Madrid,,instagram,
1753729294.8468661,closedApp,,False,Europe/Madrid,,instagram,
1753729584.065261,closedApp,,False,Europe/Madrid,,instagram,
1753729714.810248,closedApp,,False,Europe/Madrid,,instagram,
1753729955.827429,closedApp,,False,Europe/Madrid,,instagram,
1753730056.528955,closedApp,,False,Europe/Madrid,,instagram,
1753730732.492257,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753730784.831414,closedApp,,False,Europe/Madrid,,instagram,
1753731130.936918,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753731502.146443,closedApp,,False,Europe/Madrid,,instagram,
1753732004.966871,closedApp,,False,Europe/Madrid,,instagram,
1753732432.6812968,closedApp,,False,Europe/Madrid,,instagram,
1753734905.700681,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753735308.519318,closedApp,,False,Europe/Madrid,,instagram,
1753737195.837304,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753737283.500988,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753737314.981878,closedApp,,False,Europe/Madrid,,instagram,
1753737329.237078,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753737500.394177,closedApp,,False,Europe/Madrid,,youtube,
1753737905.020539,closedApp,,False,Europe/Madrid,,youtube,
1753738183.212426,closedApp,,False,Europe/Madrid,,youtube,
1753738920.926939,closedApp,,False,Europe/Madrid,,youtube,
1753740012.402254,closedApp,,False,Europe/Madrid,,youtube,
1753740513.1836882,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753740663.908483,closedApp,,False,Europe/Madrid,,instagram,
1753740678.7988548,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753740693.4234881,closedApp,,False,Europe/Madrid,,youtube,
1753743152.847561,closedApp,,False,Europe/Madrid,,youtube,
1753744494.274138,closedApp,,False,Europe/Madrid,,youtube,
1753769058.505229,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753769201.253594,closedApp,,False,Europe/Madrid,,instagram,
1753769529.207069,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753769937.3473659,closedApp,,False,Europe/Madrid,,instagram,
1753770454.5113,closedApp,,False,Europe/Madrid,,instagram,
1753770865.049458,closedApp,,False,Europe/Madrid,,instagram,
1753771428.000362,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753771480.321115,closedApp,,False,Europe/Madrid,,instagram,
1753771598.717912,closedApp,,False,Europe/Madrid,,instagram,
1753771650.4697618,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753772002.3875341,closedApp,,False,Europe/Madrid,,youtube,
1753772020.7567492,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753772081.6288419,closedApp,,False,Europe/Madrid,,instagram,
1753773618.712009,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753776894.835665,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753776986.445382,closedApp,,False,Europe/Madrid,,instagram,
1753781371.642809,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Relajarse
1753781384.114886,closedApp,,False,Europe/Madrid,,instagram,
1753781705.482338,closedApp,,False,Europe/Madrid,,instagram,
1753784571.118699,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753792663.162471,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753794983.6243072,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753795025.036499,closedApp,,False,Europe/Madrid,,instagram,
1753799093.364771,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753799119.7832131,closedApp,,False,Europe/Madrid,,instagram,
1753799158.864791,closedApp,,False,Europe/Madrid,,instagram,
1753804951.020443,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753806523.2398372,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753806675.802415,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753806684.0238981,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753806686.026875,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753807011.951408,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753807032.534267,closedApp,,False,Europe/Madrid,,instagram,
1753807279.559986,closedApp,,False,Europe/Madrid,,instagram,
1753808107.467483,closedApp,,False,Europe/Madrid,,instagram,
1753808544.5680552,closedApp,,False,Europe/Madrid,,instagram,
1753808943.819477,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753810281.698996,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753811979.977961,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753812034.7394462,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753812115.177768,closedApp,,False,Europe/Madrid,,instagram,
1753812923.9582582,closedApp,,False,Europe/Madrid,,instagram,
1753813245.669884,closedApp,,False,Europe/Madrid,,instagram,
1753813259.912528,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753813524.035273,closedApp,,False,Europe/Madrid,,youtube,
1753813727.3813782,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753813889.311441,closedApp,,False,Europe/Madrid,,instagram,
1753814403.8944402,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753814717.314189,closedApp,,False,Europe/Madrid,,instagram,
1753815868.319543,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753816083.083644,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753815975.122396,closedApp,,False,Europe/Madrid,,instagram,
1753816102.116087,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753816466.2770371,closedApp,,False,Europe/Madrid,,youtube,
1753816580.772965,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753817653.557019,closedApp,,False,Europe/Madrid,,instagram,
1753819620.3321018,closedApp,,False,Europe/Madrid,,instagram,
1753819826.765544,closedApp,,False,Europe/Madrid,,instagram,
1753819907.584923,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753820812.336664,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753820929.334855,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753821297.2236462,closedApp,,False,Europe/Madrid,,youtube,
1753821596.5001578,closedApp,,False,Europe/Madrid,,youtube,
1753822131.720191,closedApp,,False,Europe/Madrid,,youtube,
1753822295.7897968,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753822528.457045,closedApp,,False,Europe/Madrid,,instagram,
1753823083.392561,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753823283.681114,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753823377.5032759,closedApp,,False,Europe/Madrid,,instagram,
1753823459.0215502,closedApp,,False,Europe/Madrid,,instagram,
1753823680.2820148,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753824161.7541928,closedApp,,False,Europe/Madrid,,youtube,
1753824893.858918,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753825783.363443,closedApp,,False,Europe/Madrid,,youtube,
1753825856.481957,closedApp,,False,Europe/Madrid,,youtube,
1753827091.748698,closedApp,,False,Europe/Madrid,,youtube,
1753856085.1089458,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753856305.3482208,closedApp,,False,Europe/Madrid,,instagram,
1753856827.911065,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753857048.7421532,closedApp,,False,Europe/Madrid,,youtube,
1753857505.484604,closedApp,,False,Europe/Madrid,,youtube,
1753857774.8752232,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753858613.242261,closedApp,,False,Europe/Madrid,,instagram,
1753861358.9541512,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753863591.546646,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753867218.990663,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753867372.794467,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753867545.7766318,closedApp,,False,Europe/Madrid,,instagram,
1753871533.644697,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753878629.406598,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753878725.4346728,closedApp,,False,Europe/Madrid,,instagram,
1753878885.612451,closedApp,,False,Europe/Madrid,,instagram,
1753879547.431006,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753884085.594808,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753884109.13678,closedApp,,False,Europe/Madrid,,instagram,
1753889453.051509,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753890005.2720299,closedApp,,False,Europe/Madrid,,instagram,
1753890060.63172,closedApp,,False,Europe/Madrid,,instagram,
1753891134.4127579,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753891224.672964,closedApp,,False,Europe/Madrid,,instagram,
1753893635.6120381,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753894288.369781,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753894302.2589831,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753894322.990284,closedApp,,False,Europe/Madrid,,instagram,
1753896697.016766,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753896944.23812,closedApp,,False,Europe/Madrid,,instagram,
1753897178.5688791,closedApp,,False,Europe/Madrid,,instagram,
1753897500.616171,closedApp,,False,Europe/Madrid,,instagram,
1753897822.21681,closedApp,,False,Europe/Madrid,,instagram,
1753898067.661201,closedApp,,False,Europe/Madrid,,instagram,
1753898189.7666101,closedApp,,False,Europe/Madrid,,instagram,
1753899531.838814,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753900586.058218,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753900792.467283,closedApp,,False,Europe/Madrid,,instagram,
1753901201.101892,closedApp,,False,Europe/Madrid,,instagram,
1753908682.428247,closedApp,,False,Europe/Madrid,,instagram,
1753908757.489558,closedApp,,False,Europe/Madrid,,instagram,
1753910875.838182,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753913551.292206,closedApp,,False,Europe/Madrid,,youtube,
1753933206.50495,closedApp,,False,Europe/Madrid,,youtube,
1753942394.8527908,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753942469.896374,closedApp,,False,Europe/Madrid,,instagram,
1753942536.466833,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Publicar algo
1753942684.4245439,closedApp,,False,Europe/Madrid,,youtube,
1753943051.732322,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753943092.229158,closedApp,,False,Europe/Madrid,,instagram,
1753944274.0703301,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753944363.39382,closedApp,,False,Europe/Madrid,,instagram,
1753944623.009356,closedApp,,False,Europe/Madrid,,instagram,
1753944815.0152678,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753945042.681913,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753945316.14121,closedApp,,False,Europe/Madrid,,instagram,
1753945338.161807,closedApp,,False,Europe/Madrid,,instagram,
1753946276.479823,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753946709.9825501,closedApp,,False,Europe/Madrid,,instagram,
1753947698.289134,closedApp,,False,Europe/Madrid,,instagram,
1753949688.463206,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753951934.7286348,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753953070.866617,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753953122.250019,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753956655.357816,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753958005.1823878,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753958037.093162,closedApp,,False,Europe/Madrid,,instagram,
1753961071.961165,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753961101.007483,closedApp,,False,Europe/Madrid,,instagram,
1753961294.982898,closedApp,,False,Europe/Madrid,,instagram,
1753961558.35326,closedApp,,False,Europe/Madrid,,instagram,
1753961902.757386,closedApp,,False,Europe/Madrid,,instagram,
1753964217.079245,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753964286.984973,closedApp,,False,Europe/Madrid,,instagram,
1753965512.011276,closedApp,,False,Europe/Madrid,,instagram,
1753965956.4548411,closedApp,,False,Europe/Madrid,,instagram,
1753971177.591543,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753971193.199436,closedApp,,False,Europe/Madrid,,instagram,
1753971730.928967,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753974344.144174,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753974387.20981,closedApp,,False,Europe/Madrid,,instagram,
1753975358.448632,closedApp,,False,Europe/Madrid,,instagram,
1753976661.359874,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753976691.069408,closedApp,,False,Europe/Madrid,,instagram,
1753979579.6665,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753979594.081349,closedApp,,False,Europe/Madrid,,instagram,
1753979757.989657,closedApp,,False,Europe/Madrid,,instagram,
1753980650.103693,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753985066.135252,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753986927.5358891,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754008330.510312,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754010836.18625,closedApp,,False,Europe/Madrid,,youtube,
1754029506.1032891,closedApp,,False,Europe/Madrid,,youtube,
1754039670.6387491,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754040120.356884,closedApp,,False,Europe/Madrid,,instagram,
1754040721.2560592,closedApp,,False,Europe/Madrid,,instagram,
1754041363.016665,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754041671.5589318,closedApp,,False,Europe/Madrid,,youtube,
1754044176.3150182,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754044366.8511949,closedApp,,False,Europe/Madrid,,instagram,
1754044385.554678,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1754044780.6356812,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754044828.235771,closedApp,,False,Europe/Madrid,,instagram,
1754045390.340292,closedApp,,False,Europe/Madrid,,instagram,
1754046076.318397,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754046286.539349,closedApp,,False,Europe/Madrid,,youtube,
1754046662.864677,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754046734.312097,closedApp,,False,Europe/Madrid,,instagram,
1754046814.475317,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754046852.312069,closedApp,,False,Europe/Madrid,,youtube,
1754047055.33738,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754047206.627308,closedApp,,False,Europe/Madrid,,youtube,
1754047292.5736852,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754047400.298192,closedApp,,False,Europe/Madrid,,instagram,
1754048485.927792,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754049998.6219258,closedApp,,False,Europe/Madrid,,instagram,
1754050985.235359,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754052336.224695,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754052919.988049,closedApp,,False,Europe/Madrid,,instagram,
1754053140.279976,closedApp,,False,Europe/Madrid,,instagram,
1754054194.558375,closedApp,,False,Europe/Madrid,,instagram,
1754054240.1871228,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754054601.1759748,closedApp,,False,Europe/Madrid,,instagram,
1754054398.6675491,closedApp,,False,Europe/Madrid,,youtube,
1754054677.347708,closedApp,,False,Europe/Madrid,,youtube,
1754055579.621305,closedApp,,False,Europe/Madrid,,youtube,
1754055663.721682,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754055914.2022219,closedApp,,False,Europe/Madrid,,instagram,
1754056197.608272,closedApp,,False,Europe/Madrid,,instagram,
1754057144.0743818,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754057224.4995499,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754057545.3892322,closedApp,,False,Europe/Madrid,,instagram,
1754058883.268997,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754058953.531546,closedApp,,False,Europe/Madrid,,instagram,
1754060296.511909,closedApp,,False,Europe/Madrid,,instagram,
1754060597.4411201,closedApp,,False,Europe/Madrid,,instagram,
1754060655.750414,closedApp,,False,Europe/Madrid,,instagram,
1754061897.751737,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754062467.01061,closedApp,,False,Europe/Madrid,,instagram,
1754062505.368177,closedApp,,False,Europe/Madrid,,instagram,
1754063249.089148,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754064108.7347178,closedApp,,False,Europe/Madrid,,instagram,
1754064403.6619911,closedApp,,False,Europe/Madrid,,instagram,
1754064896.950708,closedApp,,False,Europe/Madrid,,instagram,
1754065241.195365,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754065457.1383429,closedApp,,False,Europe/Madrid,,youtube,
1754065863.589847,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754066385.426238,closedApp,,False,Europe/Madrid,,instagram,
1754066936.831658,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754066994.6102262,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754066996.760391,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754067011.937738,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754067401.752884,closedApp,,False,Europe/Madrid,,instagram,
1754067460.874469,closedApp,,False,Europe/Madrid,,instagram,
1754069580.4078112,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754069650.498874,closedApp,,False,Europe/Madrid,,instagram,
1754073822.745372,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754074177.9805431,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754074214.045586,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754074248.027474,closedApp,,False,Europe/Madrid,,instagram,
1754074300.248324,closedApp,,False,Europe/Madrid,,instagram,
1754074685.044218,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754074776.660202,closedApp,,False,Europe/Madrid,,instagram,
1754075011.450694,closedApp,,False,Europe/Madrid,,instagram,
1754075364.8741589,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754076271.952402,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754076285.965248,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754076316.709234,closedApp,,False,Europe/Madrid,,instagram,
1754076774.403314,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754076869.611609,closedApp,,False,Europe/Madrid,,instagram,
1754077003.345954,closedApp,,False,Europe/Madrid,,instagram,
1754077120.985468,closedApp,,False,Europe/Madrid,,instagram,
1754078292.580577,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754078479.513181,closedApp,,False,Europe/Madrid,,youtube,
1754078493.856748,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754078581.233079,closedApp,,False,Europe/Madrid,,instagram,
1754078712.1702309,closedApp,,False,Europe/Madrid,,instagram,
1754078901.831829,closedApp,,False,Europe/Madrid,,youtube,
1754079296.792245,closedApp,,False,Europe/Madrid,,youtube,
1754079311.4623451,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754079503.452347,closedApp,,False,Europe/Madrid,,youtube,
1754080248.557147,closedApp,,False,Europe/Madrid,,youtube,
1754081364.499929,closedApp,,False,Europe/Madrid,,youtube,
1754081410.383246,closedApp,,False,Europe/Madrid,,youtube,
1754085292.968847,closedApp,,False,Europe/Madrid,,youtube,
1754086414.58639,closedApp,,False,Europe/Madrid,,youtube,
1754086452.1064181,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754087051.0930629,closedApp,,False,Europe/Madrid,,instagram,
1754087483.982987,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754089440.0132818,closedApp,,False,Europe/Madrid,,youtube,
1754122819.556085,closedApp,,False,Europe/Madrid,,youtube,
1754122858.475632,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754122924.325993,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754123176.901587,closedApp,,False,Europe/Madrid,,instagram,
1754123723.092653,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Inodoro
1754124313.313123,closedApp,,False,Europe/Madrid,,youtube,
1754124444.814003,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754124977.904175,closedApp,,False,Europe/Madrid,,youtube,
1754124981.0123959,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1754125783.577862,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754125996.409508,closedApp,,False,Europe/Madrid,,instagram,
1754126726.674811,closedApp,,False,Europe/Madrid,,instagram,
1754127047.160399,closedApp,,False,Europe/Madrid,,instagram,
1754132804.4350529,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754132909.236881,closedApp,,False,Europe/Madrid,,instagram,
1754133044.4150891,closedApp,,False,Europe/Madrid,,instagram,
1754133068.744519,closedApp,,False,Europe/Madrid,,instagram,
1754135044.714741,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754135898.605657,closedApp,,False,Europe/Madrid,,instagram,
1754136022.534234,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1754137156.1046681,closedApp,,False,Europe/Madrid,,youtube,
1754137546.426203,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1754137632.380567,closedApp,,False,Europe/Madrid,,instagram,
1754138327.9461951,closedApp,,False,Europe/Madrid,,instagram,
1754138494.3883061,closedApp,,False,Europe/Madrid,,instagram,
1754138683.729878,closedApp,,False,Europe/Madrid,,instagram,
