isReIntervention,timezone,timestamp,interventionType,interventionDuration,resolution,app
False,America/New_York,1751604512.5268931,,,closedApp,instagram
False,America/New_York,1751605232.549773,,,closedApp,instagram
False,America/New_York,1751631296.655775,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751631512.8788772,,,closedApp,instagram
False,America/New_York,1751631960.248853,,,closedApp,instagram
False,America/New_York,1751636233.0913239,,,closedApp,instagram
False,America/New_York,1751640049.6470962,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751640296.803265,,,closedApp,instagram
False,America/New_York,1751642532.27641,,,closedApp,instagram
False,America/New_York,1751645346.4743981,,,closedApp,instagram
False,America/New_York,1751646012.414511,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751646070.212837,,,closedApp,instagram
False,America/New_York,1751646152.1885471,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751646695.99441,,,closedApp,instagram
False,America/New_York,1751647228.0838299,,,closedApp,instagram
False,America/New_York,1751648491.424375,,,closedApp,instagram
False,America/New_York,1751670708.508099,,,closedApp,instagram
False,America/New_York,1751670803.737082,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751672324.7980099,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751672346.476818,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1751672704.331019,,,closedApp,tikTok
False,America/New_York,1751672825.989824,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751672830.715705,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751672968.722125,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751673063.370795,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1751673596.355645,,,closedApp,tikTok
False,America/New_York,1751673666.206018,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751673680.498632,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751673881.134243,,,closedApp,instagram
False,America/New_York,1751674088.627709,,,closedApp,instagram
False,America/New_York,1751674297.4364982,,,closedApp,instagram
False,America/New_York,1751674384.4866772,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751674857.983819,,,closedApp,instagram
False,America/New_York,1751679708.086921,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751679753.296695,,,closedApp,instagram
False,America/New_York,1751679839.234877,,,closedApp,instagram
False,America/New_York,1751679896.951385,,,closedApp,instagram
False,America/New_York,1751679972.7418761,,,closedApp,instagram
False,America/New_York,1751680433.818579,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751680554.186802,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751680556.560132,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751680574.987608,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751680587.795568,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751680676.814608,,,closedApp,instagram
False,America/New_York,1751680791.609889,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751685814.633565,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751686009.179513,,,closedApp,instagram
False,America/New_York,1751686039.1619759,,,closedApp,instagram
False,America/New_York,1751686142.081619,,,closedApp,instagram
False,America/New_York,1751686264.685567,,,closedApp,instagram
False,America/New_York,1751686381.083503,,,closedApp,instagram
False,America/New_York,1751691298.4098182,,,closedApp,instagram
False,America/New_York,1751692216.046046,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751692614.454194,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751692813.801577,,,closedApp,instagram
False,America/New_York,1751693804.7095551,,,closedApp,instagram
False,America/New_York,1751693899.08547,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751694547.285562,,,closedApp,instagram
False,America/New_York,1751695820.785661,,,closedApp,instagram
False,America/New_York,1751697282.974924,,,closedApp,instagram
False,America/New_York,1751697442.473732,,,closedApp,instagram
False,America/New_York,1751701925.7662969,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751706430.069182,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751706747.6625838,,,closedApp,instagram
False,America/New_York,1751728669.561434,,,closedApp,instagram
False,America/New_York,1751729012.094748,,,closedApp,instagram
False,America/New_York,1751729241.705533,,,closedApp,instagram
False,America/New_York,1751729486.659328,,,closedApp,instagram
False,America/New_York,1751731494.019741,,,closedApp,instagram
False,America/New_York,1751732654.941021,,,closedApp,instagram
False,America/New_York,1751732754.330851,,,closedApp,instagram
False,America/New_York,1751733510.594826,,,closedApp,instagram
False,America/New_York,1751754791.836092,,,closedApp,instagram
False,America/New_York,1751762071.536635,,,closedApp,instagram
False,America/New_York,1751765062.440507,,,closedApp,instagram
False,America/New_York,1751765874.48849,,,closedApp,instagram
False,America/New_York,1751766069.890366,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751766282.026396,,,closedApp,instagram
False,America/New_York,1751769548.604629,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751769592.634743,,,closedApp,instagram
False,America/New_York,1751774577.355012,,,closedApp,instagram
False,America/New_York,1751774612.27037,,,closedApp,instagram
False,America/New_York,1751774676.490553,,,closedApp,instagram
False,America/New_York,1751812273.954958,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751829490.738431,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751829834.071482,,,closedApp,instagram
False,America/New_York,1751829849.354449,,,closedApp,instagram
False,America/New_York,1751830969.776361,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751832958.876828,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751836906.661312,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751833043.5652971,,,closedApp,instagram
False,America/New_York,1751835384.181038,,,closedApp,instagram
False,America/New_York,1751836801.231488,,,closedApp,instagram
False,America/New_York,1751836984.648508,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751847682.481042,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751880679.0536551,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751884776.1141438,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751885781.3717608,,,closedApp,instagram
False,America/New_York,1751885860.98353,,,closedApp,instagram
False,America/New_York,1751886212.7531981,,,closedApp,instagram
False,America/New_York,1751886238.777392,,,closedApp,instagram
False,America/New_York,1751886564.8438969,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751886610.7716122,,,closedApp,instagram
False,America/New_York,1751886765.983618,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751887083.208875,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751887099.651761,,,closedApp,instagram
False,America/New_York,1751888793.461384,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751890154.099175,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751890458.695092,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751890472.981009,,,closedApp,instagram
False,America/New_York,1751892058.553343,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751892088.202046,,,closedApp,instagram
False,America/New_York,1751892145.91418,,,closedApp,instagram
False,America/New_York,1751892197.869423,,,closedApp,instagram
False,America/New_York,1751900728.48679,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751900975.737314,,,closedApp,instagram
False,America/New_York,1751901078.166216,,,closedApp,instagram
False,America/New_York,1751901287.421689,,,closedApp,instagram
False,America/New_York,1751903107.161751,,,closedApp,instagram
False,America/New_York,1751909662.082783,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751912950.174027,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751913945.050323,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751914122.004667,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751914603.684304,,,closedApp,instagram
False,America/New_York,1751915100.344328,,,closedApp,instagram
False,America/New_York,1751915173.669585,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751915807.781594,,,closedApp,instagram
False,America/New_York,1751916816.3502932,,,closedApp,instagram
False,America/New_York,1751916963.013808,,,closedApp,instagram
False,America/New_York,1751917698.117628,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1751917714.5761871,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1751917771.0335789,,,closedApp,tikTok
False,America/New_York,1751917904.480624,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751917924.775377,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751918380.114306,,,closedApp,instagram
False,America/New_York,1751918944.492114,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751920504.566026,,,closedApp,instagram
False,America/New_York,1751932832.7052832,,,closedApp,instagram
False,America/New_York,1751932986.487465,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751933456.838227,,,closedApp,instagram
False,America/New_York,1751935837.3088589,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751935983.6403198,,,closedApp,instagram
False,America/New_York,1751936127.443954,,,closedApp,instagram
False,America/New_York,1751937683.109407,,,closedApp,instagram
False,America/New_York,1751937690.5794702,,,closedApp,instagram
False,America/New_York,1751937771.325041,,,closedApp,instagram
False,America/New_York,1751937879.163197,,,closedApp,instagram
False,America/New_York,1751938132.503038,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751938410.267971,,,closedApp,instagram
False,America/New_York,1751938662.2373881,,,closedApp,instagram
False,America/New_York,1751938905.322607,,,closedApp,instagram
False,America/New_York,1751939072.929563,,,closedApp,instagram
False,America/New_York,1751940944.736944,,,closedApp,instagram
False,America/New_York,1751967317.8253322,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751969111.8561711,,,closedApp,instagram
False,America/New_York,1751969377.788688,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751970009.732308,,,closedApp,instagram
False,America/New_York,1751971369.496382,,,closedApp,instagram
False,America/New_York,1751972096.72232,,,closedApp,instagram
False,America/New_York,1751972119.189208,,,closedApp,instagram
False,America/New_York,1751973696.397763,,,closedApp,instagram
False,America/New_York,1751973774.059132,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751973950.316155,,,closedApp,instagram
False,America/New_York,1751973956.6696591,,,closedApp,instagram
False,America/New_York,1751974666.1757278,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751974669.297209,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751974682.5282779,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751975045.591989,,,closedApp,instagram
False,America/New_York,1751975071.138338,,,closedApp,instagram
False,America/New_York,1751975273.791482,,,closedApp,instagram
False,America/New_York,1751990777.858726,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751990813.107205,,,closedApp,instagram
False,America/New_York,1751990815.643839,,,closedApp,instagram
False,America/New_York,1751991015.9201488,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1751992520.076021,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751992624.34557,,,closedApp,instagram
False,America/New_York,1751995927.236238,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1751996020.959348,,,closedApp,instagram
False,America/New_York,1751996072.1896238,,,closedApp,instagram
False,America/New_York,1751996087.918219,,,closedApp,instagram
False,America/New_York,1752000377.5965729,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752000467.482039,,,closedApp,instagram
False,America/New_York,1752000493.1507711,,,closedApp,instagram
False,America/New_York,1752000604.954768,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752001713.771729,,,closedApp,instagram
False,America/New_York,1752002903.9403958,,,closedApp,instagram
False,America/New_York,1752003307.34335,,,closedApp,instagram
False,America/New_York,1752003340.285742,,,closedApp,instagram
False,America/New_York,1752003427.578096,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752003433.1354132,,,closedApp,instagram
False,America/New_York,1752004801.964304,,,closedApp,instagram
False,America/New_York,1752005431.73635,,,closedApp,instagram
False,America/New_York,1752006008.776805,,,closedApp,instagram
False,America/New_York,1752006142.296818,,,closedApp,instagram
False,America/New_York,1752011682.350658,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752011726.257876,,,closedApp,instagram
False,America/New_York,1752012152.2154121,,,closedApp,instagram
False,America/New_York,1752018748.676204,,,closedApp,instagram
False,America/New_York,1752021085.277313,,,closedApp,instagram
False,America/New_York,1752021573.233809,,,closedApp,instagram
False,America/New_York,1752024903.8588672,,,closedApp,instagram
False,America/New_York,1752025018.8167949,,,closedApp,instagram
False,America/New_York,1752025299.203948,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752025327.556285,,,closedApp,instagram
False,America/New_York,1752058475.244148,,,closedApp,instagram
False,America/New_York,1752058747.91005,,,closedApp,instagram
False,America/New_York,1752060289.857657,,,closedApp,instagram
False,America/New_York,1752060372.1804938,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752060511.1169581,,,closedApp,instagram
False,America/New_York,1752060523.967434,,,closedApp,instagram
False,America/New_York,1752060531.208189,,,closedApp,instagram
False,America/New_York,1752062602.93967,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752075278.883343,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752075584.3302178,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752077536.9749532,,,closedApp,instagram
False,America/New_York,1752078852.337632,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752078896.285897,,,closedApp,instagram
False,America/New_York,1752078905.931013,,,closedApp,instagram
False,America/New_York,1752078994.913787,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752079031.807106,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752079117.664329,,,closedApp,instagram
False,America/New_York,1752079913.3386002,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752079935.435193,,,closedApp,instagram
False,America/New_York,1752080111.488648,,,closedApp,instagram
False,America/New_York,1752082451.147964,,,closedApp,instagram
False,America/New_York,1752085857.012228,,,closedApp,instagram
False,America/New_York,1752086305.075506,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752086653.26549,,,closedApp,instagram
False,America/New_York,1752086742.366228,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752089569.149117,,,closedApp,instagram
False,America/New_York,1752091186.601449,,,closedApp,instagram
False,America/New_York,1752091467.161191,,,closedApp,instagram
False,America/New_York,1752101978.671826,,,closedApp,instagram
False,America/New_York,1752105636.88147,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752105764.2647328,,,closedApp,instagram
False,America/New_York,1752108145.449418,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752108148.006665,,,closedApp,instagram
False,America/New_York,1752108183.5272222,,,closedApp,instagram
False,America/New_York,1752110523.326559,,,closedApp,instagram
False,America/New_York,1752141851.256727,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752142404.338377,,,closedApp,instagram
False,America/New_York,1752143370.6155438,,,closedApp,instagram
False,America/New_York,1752143618.140209,,,closedApp,instagram
False,America/New_York,1752143714.905702,,,closedApp,instagram
False,America/New_York,1752144399.417045,,,closedApp,instagram
False,America/New_York,1752144711.4881601,,,closedApp,instagram
False,America/New_York,1752145893.478242,,,closedApp,instagram
False,America/New_York,1752145989.74844,,,closedApp,instagram
False,America/New_York,1752145995.4361649,,,closedApp,instagram
False,America/New_York,1752149232.431652,,,closedApp,instagram
False,America/New_York,1752149417.08391,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752149501.8999481,,,closedApp,instagram
False,America/New_York,1752149681.290913,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752149776.221072,,,closedApp,instagram
False,America/New_York,1752149851.8143349,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752149900.808146,,,closedApp,instagram
False,America/New_York,1752150084.522306,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752150091.197505,,,closedApp,instagram
False,America/New_York,1752163421.699099,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752163439.5029159,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752163518.803955,,,closedApp,instagram
False,America/New_York,1752163589.9568172,,,closedApp,instagram
False,America/New_York,1752165153.17746,,,closedApp,instagram
False,America/New_York,1752173031.177524,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752173253.1379008,,,closedApp,instagram
False,America/New_York,1752173362.136651,,,closedApp,instagram
False,America/New_York,1752173538.3352299,,,closedApp,instagram
False,America/New_York,1752173625.3956041,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752176816.731979,,,closedApp,instagram
False,America/New_York,1752177104.3040009,,,closedApp,instagram
False,America/New_York,1752177190.70135,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752177513.140294,,,closedApp,instagram
False,America/New_York,1752178513.783617,,,closedApp,instagram
False,America/New_York,1752178598.1054869,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752179053.62535,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752179079.429559,,,closedApp,instagram
False,America/New_York,1752184332.347513,,,closedApp,instagram
False,America/New_York,1752186955.1619868,,,closedApp,instagram
False,America/New_York,1752187210.376431,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752194021.469823,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752194061.269145,,,closedApp,instagram
False,America/New_York,1752199519.6121469,,,closedApp,instagram
False,America/New_York,1752228300.115371,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752230956.362704,,,closedApp,instagram
False,America/New_York,1752232107.993074,,,closedApp,instagram
False,America/New_York,1752232209.529794,,,closedApp,instagram
False,America/New_York,1752232236.154715,,,closedApp,instagram
False,America/New_York,1752232960.547727,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752233533.961371,,,closedApp,instagram
False,America/New_York,1752233920.978106,,,closedApp,instagram
False,America/New_York,1752234035.0816941,,,closedApp,instagram
False,America/New_York,1752234097.631696,,,closedApp,instagram
False,America/New_York,1752235227.765133,,,closedApp,instagram
False,America/New_York,1752236041.1835709,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752236228.996392,,,closedApp,instagram
False,America/New_York,1752236811.184284,,,closedApp,instagram
False,America/New_York,1752236894.5045938,,,closedApp,instagram
False,America/New_York,1752237241.410507,,,closedApp,instagram
False,America/New_York,1752249509.5485349,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752249560.29043,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752249573.421873,,,closedApp,instagram
False,America/New_York,1752250504.655005,,,closedApp,instagram
False,America/New_York,1752259143.877843,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752259931.484995,,,closedApp,instagram
False,America/New_York,1752261976.090231,,,closedApp,instagram
False,America/New_York,1752262685.161645,,,closedApp,instagram
False,America/New_York,1752262691.113997,,,closedApp,instagram
False,America/New_York,1752262777.555795,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752264194.651535,,,closedApp,instagram
False,America/New_York,1752269548.918076,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752269856.302685,,,closedApp,instagram
False,America/New_York,1752270131.703798,,,closedApp,instagram
False,America/New_York,1752270816.676063,,,closedApp,instagram
False,America/New_York,1752273898.4853349,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752274188.041973,,,closedApp,instagram
False,America/New_York,1752274245.717785,,,closedApp,instagram
False,America/New_York,1752274629.362988,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752275155.564724,,,closedApp,instagram
False,America/New_York,1752283645.384568,,,closedApp,instagram
False,America/New_York,1752288971.6572108,,,closedApp,instagram
False,America/New_York,1752289150.4004269,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752289737.3015199,,,closedApp,instagram
False,America/New_York,1752290561.207346,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752291097.875924,,,closedApp,instagram
False,America/New_York,1752294540.143353,,,closedApp,instagram
False,America/New_York,1752297542.67036,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752299782.7787042,,,closedApp,instagram
False,America/New_York,1752299990.758224,,,closedApp,instagram
False,America/New_York,1752300014.910095,,,closedApp,instagram
False,America/New_York,1752328699.72019,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752330108.437356,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752330321.993994,,,closedApp,instagram
False,America/New_York,1752330403.832581,,,closedApp,instagram
False,America/New_York,1752331567.712873,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752331588.194045,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752331632.0992131,,,closedApp,instagram
False,America/New_York,1752336207.288516,,,closedApp,instagram
False,America/New_York,1752336323.485093,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752336436.532145,,,closedApp,instagram
False,America/New_York,1752336529.1924229,,,closedApp,instagram
False,America/New_York,1752340039.451005,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752341114.583452,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752347850.9075751,,,closedApp,instagram
False,America/New_York,1752348368.493505,,,closedApp,instagram
False,America/New_York,1752350055.549907,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752350677.77086,,,closedApp,instagram
False,America/New_York,1752350951.6306,,,closedApp,instagram
False,America/New_York,1752352851.7760549,,,closedApp,instagram
False,America/New_York,1752353771.6114979,,,closedApp,instagram
False,America/New_York,1752353892.829657,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1752353942.578593,,,closedApp,tikTok
False,America/New_York,1752358972.6818008,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752359571.0223908,,,closedApp,instagram
False,America/New_York,1752360642.369907,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752363032.6228828,,,closedApp,instagram
False,America/New_York,1752367803.515688,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752375384.86662,,,closedApp,instagram
False,America/New_York,1752378448.840302,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752384082.603164,,,closedApp,instagram
False,America/New_York,1752413568.506619,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752414889.1692262,,,closedApp,instagram
False,America/New_York,1752420525.9631991,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752421290.864394,,,closedApp,instagram
False,America/New_York,1752421651.007334,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752421795.004523,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752424531.835851,,,closedApp,instagram
False,America/New_York,1752425186.837666,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752426736.470247,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752426353.854377,,,closedApp,instagram
False,America/New_York,1752426455.26774,,,closedApp,instagram
False,America/New_York,1752435181.2281818,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752435243.740715,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752435261.666597,,,closedApp,instagram
False,America/New_York,1752436002.0657248,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752438764.5679278,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752440131.372694,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752439197.892974,,,closedApp,instagram
False,America/New_York,1752440148.5703611,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752442718.071861,,,closedApp,instagram
False,America/New_York,1752442819.257745,,,closedApp,instagram
False,America/New_York,1752443619.282827,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752445129.017914,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752446291.592197,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752449663.9221811,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752451399.166291,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752454538.720629,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752454648.144508,,,closedApp,instagram
False,America/New_York,1752454716.487482,,,closedApp,instagram
False,America/New_York,1752455751.699785,,,closedApp,instagram
False,America/New_York,1752455983.609354,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752460104.394999,,,closedApp,instagram
False,America/New_York,1752460158.047491,,,closedApp,instagram
False,America/New_York,1752461441.429033,,,closedApp,instagram
False,America/New_York,1752462608.9778109,,,closedApp,instagram
False,America/New_York,1752462666.588314,,,closedApp,instagram
False,America/New_York,1752464388.619849,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752464576.1240711,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752464661.098808,,,closedApp,instagram
False,America/New_York,1752465426.6477141,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752468304.9513102,,,closedApp,instagram
False,America/New_York,1752468628.1472301,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752490235.338241,,,closedApp,instagram
False,America/New_York,1752490685.3009171,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752490763.891576,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752491481.842376,,,closedApp,instagram
False,America/New_York,1752505039.492374,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752505129.1151218,,,closedApp,instagram
False,America/New_York,1752511012.299747,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752518472.584468,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752519906.430934,,,closedApp,instagram
False,America/New_York,1752520128.178652,,,closedApp,instagram
False,America/New_York,1752520784.36468,,,closedApp,instagram
False,America/New_York,1752522086.653475,,,closedApp,instagram
False,America/New_York,1752522237.236772,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752522282.560216,,,closedApp,instagram
False,America/New_York,1752522731.9103951,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752523233.617992,,,closedApp,instagram
False,America/New_York,1752531015.7968469,,,closedApp,instagram
False,America/New_York,1752531048.452914,,,closedApp,instagram
False,America/New_York,1752533490.755909,,,closedApp,instagram
False,America/New_York,1752533606.8557348,,,closedApp,instagram
False,America/New_York,1752534805.204104,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752534921.427135,,,closedApp,instagram
False,America/New_York,1752541333.024076,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752541588.52929,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752541811.398968,,,closedApp,instagram
False,America/New_York,1752542435.8662329,,,closedApp,instagram
False,America/New_York,1752543425.1085,,,closedApp,instagram
False,America/New_York,1752552163.392667,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752581783.937622,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752583962.0091581,,,closedApp,instagram
False,America/New_York,1752583987.316296,,,closedApp,instagram
False,America/New_York,1752584253.96068,,,closedApp,instagram
False,America/New_York,1752584460.409552,,,closedApp,instagram
False,America/New_York,1752584598.130868,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752600817.06712,breathingExercise,6.0,dismissedAppOpening,tikTok
False,America/New_York,1752600833.334589,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1752600879.109995,,,closedApp,tikTok
False,America/New_York,1752601289.527348,,,closedApp,tikTok
False,America/New_York,1752601322.214785,,,closedApp,tikTok
False,America/New_York,1752601529.5258942,,,closedApp,tikTok
False,America/New_York,1752601782.285152,,,closedApp,tikTok
False,America/New_York,1752601996.870901,,,closedApp,tikTok
False,America/New_York,1752604242.2987099,,,closedApp,tikTok
False,America/New_York,1752604827.278008,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752608837.447905,,,closedApp,instagram
