interventionDuration,timestamp,isReIntervention,timezone,resolution,app,interventionType
6,1753794100.250448,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753794188.5656018,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753794203.7271519,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753795176.404094,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753796315.8551412,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753796703.764673,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753796745.5560122,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753806231.077523,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753812122.718149,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753812658.1343899,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753812747.4151192,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753813629.263134,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753817860.782848,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753818005.447664,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753818060.734538,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753818084.7399302,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753818916.218374,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753819980.038598,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753821113.202601,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753823493.678273,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753824574.231436,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753824766.757567,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753826017.019844,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753826022.7810922,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753826042.933425,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753826337.161491,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753850013.131277,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753850032.777652,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753852781.8458219,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753853375.312803,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753855521.325634,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753858302.3413482,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753858581.66905,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753858800.219617,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753859219.472575,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753860213.14925,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753860791.86196,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753861811.133091,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753861949.183844,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753862103.974932,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753863104.5476499,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753864804.53965,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753871912.347674,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753872149.556036,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753873815.2827349,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753873963.315063,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753874020.96663,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753874091.3611422,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753874209.465397,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753874276.3547559,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753875375.913245,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753875680.812814,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753875739.815119,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753875753.964072,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753876837.73964,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753876998.132118,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753877020.519442,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753877119.306275,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753877280.699934,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753878055.303323,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753878179.15766,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753878257.750118,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753880246.2683048,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753880264.181262,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753880425.87298,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753883133.767181,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753883145.444487,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753883187.879537,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753883991.917727,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753884008.421227,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753884976.090601,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753886747.270004,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753886750.3288178,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753888750.183797,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753888768.5660481,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753890229.922389,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753890564.41152,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753891058.789048,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753892234.586242,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753892455.759825,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753893926.048965,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753895855.003666,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753895869.2019958,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753897626.123575,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753898879.311188,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753898892.6817589,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753898960.353292,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753899472.995525,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753908442.83554,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753908461.522888,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753908549.2845979,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753908853.284204,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753911062.3264961,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753912722.9419389,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753912725.5122771,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753915021.295943,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753941057.286906,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753944284.308208,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753944288.966588,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753944413.1959739,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753947605.3012838,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753947610.122343,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753961996.43893,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753962046.059422,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753964876.326098,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753964992.0355291,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753965077.370651,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753965096.5833812,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753966938.826439,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753967776.8348799,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753968433.153266,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753969380.83829,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753969851.534689,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753969868.0821471,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753969970.350496,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753970799.351626,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753972166.936125,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753972247.939714,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753972444.711354,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753972451.4214668,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753972466.844849,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753972590.997752,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753972973.7063088,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753973701.9507089,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753973771.076608,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753973828.113632,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753974954.268323,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753975151.832567,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753975443.841669,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753975995.9911618,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753976047.536368,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753976063.749244,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753976251.729631,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753976295.0006151,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753976784.317303,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753977101.087349,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753977362.6927462,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753977387.213836,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753977430.767235,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753977950.5733461,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753977994.917907,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753979313.017705,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753979354.580679,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753979511.7977772,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753979710.99899,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753979977.7641459,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753980068.026228,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753981618.829277,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753982071.500451,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753982199.36763,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753982240.7548242,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753983441.2304978,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753984698.749527,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753984712.205373,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753990466.530542,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753993563.080525,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753993713.709059,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753993907.073948,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753993921.271096,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753993935.893484,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753994857.8012471,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753996171.797275,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753997344.2927551,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753998991.0517058,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753999007.9283118,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753999230.807339,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753999302.198306,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753999592.609767,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753999656.5889878,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754005427.876215,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754005448.0143251,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754020580.5832891,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754020598.2166162,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754027306.565458,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754027411.820631,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754029779.566649,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754031156.219666,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754031206.557194,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754032670.152075,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754032688.771546,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754033558.0445352,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754033572.1104078,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754034757.370071,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754034775.506596,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754035366.899142,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754035387.44812,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754036578.043571,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754037013.8524408,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754037030.832881,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754037869.8961449,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754037885.3972712,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754038027.334676,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754040653.0510712,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754041167.415296,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754041245.832804,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754041531.2583308,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754041566.635762,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754041703.085703,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754042279.004552,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754043156.487239,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754043537.0557961,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754043558.781296,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754044146.3039942,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754044192.061534,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754044512.83161,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754045594.847563,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754045694.106713,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754045980.019153,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754046166.5519261,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754046168.242309,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754046236.1141,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754047605.030521,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754048084.19071,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754048411.91992,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754049403.840801,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754049604.216762,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754049987.540866,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754050300.004415,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754050346.2454538,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754051326.4652262,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754051459.039494,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754051949.7277951,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754052591.316821,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754052894.784194,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754054823.7802029,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754061186.21855,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754062956.373252,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754063157.6677809,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754063160.35218,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754067163.448817,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754070149.925517,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754071792.4708219,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754072519.517515,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754072536.232295,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754074006.069468,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754074020.128238,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754075825.5531878,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754085043.1806998,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754085131.360528,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754085135.181178,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754085379.3976269,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754085399.3501592,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754085662.608645,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754085680.0640469,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754086131.925263,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754086162.2195811,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754116243.879576,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754116413.677318,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754133937.5491462,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754133979.6849442,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754140857.069412,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754141378.3649402,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754142770.205082,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754143119.04302,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754160462.858098,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754160729.8116841,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754160822.567082,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754160881.415163,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754161204.009043,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754161469.504462,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754161488.250134,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754161508.981378,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754161651.988451,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754162077.660997,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754162219.4988508,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754162457.1171489,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754162567.706558,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754162878.7324882,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754162971.712821,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754163062.088282,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754163153.284549,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754163172.1185641,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754163240.499288,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754163355.389845,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754163430.7796512,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754163507.741936,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754163841.420878,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754163895.103338,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754164101.694061,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754164255.908169,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754164436.393789,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754164835.149601,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754166835.859967,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754167272.192337,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754167305.78777,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754167346.786628,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754167745.542245,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754167858.118346,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754168215.0758672,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754168234.711556,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754169190.6829128,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754170013.997395,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754170563.604034,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754170960.111511,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754171832.697569,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754194336.203072,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754196064.872738,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754196444.613769,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754197246.990624,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754197581.008583,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754198198.848534,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754198382.176595,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754198711.977405,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754199076.024329,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754199565.399963,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754204098.7311978,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754206939.688264,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754211262.4095411,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754217894.1361809,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754256352.687372,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754256627.01999,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754256710.152518,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754256727.3511019,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754284720.1125278,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754285189.639502,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754286742.310309,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754286933.469294,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754287919.3299541,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754288819.0554051,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754289146.715711,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754289786.217061,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754290518.766592,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754290657.718714,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754290685.181104,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754290909.3811479,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754291230.438551,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754291530.688583,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754291549.962178,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754292296.456921,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754292686.823237,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754294149.424556,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754296735.268021,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754297475.137545,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754299509.119944,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754300105.1283422,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754300301.299025,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1754300671.331567,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754300786.550846,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754302587.835809,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1754305824.283351,False,Europe/Madrid,openedApp,instagram,breathingExercise
