isReIntervention,interventionType,timezone,timestamp,resolution,interventionDuration,app
False,breathingExercise,Europe/Berlin,1753019196.103166,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753022558.395967,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753024703.675727,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753026395.054898,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753026608.3008041,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753030723.465728,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753030967.194188,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753030983.9733958,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753032327.102778,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753032373.3813272,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753033389.8812761,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753034257.318737,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753035218.096878,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753035448.469092,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753035609.166357,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753038903.685025,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753039174.7595282,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753040632.422913,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753040657.465495,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753040707.090826,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753040788.5996099,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753042429.300456,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753043520.361506,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753043523.676774,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753043569.93695,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753046733.502806,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753048153.704473,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753051733.066739,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753075586.148298,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753077003.767617,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753077185.59307,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753091677.1255488,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753091681.6410089,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753092342.630368,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753092473.195817,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753093390.260617,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753093558.468679,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753104077.239835,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753105774.393013,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753111476.9582329,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753111581.553973,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753112556.657412,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753113780.0812101,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753115467.1985378,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753115473.444366,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753116018.012949,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753116641.149837,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753116791.262697,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753116902.4054961,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753117241.818162,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753119583.437193,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753120300.546183,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753120630.165357,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753120734.662761,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753125175.265154,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753130853.635855,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753131309.9445372,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753131918.04921,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753133987.761033,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753134861.673265,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753162815.56147,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753162833.946686,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753163329.2526422,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753163335.3140721,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753164136.334087,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753164297.104432,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753167543.082436,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753167889.715277,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753168108.772265,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753168110.64187,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753168135.258179,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753171248.447254,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753172581.448821,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753173016.16029,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753173417.385787,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753173660.595039,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753174404.766242,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753175166.031715,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753175439.622034,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753178095.460946,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753178588.1773,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753179228.3981729,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753179631.448619,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753182311.198371,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753182398.693521,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753182828.37859,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753183465.478314,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753183672.444806,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753184338.909673,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753184796.944135,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753184821.419291,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753187514.578959,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753191560.1846762,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753191749.689965,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753205335.356528,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753209842.175457,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753211667.061401,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753212096.3419771,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753213912.701882,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753216510.545835,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753216800.1941009,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753247049.834945,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753247276.113402,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753248532.617564,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753249316.7663069,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753249359.055964,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753250665.264507,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753268801.425661,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753273814.348213,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753273848.2130852,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753278503.316227,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753279549.877533,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753280594.1156878,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753286153.733227,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753286189.938263,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753287472.628117,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753288240.206287,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753290545.2978601,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753291267.168433,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753300214.010903,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753304017.798939,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753304423.302466,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753333347.113062,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753334128.129702,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753334190.445138,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753334371.9770532,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753339831.870147,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753339862.185772,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753340042.5356479,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753345530.90632,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753350169.774615,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753350188.9056501,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753350314.128024,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753353715.178226,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753353715.262974,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753353898.5626621,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753359828.12889,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753359844.9856582,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753369271.093636,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753371601.963012,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753379890.965651,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753386975.7276611,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753396119.109779,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753396892.855622,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753423793.050725,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753424719.9787068,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753425615.576366,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753425673.807801,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753426273.489571,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753426336.3915339,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753426809.751456,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753427235.1255488,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753428740.845533,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753449008.4036741,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753449026.138732,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753449728.040478,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753453363.967523,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753460643.60361,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753462618.60552,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753464106.2608109,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753523459.559174,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753523964.478269,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753525323.61486,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753526252.79719,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753548423.045305,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753552914.5175729,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753553044.437249,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753553485.626282,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753553938.01508,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753575598.8502789,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753579316.99488,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753600036.911145,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753600809.806154,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753614301.488327,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753614631.3404078,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753615990.78075,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753616830.910064,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753617862.5094628,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753618176.43651,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753619155.932797,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753621077.4899411,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753622749.605505,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753627848.8734689,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753627865.880964,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753628305.190233,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753631295.520705,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753633193.52627,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753639529.509004,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753645602.831012,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753678234.943114,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753678784.772882,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753680010.38342,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753681490.5774632,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753687051.318469,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753687621.566237,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753703329.307509,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753703606.9960198,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753713798.7099051,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753733006.9155731,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753733637.803287,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753734401.543371,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753765939.1500878,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753766188.799899,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768255.1292949,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768328.080893,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768651.170951,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768775.2796779,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768835.5431972,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753768914.748599,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753769430.100657,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753769491.437203,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753772759.777255,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753787935.395722,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753789536.148843,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753789551.723232,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753796685.182905,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753799091.5867028,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753800829.121454,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753803160.631958,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753803913.41538,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753806544.205518,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753808210.586982,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753808346.2121968,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753813543.282341,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753813912.139869,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753814246.409378,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753816309.43541,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753816668.952574,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753824278.9639301,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753853218.640928,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753858967.6674051,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753865940.605001,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753875713.847313,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753875805.449079,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753876764.378581,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753882333.289555,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753898002.6937652,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753898127.193828,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753899533.367684,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753959626.27566,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753975796.090471,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753976006.1580849,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753978011.231111,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753979013.7681289,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1753990853.847135,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1753991025.522203,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754025055.885704,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754025981.703946,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754032004.389267,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1754032010.9791179,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1754045661.236631,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1754047826.347723,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754052588.098274,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754053081.067449,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754061840.225462,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754065816.923027,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754068175.759358,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754068418.507309,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754071992.3056211,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754073498.190943,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754074910.697514,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754077547.5456429,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754122072.758271,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754123923.2759628,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754129184.19396,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754131908.034951,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754132369.440094,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754138529.236031,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754155943.459395,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754159781.1663918,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754166660.5752249,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754172854.06149,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754174571.768239,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754211132.606791,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754212959.777941,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754222736.606996,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754223741.3886008,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754224529.722938,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754225120.389686,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754236407.015249,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754238880.631779,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754243528.9903111,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754247490.123973,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754252149.812574,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754295601.081301,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754295642.187951,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754295837.012937,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754305079.054976,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754309219.5032449,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754315844.636524,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754316006.072895,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754316670.201916,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754318380.502516,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754322133.9788609,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754324344.048897,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754331519.25843,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754331967.419088,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754343138.177974,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754374889.2900019,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754381784.916479,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754382107.3713,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754383065.700039,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754384673.962975,dismissedAppOpening,6,instagram
False,breathingExercise,Europe/Berlin,1754384697.73612,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754393144.807863,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754393331.080771,openedApp,6,instagram
False,breathingExercise,Europe/Berlin,1754394235.2717109,openedApp,6,instagram
