interventionDuration,resolution,isReIntervention,timezone,timeIntervalUntilReIntervention,interventionType,app,timestamp
6,dismissedAppOpening,False,Europe/Madrid,,breathingExercise,instagram,1752701738.262182
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752734189.574868
6,openedApp,False,Europe/Madrid,420.0,askForTimeLimit,instagram,1752734716.2295918
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752737189.452882
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1752737657.456925
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1752745767.9462528
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752746434.412698
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752752535.694442
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1752752744.71742
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752758857.0867891
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752759137.964391
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1752759261.483501
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752759860.662364
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1752772346.4194899
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752774363.524822
6,openedApp,False,Europe/Madrid,420.0,askForTimeLimit,instagram,1752774475.6661701
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1752774502.592741
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752774793.387311
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752774840.6436958
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752775814.7996469
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752775917.208051
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752776425.5141811
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1752778559.5499768
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752778577.9674392
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1752779315.138823
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752779652.549864
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1752780791.778111
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752781258.0123801
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752781380.262936
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752781475.1663752
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752782432.125187
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752783027.9905581
6,openedApp,False,Europe/Madrid,960.0,askForTimeLimit,instagram,1752783241.2610412
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752785491.2552161
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752785658.0066671
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752785727.554348
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752785741.357201
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752785968.6679
6,openedApp,False,Europe/Madrid,540.0,breathingExercise,instagram,1752786687.9593282
6,openedApp,False,Europe/Madrid,780.0,breathingExercise,instagram,1752787292.642333
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752787336.5846782
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752818165.447072
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1752818366.195631
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752818597.800383
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752820303.4244862
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752825567.889319
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752836925.642634
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752839252.43505
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752842267.854488
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752842728.117432
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752843141.1804872
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752843457.4425511
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752847355.6374369
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752855033.806007
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752855046.5524879
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1752855164.06642
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752863771.784406
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1752863774.938702
6,openedApp,False,Europe/Madrid,960.0,askForTimeLimit,instagram,1752863877.805913
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1752911179.0839791
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752917433.9590201
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752917710.173691
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752918705.871629
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752919446.240524
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1752931135.979883
6,openedApp,False,Europe/Madrid,1200.0,askForTimeLimit,instagram,1752934393.0162401
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752936766.5516171
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1752937897.96012
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752938781.1651878
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752948748.8898149
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1752948755.050301
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752954368.94644
6,openedApp,False,Europe/Madrid,1080.0,askForTimeLimit,instagram,1752963122.989001
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752963970.145797
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1752964030.954025
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1752968022.045409
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752994854.90476
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1752995744.941927
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753000013.822159
6,openedApp,False,Europe/Madrid,1020.0,askForTimeLimit,instagram,1753002109.793999
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753009850.688778
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753016514.972824
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753017259.1670399
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753024927.3337588
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753030850.878193
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753031782.439481
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753032469.113694
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753034770.495226
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753036188.8988318
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753036691.019311
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753078671.570714
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753082829.257492
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753089010.2348351
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753094064.7831821
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753097832.728051
6,openedApp,False,Europe/Madrid,420.0,askForTimeLimit,instagram,1753104348.501505
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753121903.364394
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753122449.636915
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753122685.549545
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753122725.1533809
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753123228.809435
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753123327.6719542
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753123338.162782
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753124123.9396272
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753124162.273385
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753124182.015198
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753124210.063276
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753124559.944131
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753124598.560477
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753124614.659985
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753124631.5817142
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753126064.511045
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753126964.9177132
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753126984.708889
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753127187.716347
6,openedApp,False,Europe/Madrid,60.0,askForTimeLimit,instagram,1753127298.100905
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753127386.727217
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753127620.82014
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753127761.877317
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753127864.0227652
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753135085.248767
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753160545.410619
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753180899.077492
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753183813.445967
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753183933.271079
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753184101.4008942
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753198031.380295
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753209480.149095
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753215443.5369148
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753215476.553725
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753215837.373677
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753216068.7586699
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753216355.5515962
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753216362.49851
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753216879.7032719
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753218413.715415
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753218677.973219
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753218782.08585
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753218971.110805
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753220541.552751
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753220580.272784
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753247108.051002
6,openedApp,False,Europe/Madrid,1020.0,askForTimeLimit,instagram,1753260251.2667131
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753260390.174798
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753260408.33601
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753264272.663807
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753294791.205696
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753294829.225065
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753294908.067404
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753298167.477603
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753298182.964929
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753299838.658329
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753303587.181176
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753303622.44963
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753303701.999236
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753303894.58283
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753304050.86865
6,dismissedAppOpening,False,Europe/Madrid,,breathingExercise,instagram,1753305171.691481
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753305388.0388598
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753306082.6783972
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753306491.269134
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753361920.646482
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753366667.4602032
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753376256.5465279
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753376413.672306
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753377257.21811
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753377623.865304
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753377974.547519
6,dismissedAppOpening,False,Europe/Madrid,,breathingExercise,instagram,1753378769.798423
6,dismissedAppOpening,False,Europe/Madrid,,breathingExercise,instagram,1753378845.289381
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753378864.1202822
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753379133.811953
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753379759.639288
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753381171.573077
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753381542.4681082
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753381556.667472
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753382389.765585
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753389898.9539518
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753390451.991551
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753398760.305326
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753400046.000628
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753401421.40668
6,openedApp,False,Europe/Madrid,600.0,breathingExercise,instagram,1753401981.160613
6,openedApp,False,Europe/Madrid,1140.0,askForTimeLimit,instagram,1753420168.1731582
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753420292.989461
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753420911.7313042
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753421464.8037791
6,openedApp,False,Europe/Madrid,420.0,askForTimeLimit,instagram,1753423860.040825
6,openedApp,False,Europe/Madrid,660.0,breathingExercise,instagram,1753424315.3106918
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753427426.699308
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753437182.032804
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753437195.256877
6,openedApp,False,Europe/Madrid,360.0,askForTimeLimit,instagram,1753439546.685059
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753445517.4567351
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753445521.068315
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753468856.146944
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753469340.861628
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753469731.685745
6,openedApp,False,Europe/Madrid,1080.0,askForTimeLimit,instagram,1753469843.040355
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753471546.530113
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753475798.40023
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753500729.13694
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753522196.790656
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753524473.6351209
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753524502.187533
6,openedApp,False,Europe/Madrid,360.0,askForTimeLimit,instagram,1753524734.544909
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753527584.451748
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753532151.635181
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753552897.621719
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753553096.8623428
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753553495.416357
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753554555.0168772
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753556420.177483
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753556620.136488
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753559226.714114
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753559469.251772
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753566832.8208861
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753573651.621056
6,openedApp,False,Europe/Madrid,60.0,askForTimeLimit,instagram,1753573776.408385
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753573870.9259892
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753574677.180359
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753575062.088285
6,dismissedAppOpening,False,Europe/Madrid,,breathingExercise,instagram,1753575549.192937
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753600927.215317
6,openedApp,False,Europe/Madrid,1080.0,askForTimeLimit,instagram,1753600946.598625
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753601712.398017
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753602049.712236
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753602203.206152
6,openedApp,False,Europe/Madrid,60.0,askForTimeLimit,instagram,1753602740.4850888
6,openedApp,False,Europe/Madrid,900.0,askForTimeLimit,instagram,1753603821.277065
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753604351.248231
6,openedApp,False,Europe/Madrid,360.0,askForTimeLimit,instagram,1753604370.1695662
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753604692.286601
6,openedApp,False,Europe/Madrid,840.0,askForTimeLimit,instagram,1753604754.559442
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753610452.309461
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753611423.725707
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753612026.905226
6,openedApp,False,Europe/Madrid,420.0,askForTimeLimit,instagram,1753612252.247879
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753612368.169969
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753612507.892252
6,openedApp,False,Europe/Madrid,720.0,breathingExercise,instagram,1753613187.1979408
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753613617.1596498
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753614221.04663
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753614250.03182
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753614281.08069
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753614509.7711139
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753614658.6409512
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753615334.280436
6,openedApp,False,Europe/Madrid,1140.0,askForTimeLimit,instagram,1753615663.6671119
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753616123.3896198
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753618158.720899
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753622782.375608
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753622900.704412
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753623842.3077478
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753624265.6889582
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753624470.2653651
6,openedApp,False,Europe/Madrid,660.0,askForTimeLimit,instagram,1753628774.0071878
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753628824.933887
6,openedApp,False,Europe/Madrid,780.0,askForTimeLimit,instagram,1753628901.112924
6,openedApp,False,Europe/Madrid,480.0,askForTimeLimit,instagram,1753628990.215598
6,openedApp,False,Europe/Madrid,540.0,askForTimeLimit,instagram,1753629077.8053532
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753629147.02072
6,openedApp,False,Europe/Madrid,600.0,askForTimeLimit,instagram,1753629149.575111
6,dismissedAppOpening,False,Europe/Madrid,,askForTimeLimit,instagram,1753629248.7342029
6,openedApp,False,Europe/Madrid,720.0,askForTimeLimit,instagram,1753629312.443812
6,openedApp,False,Europe/Madrid,1140.0,askForTimeLimit,instagram,1753629461.09695
