app,interventionType,resolution,interventionDuration,timestamp,isReIntervention,timezone
instagram,breathingExercise,openedApp,6,1751393775.776006,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751397265.203439,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751401740.732665,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751402209.158626,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751410186.3385692,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751410604.5759,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751415044.031946,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751436658.101197,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751440743.53227,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751443916.644545,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751444990.4812179,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751445104.659435,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751445794.95314,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751446512.1232061,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751453918.142983,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751454178.820492,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751454195.115721,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751454697.086662,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751460320.33213,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751461237.614729,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751465777.657109,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751466120.55039,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751467012.853919,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751467428.008682,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751467902.7974281,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751468959.988573,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751470071.8919868,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751470870.215724,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751472196.2288089,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751473310.270512,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751473668.8385139,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751474759.7730532,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751479242.3174791,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751482990.288059,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751485836.4093862,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751486210.8014178,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751486233.712013,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751487634.865518,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751489033.4929929,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751498312.535059,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751525069.699338,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751526747.988689,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751527163.215458,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751527378.438192,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751528822.0895119,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751536645.176567,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751576608.740933,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751580413.928833,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751580507.7730598,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751583562.522135,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751609834.411049,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751611118.120245,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751611726.028487,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751613257.135017,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751616298.036852,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751618083.769659,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751626727.499944,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751626749.7463,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751630830.059751,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751631512.5971708,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751631744.848631,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751633931.695082,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751663892.274117,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751663917.645149,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751665842.183603,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751668419.0049748,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751669311.995813,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751669356.120459,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751698067.9804769,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751698324.913444,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751702036.981409,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751702828.9144912,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751708587.1582189,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751710761.121204,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751710946.382339,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751711876.280417,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751713006.060916,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751713457.716178,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751715006.547548,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751716840.517468,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751722291.580437,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751724110.711275,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751727595.635468,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751728665.748416,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751730117.064091,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751730601.057094,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751731282.604001,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751733942.497108,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751739912.511409,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751740674.078292,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751741283.042749,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751743908.1912022,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751746507.628561,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751746888.830625,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751748634.9392629,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751749455.7216659,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751751094.121517,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751753254.13484,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751754124.66506,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751789516.6643229,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751791570.1415691,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751791955.92893,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751796821.694937,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751797008.050919,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751797635.7781339,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751799035.394587,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751799656.246141,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751800535.154499,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751806906.743737,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751808401.146972,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751809070.052165,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751809677.712117,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751814659.959628,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751830465.977206,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751830997.4679399,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751831111.640672,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751832496.267549,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751832825.041714,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751833451.4831,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751833931.115957,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751834412.3785648,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751834794.5424972,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751839759.981576,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751841626.3981981,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751843156.6214662,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751847571.86782,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751872749.39906,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751873321.483519,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751876385.934071,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751887009.875968,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751888286.6602669,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751891112.763173,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751908669.269274,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751908828.762383,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751917097.752864,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751917287.839525,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751919286.7868419,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751920678.062088,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751921905.783786,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751924374.831791,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751925060.326885,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751929160.012176,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751929262.41756,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751955932.731329,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751961681.722089,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751962187.461787,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751963607.929183,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751963645.294757,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751963891.8000789,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751964958.840842,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751975825.2373939,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751976131.231556,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751976716.977869,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751981557.313912,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751982513.1195989,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751982635.636251,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751999190.9615889,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751999967.383877,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752000776.1877131,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752001250.594411,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752001529.163429,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752002479.078021,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752003192.426476,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752004261.868742,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752005536.209182,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752005883.4751449,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752007115.020052,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752007764.117214,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752008599.953455,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752010172.414434,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752010689.95807,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752010812.1452131,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752011891.431402,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752014334.181158,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752017558.856073,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752048182.7324529,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752050832.6693969,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752051840.631867,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752055113.379869,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752056303.258554,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752057028.856797,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752072608.6801019,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752076385.7691169,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752080253.8570452,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752094449.4251661,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752096977.354097,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752098464.0129008,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752101896.664075,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752125695.0158792,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752156811.66243,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752176188.4329739,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752185437.393951,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752186665.448183,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752210157.2847462,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752226052.670629,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752237443.248595,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752237849.6004791,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752245838.6243072,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752252011.723689,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752252448.952379,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752262629.2058458,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752269213.834927,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752271848.009354,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752272087.43043,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752304096.543624,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752312337.3013759,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752317090.887837,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752321837.86135,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752348688.353328,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752348917.614567,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752350671.894481,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752355225.1304312,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752355283.040606,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752358176.5143008,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752358826.854476,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752389489.471428,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752390482.0511022,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752412972.3602262,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752414011.452849,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752415160.1493,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752415631.7071,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752421168.46622,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752422300.823337,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752422399.225296,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752434674.711886,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752435921.8849978,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752437475.836915,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752443069.6938581,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752443103.684181,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752471145.2518082,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752474029.187671,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752481000.727905,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752482149.785897,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752509694.825348,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752510725.339009,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752517929.130769,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752519912.898635,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752522098.444193,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752523587.288286,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752523919.027221,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752524695.473431,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752526617.310892,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752529339.172396,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752557555.30728,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752561831.3824759,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752562591.428471,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752564440.650769,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752593518.532475,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752593708.962809,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752595369.7597408,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752595559.873135,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752599258.1991072,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752606617.694052,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752607104.168004,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752611069.777395,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752613596.043044,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752614863.1554708,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752643113.62481,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752643324.628947,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752648014.2402081,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752652969.169975,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752660165.2664971,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752660595.6032062,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752669150.474508,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752696372.415082,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752697004.1976352,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752698379.707926,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752699673.2345371,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752703352.3797421,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752735085.250802,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752755482.985979,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752765070.851814,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752766291.4461699,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752768260.437701,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752768633.273497,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752777681.5732431,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752786711.7650828,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752787575.672563,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752789616.092973,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752815927.957954,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752819814.46948,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752823296.498407,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752844572.3234282,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752849042.378343,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752849841.453413,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752849864.977433,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752850881.66081,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752851086.437249,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752860207.730379,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752862294.115508,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752866705.1559129,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1752868380.215976,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752868863.648696,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752869027.300922,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1752872859.31072,False,Europe/Stockholm
