resolution,isReIntervention,timestamp,timezone,interventionType,app,interventionDuration
openedApp,False,1750299677.991798,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750299721.1099892,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750299798.566914,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750300025.906718,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750300072.478091,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750301241.266056,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750301445.820025,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750303816.056232,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750307198.613199,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750307849.1951199,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750307925.4615831,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750308040.026674,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750316421.169543,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750316521.978067,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750321415.696435,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750323350.9550881,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750330820.191422,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750332582.045593,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750332638.946171,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750332773.543915,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750335045.076877,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750337948.057067,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750339651.5684361,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750340127.752658,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750340321.523571,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750341018.7030811,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750342062.3217049,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750343166.241679,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750348823.4675999,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750349187.013186,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750349939.894002,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750377560.9347801,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750378566.010096,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750382214.6955562,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750382368.673019,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750383072.68736,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750386340.6309981,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750386497.6151462,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750393429.850671,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750393478.7797189,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750393492.876886,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750393569.502067,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750393652.389221,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750393689.240096,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750393714.053471,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750393749.248843,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750393765.022835,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750393829.593478,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750395009.819293,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750398104.333576,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750399073.9839659,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750399154.0268068,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750404796.4040298,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750405811.139653,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750406023.608706,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750406025.988429,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750406090.271694,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750413245.465215,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750413301.7390509,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750413839.902367,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750416013.621111,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750422689.7949471,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750423217.8933759,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750423668.718926,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750424125.096552,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750426037.470011,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750426145.680531,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750464502.109663,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750464743.162147,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750464995.2554421,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750467398.995947,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750468014.945579,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750468513.998475,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750468633.737218,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750468710.984406,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750469524.242743,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750470799.6879091,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750470873.484015,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750471352.601953,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750473557.298964,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750473699.389838,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750474089.332063,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750477271.4613109,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750477632.574363,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750477654.6583052,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750477693.9574618,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750477745.801506,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
dismissedAppOpening,False,1750478319.40889,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750478334.779087,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750478679.8822842,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750478729.616156,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750478774.0424318,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750480072.839003,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750480129.608572,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750480137.982878,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750481687.924965,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750482805.1044722,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750482924.838321,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1750484000.369175,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750484053.852531,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
dismissedAppOpening,False,1750487309.715951,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750487339.634743,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750489867.9199219,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750493452.3783011,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750493609.646306,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750496117.1443172,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750496182.830678,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750496200.29864,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750496347.958675,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750497379.28238,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750503705.726789,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750503969.332069,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750520139.169414,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750531189.82481,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750534133.989207,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750537934.907614,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750538350.860048,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750539000.870932,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750540174.478925,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750540235.064398,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750550795.238013,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750552137.455812,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750552159.877032,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750557053.903678,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750557633.108439,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750557814.130046,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750557849.232894,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750558054.298975,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750558103.378399,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750558117.2584481,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750558198.9735599,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750558447.307179,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750558489.7003589,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750559211.381737,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750559304.6546922,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750559427.573806,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750559464.41591,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750559474.564292,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750559706.132638,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750560913.602292,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750560927.8596082,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750562317.226908,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750562667.899075,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750562704.187982,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750562913.8922892,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750563372.694298,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750588175.1861072,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750595608.487246,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750595727.89749,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750597150.196887,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750600318.7085981,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750602409.570688,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750637368.15027,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750637492.163371,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750638245.361565,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750638357.038474,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750640040.8376942,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750647440.2517629,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750648771.571356,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750651921.3165379,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750651955.454414,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750653127.579582,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750653164.4303498,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750656072.756609,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750656164.73833,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750656606.200852,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750656866.36754,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750660786.867351,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750661803.065806,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750670547.7054281,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750678887.6947951,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750679293.39135,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750679611.7459931,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750680155.817552,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750681065.191411,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750681846.739204,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750682488.009326,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750688689.370614,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750689167.022242,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750689422.571931,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750695699.152574,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750696118.3228688,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750696983.266718,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750701292.0201569,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750701821.637422,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750721788.662156,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750734302.3453422,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750736221.0522451,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750738946.8852968,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750738981.142024,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750739455.714652,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750739650.912654,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
dismissedAppOpening,False,1750740245.321238,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1750746120.084238,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750746734.787853,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750746824.363549,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750746824.3653321,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750746864.7645411,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750749978.255425,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750750138.303047,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750751426.246438,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750751663.714191,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750755519.864033,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750755599.058486,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750756265.8737721,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750767010.1601229,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750767596.7673678,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750768193.198446,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750768497.581564,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750768774.309545,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750768893.540258,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750769531.356271,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750769585.018812,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750773169.04298,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750774821.165093,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750775816.013269,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750777474.1320338,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750778878.042197,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750819026.485464,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750819143.924137,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750826036.655106,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750827438.071203,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750842873.79177,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750848453.879929,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750850442.9415631,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750850863.0496411,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750851148.566833,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750860053.267741,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750862237.556841,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750864660.41264,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750864682.168191,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750864846.397863,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750865186.353558,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750865639.359998,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750865966.030745,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750866011.6185431,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750866018.107078,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750897251.659577,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750897361.3815908,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750897440.061356,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750901113.8141031,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750912132.132695,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750921808.3096151,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750922423.608262,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750922437.193681,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750923886.8424,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750924408.851006,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750926765.703162,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750926918.5906792,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750927203.547248,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750927435.5520449,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750927531.5503402,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750929050.181047,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750929172.322264,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750935816.513949,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750936152.025978,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750937279.118056,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750937305.141278,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750945888.9015,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750949386.293616,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750950321.528954,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750951548.5734038,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750952048.80288,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750953240.903363,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750954966.657331,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750954990.8721352,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750955637.707847,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750956876.0755181,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750956930.411501,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750957006.643239,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750958353.406585,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750958455.773581,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750959340.781102,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750959418.348304,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750982983.0040069,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750983157.892168,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750983391.123482,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750985496.4309192,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750985538.474788,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750987776.630564,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750989205.239536,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750995080.599959,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750995353.994477,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750997339.835439,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750997835.927194,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750998027.992912,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
dismissedAppOpening,False,1750999176.710381,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750998153.645544,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750998349.358537,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750998372.311357,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750998379.257102,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750998974.301169,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750999296.393872,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750999648.096498,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750999775.50287,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750999997.111463,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751002355.0751429,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751002400.969682,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751004252.794482,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751004367.435501,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751004583.467365,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751005844.709765,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751005864.9034672,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
