isReIntervention,app,interventionType,timestamp,resolution,interventionDuration,timezone,purpose
False,instagram,breathingExercise,1753564260.0884151,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753568766.500105,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753571273.5672898,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1753579866.770386,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753579891.58814,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753582830.371175,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753582988.231518,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753621809.388184,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1753623768.676691,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753631995.591552,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753632042.6114268,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753632722.975998,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753637955.274362,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753643074.532961,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753643561.4937859,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753644330.036882,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753647455.159802,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753654998.930345,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753655770.347234,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753655794.806075,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753656379.696784,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753658976.908729,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753659249.1342092,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753661999.7393079,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753662533.7580318,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753663459.041671,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753665797.167255,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753665827.1972752,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753666689.877891,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753666709.610944,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753696419.210362,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753698785.52417,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753698804.144222,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753701894.589764,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753702360.742141,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753703130.910111,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753706460.505234,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753707071.911018,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753707089.6578,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753711496.111199,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1753713117.323396,openedApp,6.0,America/Sao_Paulo,Entretenimento
False,instagram,breathingExercise,1753713328.789084,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753718321.24968,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753719909.477703,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753721595.6501641,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753726798.680788,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753727327.5550451,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753727592.2814898,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753731999.739948,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753734121.538007,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753734904.882893,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753735485.431839,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753738613.381336,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753738842.6590462,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753739431.042906,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753743392.986669,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753743493.4085522,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753743587.346836,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753747622.259955,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753749337.9559112,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753750562.4166121,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753783250.109302,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753784351.303416,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753789354.738817,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753790085.0623,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753791921.362977,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753796653.873321,openedApp,6.0,America/Sao_Paulo,Relaxar
False,tikTok,breathingExercise,1753796803.60823,openedApp,6.0,America/Sao_Paulo,Relaxar
False,tikTok,breathingExercise,1753802533.808989,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753803666.4324322,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
