isReIntervention,app,interventionDuration,interventionType,timestamp,resolution,timezone,purpose
False,instagram,,,1751459431.9905028,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751467324.609192,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751467342.8248239,openedApp,Europe/Madrid,Buscar info
False,tikTok,6.0,breathingExercise,1751467423.6468549,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751467581.6376839,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751467650.5346289,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751468807.636922,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751469355.650495,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751469249.512428,closedApp,Europe/Madrid,
False,instagram,,,1751469268.5120912,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751473127.909307,openedApp,Europe/Madrid,
False,instagram,,,1751473732.806264,closedApp,Europe/Madrid,
False,instagram,,,1751473953.9743562,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751477723.664537,openedApp,Europe/Madrid,
False,instagram,,,1751478528.7455192,closedApp,Europe/Madrid,
False,instagram,,,1751478557.240447,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751479472.2638412,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751480692.4794931,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751481127.7422361,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751483697.623239,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751484652.573381,openedApp,Europe/Madrid,
False,instagram,,,1751484758.31032,closedApp,Europe/Madrid,
False,instagram,,,1751484827.997503,closedApp,Europe/Madrid,
False,instagram,,,1751484952.001446,closedApp,Europe/Madrid,
False,instagram,,,1751484978.962502,closedApp,Europe/Madrid,
False,instagram,,,1751485008.0360842,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751485220.2713718,openedApp,Europe/Madrid,
False,instagram,,,1751485672.446233,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751485685.193552,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751485801.4911718,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751486476.158266,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751486489.659219,openedApp,Europe/Madrid,
False,instagram,,,1751486529.430604,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751492466.952421,openedApp,Europe/Madrid,
False,instagram,,,1751492499.137672,closedApp,Europe/Madrid,
False,instagram,,,1751493574.880546,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751523818.394639,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751524188.0085669,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751523858.9681249,closedApp,Europe/Madrid,
False,instagram,,,1751523903.4949632,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751530063.683909,openedApp,Europe/Madrid,
False,instagram,,,1751530096.6445742,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751530471.4637709,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751531043.555482,openedApp,Europe/Madrid,
False,instagram,,,1751531235.914459,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751547874.236249,openedApp,Europe/Madrid,
False,instagram,,,1751547890.503928,closedApp,Europe/Madrid,
False,instagram,,,1751548099.5547771,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751554492.803526,openedApp,Europe/Madrid,
False,instagram,,,1751554584.422873,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751554662.423115,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751554695.218786,openedApp,Europe/Madrid,
False,instagram,,,1751554761.437492,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751554972.670144,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751555499.6468282,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751555782.3182778,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751556139.993648,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751555815.533994,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751558659.3220248,openedApp,Europe/Madrid,
False,instagram,,,1751558690.640016,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751558779.0555592,openedApp,Europe/Madrid,
False,instagram,,,1751558921.335588,closedApp,Europe/Madrid,
False,instagram,,,1751559216.472025,closedApp,Europe/Madrid,
False,instagram,,,1751559408.4289021,closedApp,Europe/Madrid,
False,instagram,,,1751559538.2744598,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751562044.399959,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751564520.636709,openedApp,Europe/Madrid,
False,instagram,,,1751564551.364441,closedApp,Europe/Madrid,
False,instagram,,,1751565941.9744391,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751570711.156342,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751570863.811108,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751571384.846088,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751571571.881857,openedApp,Europe/Madrid,
False,instagram,,,1751571600.26688,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751573611.583126,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751574255.2033172,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751573749.44586,closedApp,Europe/Madrid,
False,instagram,,,1751573792.610197,closedApp,Europe/Madrid,
False,instagram,,,1751573939.790433,closedApp,Europe/Madrid,
False,instagram,,,1751574119.1544151,closedApp,Europe/Madrid,
False,instagram,,,1751574173.881536,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751579322.606921,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751579448.846325,openedApp,Europe/Madrid,
False,instagram,,,1751579616.905857,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751579849.4210901,openedApp,Europe/Madrid,
False,instagram,,,1751579882.8646379,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751579991.8236961,openedApp,Europe/Madrid,
False,instagram,,,1751580009.802002,closedApp,Europe/Madrid,
False,instagram,,,1751580170.3173652,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751580451.835073,openedApp,Europe/Madrid,
False,instagram,,,1751580730.80197,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751580746.731091,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751581079.695619,openedApp,Europe/Madrid,
False,instagram,,,1751581156.648422,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751581168.933134,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751581687.584441,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751581773.8217502,openedApp,Europe/Madrid,
False,instagram,,,1751581893.78902,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751586783.0339088,openedApp,Europe/Madrid,
False,instagram,,,1751586872.099018,closedApp,Europe/Madrid,
False,instagram,,,1751587049.205902,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751587917.976105,openedApp,Europe/Madrid,
False,instagram,,,1751587954.548942,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751587967.944134,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751588284.219369,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751615995.9609442,openedApp,Europe/Madrid,
False,instagram,,,1751616079.1861901,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751616094.8118901,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751616460.192549,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751616777.374673,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751617295.707323,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751617466.989088,openedApp,Europe/Madrid,
False,instagram,,,1751617621.604972,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751617634.084234,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751617801.26912,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751617907.813209,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751620253.544306,openedApp,Europe/Madrid,
False,instagram,,,1751620398.749559,closedApp,Europe/Madrid,
False,instagram,,,1751621446.909306,closedApp,Europe/Madrid,
False,instagram,,,1751623053.448859,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751630059.551655,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751635846.768043,openedApp,Europe/Madrid,
False,instagram,,,1751635876.511701,closedApp,Europe/Madrid,
False,instagram,,,1751635921.403286,closedApp,Europe/Madrid,
False,instagram,,,1751636337.597539,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751641435.1205559,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751641462.8306742,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751641974.588804,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751641480.693042,closedApp,Europe/Madrid,
False,instagram,,,1751641908.748872,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751642085.266655,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751642213.501323,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751642845.4093208,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751643605.386353,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751645036.048542,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751645652.506209,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751646569.448767,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751646602.624464,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751647289.078773,openedApp,Europe/Madrid,
False,instagram,,,1751647334.1828098,closedApp,Europe/Madrid,
False,instagram,,,1751647372.9580889,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751647752.8970718,openedApp,Europe/Madrid,
False,instagram,,,1751647887.71765,closedApp,Europe/Madrid,
False,instagram,,,1751648723.651129,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751650165.286717,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751650312.231746,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751650325.114187,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751650367.000996,openedApp,Europe/Madrid,
False,instagram,,,1751650442.227442,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751669370.843693,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751669390.797546,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751670267.714627,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751670380.8294659,openedApp,Europe/Madrid,
False,instagram,,,1751670443.15094,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751671954.691014,openedApp,Europe/Madrid,
False,instagram,,,1751672012.138438,closedApp,Europe/Madrid,
False,instagram,,,1751672076.4003968,closedApp,Europe/Madrid,
False,instagram,,,1751672183.316957,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751672505.408074,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751672520.7278929,openedApp,Europe/Madrid,
False,instagram,,,1751672779.511053,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751672805.813321,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751673028.3295221,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751705990.572232,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751706076.948251,openedApp,Europe/Madrid,
False,instagram,,,1751706105.8540502,closedApp,Europe/Madrid,
False,instagram,,,1751706148.524648,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751706297.877352,openedApp,Europe/Madrid,
False,instagram,,,1751706316.981168,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751711220.6083732,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751715724.6117349,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751715726.125543,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751715744.440771,openedApp,Europe/Madrid,
False,instagram,,,1751715859.520751,closedApp,Europe/Madrid,
False,instagram,,,1751716001.0656471,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751716989.900065,openedApp,Europe/Madrid,
False,instagram,,,1751717359.56711,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751720516.419363,openedApp,Europe/Madrid,
False,instagram,,,1751721013.373931,closedApp,Europe/Madrid,
False,instagram,,,1751721124.307884,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751728592.4873462,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751728805.786172,openedApp,Europe/Madrid,
False,instagram,,,1751728840.234243,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751728925.8230782,openedApp,Europe/Madrid,
False,instagram,,,1751729423.3550792,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751729729.5472422,openedApp,Europe/Madrid,
False,instagram,,,1751730020.023405,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751730158.727252,openedApp,Europe/Madrid,
False,instagram,,,1751730390.797278,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751732784.961619,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751734384.60116,openedApp,Europe/Madrid,
False,instagram,,,1751736477.652118,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751736776.985374,openedApp,Europe/Madrid,
False,instagram,,,1751736801.3577719,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751744255.254991,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751747150.8788261,openedApp,Europe/Madrid,
False,instagram,,,1751747444.1328259,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751747580.462457,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751784607.29105,openedApp,Europe/Madrid,
False,instagram,,,1751784673.666003,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751784687.509228,openedApp,Europe/Madrid,
False,instagram,,,1751784974.677326,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751790868.393462,openedApp,Europe/Madrid,
False,instagram,,,1751791137.377244,closedApp,Europe/Madrid,
False,instagram,,,1751791558.7841768,closedApp,Europe/Madrid,
False,instagram,,,1751791634.775659,closedApp,Europe/Madrid,
False,instagram,,,1751791884.094462,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751804025.457231,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751806118.774891,openedApp,Europe/Madrid,
False,instagram,,,1751806160.25227,closedApp,Europe/Madrid,
False,instagram,,,1751806281.337103,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751817647.694783,openedApp,Europe/Madrid,
False,instagram,,,1751818573.550693,closedApp,Europe/Madrid,
False,instagram,,,1751818939.665292,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751829786.0724921,openedApp,Europe/Madrid,
False,instagram,,,1751829865.097471,closedApp,Europe/Madrid,
False,instagram,,,1751830716.781578,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751835512.538177,openedApp,Europe/Madrid,
False,instagram,,,1751836314.9857888,closedApp,Europe/Madrid,
False,instagram,,,1751837527.034132,closedApp,Europe/Madrid,
False,instagram,,,1751838854.59979,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751869200.572001,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751869481.039022,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751871488.9052958,openedApp,Europe/Madrid,
False,instagram,,,1751871682.168933,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751877306.475321,openedApp,Europe/Madrid,
False,instagram,,,1751877331.285863,closedApp,Europe/Madrid,
False,instagram,,,1751877660.86032,closedApp,Europe/Madrid,
False,instagram,,,1751878622.369878,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751878871.592589,openedApp,Europe/Madrid,
False,instagram,,,1751878928.941951,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751878942.20238,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751895405.595747,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751895440.664878,openedApp,Europe/Madrid,
False,instagram,,,1751895560.480634,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751895834.5273829,openedApp,Europe/Madrid,
False,instagram,,,1751895876.547048,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751897596.7776551,openedApp,Europe/Madrid,
False,instagram,,,1751897677.7883902,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751899314.029633,openedApp,Europe/Madrid,
False,instagram,,,1751899412.977696,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751903255.467639,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751906722.536364,openedApp,Europe/Madrid,
False,instagram,,,1751906735.5184689,closedApp,Europe/Madrid,
False,instagram,,,1751906950.118062,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751920043.62518,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751920699.826252,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1751920104.842176,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751930385.325326,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751951872.518868,openedApp,Europe/Madrid,
False,instagram,,,1751951953.357316,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751952070.669228,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751952089.433033,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751955256.441102,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751960869.574904,openedApp,Europe/Madrid,
False,instagram,,,1751960934.944888,closedApp,Europe/Madrid,
False,instagram,,,1751961003.677775,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751966150.565343,openedApp,Europe/Madrid,
False,instagram,,,1751966240.219697,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751966433.2628012,openedApp,Europe/Madrid,
False,instagram,,,1751966449.689384,closedApp,Europe/Madrid,
False,instagram,,,1751966824.7443662,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751968092.9224,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751968170.504195,openedApp,Europe/Madrid,
False,instagram,,,1751968394.492646,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751968407.2296271,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751975520.086699,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751994349.308278,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752008912.5744991,openedApp,Europe/Madrid,
False,instagram,,,1752008974.0135322,closedApp,Europe/Madrid,
False,instagram,,,1752009031.757619,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752009117.8956099,openedApp,Europe/Madrid,
False,instagram,,,1752010179.842152,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010242.9151402,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010245.3101869,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010338.738778,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010417.41523,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010422.6710238,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010425.587205,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752010577.6926022,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752045726.9734159,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752046204.443451,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752055936.4049459,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752056376.0501509,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752059974.1962419,openedApp,Europe/Madrid,
False,instagram,,,1752060057.2393498,closedApp,Europe/Madrid,
False,instagram,,,1752060497.5216532,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752061112.243778,openedApp,Europe/Madrid,
False,instagram,,,1752061163.690604,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752062262.8906388,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752062627.946162,openedApp,Europe/Madrid,
False,instagram,,,1752062641.392761,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752070770.709045,openedApp,Europe/Madrid,
False,instagram,,,1752070793.728283,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752076409.816958,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752076649.27685,openedApp,Europe/Madrid,
False,instagram,,,1752076831.0959,closedApp,Europe/Madrid,
False,instagram,,,1752076889.193768,closedApp,Europe/Madrid,
False,instagram,,,1752077040.563539,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752078300.005117,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752079013.2806349,openedApp,Europe/Madrid,
False,instagram,,,1752079059.62668,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752083295.976584,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752083445.948124,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752084149.7017379,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752088145.9279962,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752088162.1456661,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752093137.640503,openedApp,Europe/Madrid,
False,instagram,,,1752093158.319357,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752127710.322787,openedApp,Europe/Madrid,
False,instagram,,,1752128337.032418,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752128976.513955,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752129510.1037102,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752146789.5728989,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752153847.570802,openedApp,Europe/Madrid,
False,instagram,,,1752153865.7013369,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752155704.160419,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752156450.216428,openedApp,Europe/Madrid,
False,instagram,,,1752156507.943605,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752158164.261956,openedApp,Europe/Madrid,
False,instagram,,,1752159373.3165889,closedApp,Europe/Madrid,
False,instagram,,,1752159735.685976,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752160535.5791059,openedApp,Europe/Madrid,
False,instagram,,,1752160842.291469,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752160976.9126601,openedApp,Europe/Madrid,
False,instagram,,,1752161206.621006,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752161665.387866,openedApp,Europe/Madrid,
False,instagram,,,1752161708.653466,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752161725.375242,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752161949.953096,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752163374.2022738,openedApp,Europe/Madrid,
False,instagram,,,1752163518.906414,closedApp,Europe/Madrid,
False,instagram,,,1752163829.973145,closedApp,Europe/Madrid,
False,instagram,,,1752164326.345169,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752168702.523295,openedApp,Europe/Madrid,
False,instagram,,,1752168812.440744,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752168832.005906,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752170445.568499,openedApp,Europe/Madrid,
False,instagram,,,1752170750.411017,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752170936.198169,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752177661.385244,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752181959.228331,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752184402.370826,openedApp,Europe/Madrid,
False,instagram,,,1752184493.4916759,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752184875.359024,openedApp,Europe/Madrid,
False,instagram,,,1752184891.684515,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752184904.702519,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752185124.526867,openedApp,Europe/Madrid,
False,instagram,,,1752185163.2252898,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752187097.6824632,openedApp,Europe/Madrid,
False,instagram,,,1752187132.482257,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752187146.585001,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752214893.9389849,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752214927.494656,openedApp,Europe/Madrid,
False,instagram,,,1752214952.067966,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752216951.455027,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752229526.233296,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752229619.743012,openedApp,Europe/Madrid,
False,instagram,,,1752229637.0028582,closedApp,Europe/Madrid,
False,instagram,,,1752229684.742083,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752242283.253457,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752242666.921438,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752242669.180211,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752242696.697056,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752244317.530165,openedApp,Europe/Madrid,
False,instagram,,,1752244362.403393,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752256762.477929,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752256875.896421,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752264333.6351628,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752275475.918225,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752278164.32672,dismissedAppOpening,Europe/Madrid,
