resolution,timezone,app,isReIntervention,interventionDuration,interventionType,timestamp,purpose,timeIntervalUntilReIntervention
closedApp,Europe/Madrid,instagram,False,,,1749933240.529622,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749933442.482887,Unterhaltung,840.0
closedApp,Europe/Madrid,instagram,False,,,1749933536.399331,,
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749933751.049079,,
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749933775.092506,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749933794.665802,Unterhaltung,780.0
closedApp,Europe/Madrid,instagram,False,,,1749933888.738764,,
closedApp,Europe/Madrid,instagram,False,,,1749933903.6533651,,
closedApp,Europe/Madrid,instagram,False,,,1749934032.949378,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749939599.189879,Etwas posten,540.0
closedApp,Europe/Madrid,instagram,False,,,1749939621.983828,,
closedApp,Europe/Madrid,instagram,False,,,1749939945.095212,,
closedApp,Europe/Madrid,instagram,False,,,1749940015.985002,,
closedApp,Europe/Madrid,instagram,False,,,1749940401.005805,,
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749956720.033104,,
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749956799.694635,,
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749956863.770862,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749958238.775831,Unterhaltung,900.0
closedApp,Europe/Madrid,instagram,False,,,1749958272.41401,,
closedApp,Europe/Madrid,instagram,False,,,1749959059.768122,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749960824.4070039,Unterhaltung,780.0
closedApp,Europe/Madrid,instagram,False,,,1749960909.190151,,
closedApp,Europe/Madrid,instagram,False,,,1749961081.532411,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749962640.6245232,Unterhaltung,1320.0
dismissedAppOpening,Europe/Madrid,instagram,False,6.0,breathingExercise,1749963215.4538012,,
closedApp,Europe/Madrid,instagram,False,,,1749962706.0914521,,
closedApp,Europe/Madrid,instagram,False,,,1749962895.6293159,,
openedApp,Europe/Madrid,instagram,False,6.0,breathingExercise,1749963235.044335,Unterhaltung,1740.0
closedApp,Europe/Zurich,instagram,False,,,1749963286.521441,,
closedApp,Europe/Zurich,instagram,False,,,1749963545.93674,,
closedApp,Europe/Zurich,instagram,False,,,1749963914.3361402,,
closedApp,Europe/Zurich,youtube,False,,,1749973119.286975,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749981354.440683,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749981357.048973,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749981359.586226,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749981365.366966,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749984969.715365,Unterhaltung,960.0
closedApp,Europe/Zurich,instagram,False,,,1749985108.8765268,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749985544.983971,Unterhaltung,1080.0
closedApp,Europe/Zurich,instagram,False,,,1749985914.8722749,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749986154.250355,Unterhaltung,840.0
closedApp,Europe/Zurich,instagram,False,,,1749986637.280405,,
closedApp,Europe/Zurich,instagram,False,,,1749987000.828599,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1749987015.738853,Unterhaltung,
closedApp,Europe/Zurich,instagram,False,,,1749987682.389885,,
closedApp,Europe/Zurich,instagram,False,,,1749987972.372093,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749988829.012193,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749989255.888617,Unterhaltung,840.0
closedApp,Europe/Zurich,instagram,False,,,1749989810.2663121,,
closedApp,Europe/Zurich,instagram,False,,,1749990122.120359,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1749990136.13061,Unterhaltung,1200.0
closedApp,Europe/Zurich,instagram,False,,,1749990317.376833,,
closedApp,Europe/Zurich,instagram,False,,,1749991123.376296,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749991309.5319161,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749991317.31883,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749991388.117163,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749991749.301961,,
closedApp,Europe/Zurich,youtube,False,,,1749992012.498914,,
closedApp,Europe/Zurich,youtube,False,,,1749992485.420511,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749992494.30158,,
closedApp,Europe/Zurich,youtube,False,,,1749993395.602232,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749995336.3906941,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749995339.717722,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749995360.05435,Unterhaltung,
closedApp,Europe/Zurich,instagram,False,,,1749995443.795248,,
closedApp,Europe/Zurich,instagram,False,,,1749995484.55529,,
closedApp,Europe/Zurich,instagram,False,,,1749995486.797965,,
closedApp,Europe/Zurich,instagram,False,,,1749995923.585164,,
closedApp,Europe/Zurich,instagram,False,,,1749996740.696786,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749997136.115316,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749997169.665458,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749998018.345501,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749998020.980702,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1749998052.2890038,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749999191.225854,Unterhaltung,1920.0
closedApp,Europe/Zurich,instagram,False,,,1749999471.230987,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1749999991.395255,Unterhaltung,1500.0
closedApp,Europe/Zurich,instagram,False,,,1750000070.4187732,,
closedApp,Europe/Zurich,instagram,False,,,1750000177.40468,,
closedApp,Europe/Zurich,instagram,False,,,1750000274.0984,,
closedApp,Europe/Zurich,instagram,False,,,1750000328.314872,,
closedApp,Europe/Zurich,youtube,False,,,1750000995.677001,,
closedApp,Europe/Zurich,youtube,False,,,1750001096.6883469,,
closedApp,Europe/Zurich,youtube,False,,,1750001369.5230331,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750001884.9468179,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750004795.78959,Unterhaltung,1500.0
closedApp,Europe/Zurich,instagram,False,,,1750005012.594568,,
closedApp,Europe/Zurich,instagram,False,,,1750005025.336615,,
closedApp,Europe/Zurich,instagram,False,,,1750006110.057339,,
closedApp,Europe/Zurich,instagram,False,,,1750006392.7928329,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1750006407.254098,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1750007029.221206,,
closedApp,Europe/Zurich,instagram,False,,,1750007669.115642,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1750007684.857513,Unterhaltung,1140.0
dismissedAppOpening,Europe/Zurich,instagram,True,6.0,breathingExercise,1750007684.911303,,
closedApp,Europe/Zurich,instagram,False,,,1750008006.723301,,
closedApp,Europe/Zurich,instagram,False,,,1750008160.461797,,
closedApp,Europe/Zurich,instagram,False,,,1750008216.074235,,
closedApp,Europe/Zurich,instagram,False,,,1750008309.979322,,
closedApp,Europe/Zurich,youtube,False,,,1750009518.062984,,
closedApp,Europe/Zurich,youtube,False,,,1750010716.737565,,
closedApp,Europe/Zurich,youtube,False,,,1750011244.526499,,
closedApp,Europe/Zurich,youtube,False,,,1750011918.717056,,
closedApp,Europe/Zurich,youtube,False,,,1750012840.145091,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750012909.3777409,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750012927.2480412,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750012929.742806,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750012952.662983,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750012968.587733,Unterhaltung,1140.0
closedApp,Europe/Zurich,instagram,False,,,1750013481.974884,,
closedApp,Europe/Zurich,instagram,False,,,1750013622.2415261,,
closedApp,Europe/Zurich,instagram,False,,,1750013666.002948,,
closedApp,Europe/Zurich,instagram,False,,,1750013862.924938,,
closedApp,Europe/Zurich,instagram,False,,,1750014277.5163941,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1750014291.05317,Unterhaltung,60.0
closedApp,Europe/Zurich,instagram,False,,,1750014340.586255,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750014344.0033169,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750014362.8583121,Unterhaltung,120.0
closedApp,Europe/Zurich,instagram,False,,,1750014429.876004,,
closedApp,Europe/Zurich,youtube,False,,,1750014816.581101,,
closedApp,Europe/Zurich,youtube,False,,,1750015102.4225411,,
closedApp,Europe/Zurich,youtube,False,,,1750015129.74927,,
closedApp,Europe/Zurich,youtube,False,,,1750015229.795473,,
closedApp,Europe/Zurich,youtube,False,,,1750015594.104639,,
closedApp,Europe/Zurich,youtube,False,,,1750016827.9133449,,
closedApp,Europe/Zurich,youtube,False,,,1750066174.366581,,
closedApp,Europe/Zurich,youtube,False,,,1750066587.378263,,
closedApp,Europe/Zurich,youtube,False,,,1750066914.047968,,
closedApp,Europe/Zurich,youtube,False,,,1750066970.271286,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750067184.4895148,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750067186.867202,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750067202.814386,Unterhaltung,1740.0
closedApp,Europe/Zurich,instagram,False,,,1750067282.49298,,
closedApp,Europe/Zurich,instagram,False,,,1750067467.777245,,
closedApp,Europe/Zurich,instagram,False,,,1750067540.885929,,
closedApp,Europe/Zurich,instagram,False,,,1750067740.849715,,
closedApp,Europe/Zurich,instagram,False,,,1750067794.592757,,
closedApp,Europe/Zurich,instagram,False,,,1750068508.328505,,
closedApp,Europe/Zurich,instagram,False,,,1750068610.029377,,
closedApp,Europe/Zurich,instagram,False,,,1750068706.8495998,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750068977.471853,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750068997.257668,,
closedApp,Europe/Zurich,youtube,False,,,1750069147.5564032,,
closedApp,Europe/Zurich,youtube,False,,,1750069320.56714,,
closedApp,Europe/Zurich,youtube,False,,,1750069715.800699,,
closedApp,Europe/Zurich,youtube,False,,,1750069815.120772,,
closedApp,Europe/Zurich,youtube,False,,,1750070492.736565,,
closedApp,Europe/Zurich,youtube,False,,,1750070528.119415,,
closedApp,Europe/Zurich,youtube,False,,,1750070562.750644,,
closedApp,Europe/Zurich,youtube,False,,,1750070691.657999,,
closedApp,Europe/Zurich,youtube,False,,,1750072491.4443321,,
closedApp,Europe/Zurich,youtube,False,,,1750073309.896045,,
closedApp,Europe/Zurich,youtube,False,,,1750073333.8096461,,
closedApp,Europe/Zurich,youtube,False,,,1750073704.687838,,
closedApp,Europe/Zurich,youtube,False,,,1750075080.307063,,
closedApp,Europe/Zurich,youtube,False,,,1750075321.95014,,
closedApp,Europe/Zurich,youtube,False,,,1750075341.5107322,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750076010.674329,Unterhaltung,960.0
closedApp,Europe/Zurich,instagram,False,,,1750076097.802892,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750076368.966714,Unterhaltung,1620.0
closedApp,Europe/Zurich,instagram,False,,,1750076692.26705,,
closedApp,Europe/Zurich,instagram,False,,,1750076716.259764,,
closedApp,Europe/Zurich,instagram,False,,,1750077479.592876,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750078065.500649,Unterhaltung,600.0
closedApp,Europe/Zurich,instagram,False,,,1750078633.152853,,
closedApp,Europe/Zurich,instagram,False,,,1750078695.458013,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750078828.99115,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750078831.105764,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750083747.37127,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750083771.775249,Unterhaltung,600.0
closedApp,Europe/Zurich,instagram,False,,,1750083798.483461,,
closedApp,Europe/Zurich,youtube,False,,,1750088055.350326,,
closedApp,Europe/Zurich,youtube,False,,,1750088400.996397,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750088820.890302,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750096142.525649,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750096160.43114,Unterhaltung,1320.0
closedApp,Europe/Zurich,instagram,False,,,1750096375.977021,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750096678.039989,,
closedApp,Europe/Zurich,youtube,False,,,1750099982.3629599,,
closedApp,Europe/Zurich,youtube,False,,,1750100004.954121,,
closedApp,Europe/Zurich,youtube,False,,,1750100135.00764,,
closedApp,Europe/Zurich,youtube,False,,,1750103540.8097548,,
closedApp,Europe/Zurich,youtube,False,,,1750103623.805009,,
closedApp,Europe/Zurich,youtube,False,,,1750103821.218149,,
closedApp,Europe/Zurich,youtube,False,,,1750104292.0065,,
closedApp,Europe/Zurich,youtube,False,,,1750108980.5733252,,
closedApp,Europe/Zurich,youtube,False,,,1750109000.948402,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750110790.766195,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750110796.01853,,
closedApp,Europe/Zurich,youtube,False,,,1750113838.4492111,,
closedApp,Europe/Zurich,youtube,False,,,1750113909.8375158,,
closedApp,Europe/Zurich,youtube,False,,,1750113946.7569861,,
closedApp,Europe/Zurich,youtube,False,,,1750114709.229938,,
closedApp,Europe/Zurich,youtube,False,,,1750114828.455687,,
closedApp,Europe/Zurich,youtube,False,,,1750114886.851296,,
closedApp,Europe/Zurich,youtube,False,,,1750114940.3686318,,
closedApp,Europe/Zurich,youtube,False,,,1750115194.907145,,
closedApp,Europe/Zurich,youtube,False,,,1750115371.301223,,
closedApp,Europe/Zurich,youtube,False,,,1750118216.124372,,
closedApp,Europe/Zurich,youtube,False,,,1750118900.00157,,
closedApp,Europe/Zurich,youtube,False,,,1750119730.781466,,
closedApp,Europe/Zurich,youtube,False,,,1750121091.076344,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750151731.2791328,Unterhaltung,480.0
closedApp,Europe/Zurich,instagram,False,,,1750152039.1104999,,
closedApp,Europe/Zurich,instagram,False,,,1750152051.091175,,
closedApp,Europe/Zurich,instagram,False,,,1750152246.641385,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1750152260.7528238,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1750152789.146745,,
closedApp,Europe/Zurich,instagram,False,,,1750152912.938015,,
closedApp,Europe/Zurich,instagram,False,,,1750152938.2932749,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750153165.59092,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750157396.110403,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750157400.524483,,
closedApp,Europe/Zurich,youtube,False,,,1750153493.499234,,
closedApp,Europe/Zurich,youtube,False,,,1750153575.547365,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750157706.810188,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750157709.120298,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750157726.175142,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1750158047.5336452,,
closedApp,Europe/Zurich,instagram,False,,,1750158216.989232,,
closedApp,Europe/Zurich,instagram,False,,,1750158718.615273,,
closedApp,Europe/Zurich,instagram,False,,,1750158916.396953,,
closedApp,Europe/Zurich,instagram,False,,,1750159166.5224872,,
closedApp,Europe/Zurich,youtube,False,,,1750161925.4313478,,
closedApp,Europe/Zurich,youtube,False,,,1750161993.047138,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750162282.450819,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750163501.9583979,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1750163660.185992,,
closedApp,Europe/Zurich,instagram,False,,,1750163836.152137,,
closedApp,Europe/Zurich,instagram,False,,,1750163858.563839,,
closedApp,Europe/Zurich,instagram,False,,,1750163882.196186,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750164438.741096,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750164445.80599,,
closedApp,Europe/Zurich,youtube,False,,,1750164520.618171,,
closedApp,Europe/Zurich,youtube,False,,,1750164982.718653,,
closedApp,Europe/Zurich,youtube,False,,,1750166225.698894,,
closedApp,Europe/Zurich,youtube,False,,,1750166283.81178,,
closedApp,Europe/Zurich,youtube,False,,,1750182165.4447331,,
closedApp,Europe/Zurich,youtube,False,,,1750183549.999947,,
closedApp,Europe/Zurich,youtube,False,,,1750183751.991115,,
closedApp,Europe/Zurich,youtube,False,,,1750183808.534459,,
closedApp,Europe/Zurich,youtube,False,,,1750183974.592215,,
closedApp,Europe/Zurich,youtube,False,,,1750184371.591703,,
closedApp,Europe/Zurich,youtube,False,,,1750184395.871095,,
closedApp,Europe/Zurich,youtube,False,,,1750184481.54894,,
closedApp,Europe/Zurich,youtube,False,,,1750184530.581435,,
closedApp,Europe/Zurich,youtube,False,,,1750184621.478397,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750191726.545475,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1750191848.352392,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750192808.341586,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750192988.52873,,
closedApp,Europe/Zurich,youtube,False,,,1750193041.569833,,
closedApp,Europe/Zurich,youtube,False,,,1750193164.161356,,
closedApp,Europe/Zurich,youtube,False,,,1750193527.757385,,
closedApp,Europe/Zurich,youtube,False,,,1750193710.201545,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750201688.365909,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750201703.580586,Unterhaltung,1320.0
closedApp,Europe/Zurich,instagram,False,,,1750202106.3567162,,
closedApp,Europe/Zurich,instagram,False,,,1750202313.235836,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750202627.2888741,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750232264.095695,,
closedApp,Europe/Zurich,youtube,False,,,1750238138.262401,,
closedApp,Europe/Zurich,youtube,False,,,1750238319.1179662,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750243280.8010511,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750243482.62521,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750243500.065744,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1750243834.265836,,
closedApp,Europe/Zurich,youtube,False,,,1750244614.314028,,
closedApp,Europe/Zurich,youtube,False,,,1750245013.529324,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750245072.348042,,
closedApp,Europe/Zurich,youtube,False,,,1750245134.639711,,
closedApp,Europe/Zurich,youtube,False,,,1750245213.250207,,
closedApp,Europe/Zurich,youtube,False,,,1750245374.992898,,
closedApp,Europe/Zurich,youtube,False,,,1750245529.873399,,
closedApp,Europe/Zurich,youtube,False,,,1750245617.620977,,
closedApp,Europe/Zurich,youtube,False,,,1750245635.285579,,
closedApp,Europe/Zurich,youtube,False,,,1750245655.433928,,
closedApp,Europe/Zurich,youtube,False,,,1750245723.0630531,,
closedApp,Europe/Zurich,youtube,False,,,1750245918.031055,,
closedApp,Europe/Zurich,youtube,False,,,1750245950.262772,,
closedApp,Europe/Zurich,youtube,False,,,1750246134.200134,,
closedApp,Europe/Zurich,youtube,False,,,1750249096.6192698,,
closedApp,Europe/Zurich,youtube,False,,,1750259105.886866,,
closedApp,Europe/Zurich,youtube,False,,,1750259283.338372,,
closedApp,Europe/Zurich,youtube,False,,,1750259354.358319,,
closedApp,Europe/Zurich,youtube,False,,,1750261226.818094,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750261256.426344,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750274388.203469,,
closedApp,Europe/Zurich,youtube,False,,,1750262826.9080858,,
closedApp,Europe/Zurich,youtube,False,,,1750262967.553671,,
closedApp,Europe/Zurich,youtube,False,,,1750263137.74398,,
closedApp,Europe/Zurich,youtube,False,,,1750263506.689554,,
closedApp,Europe/Zurich,youtube,False,,,1750263767.7381392,,
closedApp,Europe/Zurich,youtube,False,,,1750265068.4319549,,
closedApp,Europe/Zurich,youtube,False,,,1750265117.99054,,
closedApp,Europe/Zurich,youtube,False,,,1750265160.717873,,
closedApp,Europe/Zurich,youtube,False,,,1750265414.8881478,,
closedApp,Europe/Zurich,youtube,False,,,1750265475.340125,,
closedApp,Europe/Zurich,youtube,False,,,1750265609.3641949,,
closedApp,Europe/Zurich,youtube,False,,,1750265634.096204,,
closedApp,Europe/Zurich,youtube,False,,,1750265696.531598,,
closedApp,Europe/Zurich,youtube,False,,,1750266012.9706302,,
closedApp,Europe/Zurich,youtube,False,,,1750266595.102363,,
closedApp,Europe/Zurich,youtube,False,,,1750267605.301056,,
closedApp,Europe/Zurich,youtube,False,,,1750267699.333534,,
closedApp,Europe/Zurich,youtube,False,,,1750268307.0779,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750274433.788151,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750274439.918108,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750274459.746667,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1750274632.0819979,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750283243.0775461,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750309832.877558,Unterhaltung,420.0
closedApp,Europe/Zurich,instagram,False,,,1750309885.642762,,
closedApp,Europe/Zurich,instagram,False,,,1750309933.344022,,
closedApp,Europe/Zurich,instagram,False,,,1750309956.639971,,
closedApp,Europe/Zurich,instagram,False,,,1750310173.7597032,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750318497.418057,,
closedApp,Europe/Zurich,instagram,False,,,1750335483.981142,,
closedApp,Europe/Zurich,youtube,False,,,1750321283.259904,,
closedApp,Europe/Zurich,youtube,False,,,1750321575.87937,,
closedApp,Europe/Zurich,youtube,False,,,1750322712.449949,,
closedApp,Europe/Zurich,youtube,False,,,1750324671.532376,,
closedApp,Europe/Zurich,youtube,False,,,1750325710.966772,,
closedApp,Europe/Zurich,youtube,False,,,1750331238.081849,,
closedApp,Europe/Zurich,youtube,False,,,1750331318.176457,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750347196.79359,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750358747.6855168,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750364449.8135939,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750364467.498465,Unterhaltung,1260.0
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750366478.9962978,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750380328.833973,Unterhaltung,1560.0
closedApp,Europe/Zurich,instagram,False,,,1750380397.17093,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750404790.1485748,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750404795.6153169,,
closedApp,Europe/Zurich,youtube,False,,,1750417115.728345,,
closedApp,Europe/Zurich,youtube,False,,,1750426865.4985142,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750427554.6113229,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750448327.547607,,
closedApp,Europe/Zurich,youtube,False,,,1750430332.76215,,
closedApp,Europe/Zurich,youtube,False,,,1750430343.203065,,
closedApp,Europe/Zurich,youtube,False,,,1750430362.232177,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750448329.96073,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750448356.826678,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1750448453.332028,,
closedApp,Europe/Zurich,instagram,False,,,1750448472.483902,,
closedApp,Europe/Zurich,instagram,False,,,1750448536.767335,,
closedApp,Europe/Zurich,instagram,False,,,1750448611.952228,,
closedApp,Europe/Zurich,instagram,False,,,1750448722.745667,,
closedApp,Europe/Zurich,instagram,False,,,1750448838.796644,,
closedApp,Europe/Zurich,youtube,False,,,1750448864.163655,,
closedApp,Europe/Zurich,youtube,False,,,1750449430.7395148,,
closedApp,Europe/Zurich,youtube,False,,,1750449578.43294,,
closedApp,Europe/Zurich,youtube,False,,,1750449796.086627,,
closedApp,Europe/Zurich,youtube,False,,,1750449840.412259,,
closedApp,Europe/Zurich,youtube,False,,,1750449914.796042,,
closedApp,Europe/Zurich,youtube,False,,,1750450094.018194,,
closedApp,Europe/Zurich,youtube,False,,,1750451016.619031,,
closedApp,Europe/Zurich,youtube,False,,,1750451803.72417,,
closedApp,Europe/Zurich,youtube,False,,,1750452492.746389,,
closedApp,Europe/Zurich,youtube,False,,,1750452496.627939,,
closedApp,Europe/Zurich,youtube,False,,,1750452516.7049742,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750452533.674113,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750452535.9735,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1750490468.604725,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1750490484.928935,Unterhaltung,1080.0
closedApp,Europe/Zurich,instagram,False,,,1750490514.420692,,
closedApp,Europe/Zurich,instagram,False,,,1750490682.255342,,
closedApp,Europe/Zurich,youtube,False,,,1750491733.478164,,
closedApp,Europe/Zurich,youtube,False,,,1750492039.485858,,
closedApp,Europe/Zurich,youtube,False,,,1750492188.08203,,
closedApp,Europe/Zurich,youtube,False,,,1750504146.4151669,,
closedApp,Europe/Zurich,youtube,False,,,1750504239.245022,,
closedApp,Europe/Zurich,youtube,False,,,1750504245.38279,,
closedApp,Europe/Zurich,youtube,False,,,1750504317.309671,,
closedApp,Europe/Zurich,youtube,False,,,1750504324.953788,,
