interventionDuration,resolution,timestamp,isReIntervention,app,timezone,interventionType,purpose,timeIntervalUntilReIntervention
6,openedApp,1753318440.1190372,False,instagram,America/Chicago,breathingExercise,Entertainment,240.0
6,openedApp,1753318702.280735,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753320022.123269,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753321945.144199,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1753322923.028996,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753324276.956071,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753325279.772187,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753355356.651249,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1753355620.891118,True,instagram,America/Chicago,breathingExercise,Toilet,120.0
6,openedApp,1753358909.245393,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753376823.959117,False,instagram,America/Chicago,breathingExercise,Bored,2700.0
6,openedApp,1753386272.388509,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753392536.220264,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753393913.169281,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753399223.9739509,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753410351.626214,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753442394.258676,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753442714.918003,True,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,openedApp,1753444431.430274,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,420.0
6,openedApp,1753444874.901576,True,instagram,America/Chicago,breathingExercise,Message,240.0
6,openedApp,1753482461.67611,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753483112.037808,False,instagram,America/Chicago,breathingExercise,Message,2640.0
6,openedApp,1753485822.254688,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753486448.883432,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1753486479.843929,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753486584.985393,False,instagram,America/Chicago,breathingExercise,Message,540.0
6,dismissedAppOpening,1753487149.24102,True,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753487173.949099,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753494153.286212,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753495418.636172,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753497021.9745889,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753529711.5558472,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753530034.191195,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753532753.843926,True,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753536263.0457249,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753554424.642459,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753554551.696816,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1753555895.3863,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753576525.220541,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753576844.708652,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1753576921.2559562,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1753576997.591734,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1753577075.033941,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753578285.478208,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753583908.2327309,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753585449.444649,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753613920.67937,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753614157.73089,False,instagram,America/Chicago,breathingExercise,Message,480.0
6,openedApp,1753614667.233437,True,instagram,America/Chicago,breathingExercise,Message,1200.0
6,openedApp,1753615896.7601771,True,instagram,America/Chicago,breathingExercise,Message,840.0
6,openedApp,1753616756.829052,False,instagram,America/Chicago,breathingExercise,Relax,900.0
6,openedApp,1753630501.476788,False,instagram,America/Chicago,breathingExercise,Message,360.0
6,openedApp,1753630882.881329,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753631387.147752,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753640637.735287,False,instagram,America/Chicago,breathingExercise,Message,240.0
6,openedApp,1753660388.375945,False,instagram,America/Chicago,breathingExercise,Message,420.0
6,openedApp,1753660838.76719,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753663204.278242,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753664567.14234,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753666267.778682,False,instagram,America/Chicago,breathingExercise,Message,1740.0
6,openedApp,1753670867.476256,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753734154.220152,False,instagram,America/Chicago,breathingExercise,Message,480.0
6,openedApp,1753734887.197535,True,instagram,America/Chicago,breathingExercise,Message,2700.0
