app,interventionDuration,resolution,timestamp,timezone,isReIntervention,interventionType,timeIntervalUntilReIntervention,purpose,terminationReason
instagram,6.0,openedApp,1750759904.993058,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750765187.66635,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1750765374.572408,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750765411.902035,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750767291.5949059,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750770151.6691499,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1750770339.298481,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750774822.907436,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750778847.193538,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750779290.855412,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750779292.900918,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750780399.09296,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750780645.913892,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750780907.3534288,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750780950.000699,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750781193.8134642,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750781960.296928,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750782042.0295,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750783095.67735,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750783210.2215009,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750783450.524915,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750783450.87343,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750783592.916205,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750787338.084389,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750787612.724946,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750788975.8201752,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750788978.0591378,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750789233.579515,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750789857.595866,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750791020.648886,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750791476.007152,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750791833.998863,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750795009.5563998,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750795655.074681,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1750795733.886791,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,openedApp,1750796801.060392,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750797331.1247048,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750797744.7327008,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1750798505.7883282,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750798522.4777331,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750798857.963018,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750799216.84229,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750799485.5834641,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1750799731.1657891,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750833047.9716449,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750833797.838187,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750834218.085843,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750834539.5122619,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750835578.03967,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750837767.3388429,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750837848.4334369,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750837986.852604,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750838282.122581,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750842986.016405,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750843634.9797502,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750844482.958472,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750844855.871941,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750844931.0026178,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750849109.827143,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750849930.512418,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750854799.842421,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750856247.31105,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750856389.473442,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750856708.149924,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750857103.572249,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750858518.387841,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750863948.3355289,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750864120.647382,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750864604.114204,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750864621.7715979,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,dismissedAppOpening,1750873452.937583,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750873618.8992538,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750875429.486322,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750876153.4666018,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750877620.206754,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750879153.059201,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1750879400.061092,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750880754.067669,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750880893.354872,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750920031.854173,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750921615.618233,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750922013.18079,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,openedApp,1750922347.2791939,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1750925264.477318,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750926282.330319,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750926378.172624,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750926411.607053,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750927349.7563062,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750928430.915357,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750929393.112884,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750929419.46881,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750930137.5386329,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750931804.8840132,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750935387.765843,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750935530.0162868,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750936236.639135,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750936437.920682,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,openedApp,1750941558.841289,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750941807.394598,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750945574.400916,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750946425.267986,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750947224.9316502,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750948056.083261,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1750948338.535129,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1750948467.5207481,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750949066.5498319,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750949197.122402,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1750949971.665195,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750950197.458875,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750950229.955328,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750952032.216855,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750956354.136016,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750958160.486861,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,openedApp,1750967677.77803,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750970030.1632671,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751006487.2219582,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751006687.555165,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751006920.973355,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751006993.2091498,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751008053.843332,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751008116.2760348,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751008312.940347,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751008479.144878,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751008508.573755,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751008954.524664,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751008957.659051,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751009006.938129,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,openedApp,1751009282.7726011,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751009428.675479,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751010337.72208,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751010537.009519,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751010661.847568,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751012101.9372602,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1751012639.160223,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751013528.8928761,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751015495.13463,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751018187.132338,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751019583.492434,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751019766.629626,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751022112.35552,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751022231.441307,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751022233.260046,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751023682.271553,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751023821.257957,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751023951.073055,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751023964.9888492,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751025487.4561028,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751029184.115206,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751029199.240752,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1751029969.5403829,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751030010.490089,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751031420.294487,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751031594.165526,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751031770.07022,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751031872.748318,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1751031966.485985,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751036049.1837049,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,dismissedAppOpening,1751037499.1779199,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751038986.243573,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751041662.981504,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751041741.001017,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,dismissedAppOpening,1751042151.508515,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751044065.900251,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751044883.600037,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751049152.046601,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751049231.275531,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1751049415.4704108,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751049552.741212,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751052268.405775,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751052372.289278,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,openedApp,1751052692.293302,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,openedApp,1751053006.6661072,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,openedApp,1751053321.723913,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,openedApp,1751053636.9692922,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751054583.913907,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751056300.557867,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751057135.565129,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1751057215.248976,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751057410.7315922,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1751057548.459866,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1751057849.740147,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751057851.772295,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751057854.169711,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751057889.799109,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,6.0,openedApp,1751059077.966578,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1751059202.384285,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,6.0,dismissedAppOpening,1751059400.124404,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751094094.937783,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751095242.3595428,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751095271.811183,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751095864.00964,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,dismissedAppOpening,1751095969.497427,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751095971.2715302,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751095987.099426,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,dismissedAppOpening,1751096369.09743,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751096440.708057,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751096458.6764622,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751096960.9383621,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751097167.018299,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,dismissedAppOpening,1751097720.2168288,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751097740.4155378,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751099243.127081,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751099743.873701,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751100170.584454,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,dismissedAppOpening,1751101309.439368,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751102307.085913,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,dismissedAppOpening,1751102474.5005121,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751102476.937244,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751103623.4142342,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751104150.195518,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,dismissedAppOpening,1751105085.389013,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751105455.1488628,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751106515.839225,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751106713.578415,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751107652.131199,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751108061.648895,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,dismissedAppOpening,1751108224.602298,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751110976.796187,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,dismissedAppOpening,1751111080.112341,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751111786.297682,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751111802.904317,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751112971.225462,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751113091.378818,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751114635.914246,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751115443.077261,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751115938.31463,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751116991.32586,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751118459.91336,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751122035.918223,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751122679.8779712,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,dismissedAppOpening,1751124145.634021,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751124575.627716,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,dismissedAppOpening,1751125347.990587,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751125775.451824,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751126045.037395,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,dismissedAppOpening,1751126297.505423,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751131455.0088801,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751132176.893558,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751133728.5744681,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,dismissedAppOpening,1751134446.587747,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751135505.928869,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751136620.532726,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751136881.458263,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,dismissedAppOpening,1751136973.157476,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751139018.148766,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751140194.266724,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751141322.5322828,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751142869.104281,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751143980.6527581,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751178850.472486,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751178983.7490978,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751179702.442555,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751181008.4636931,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,dismissedAppOpening,1751181992.740458,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751182016.753849,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751183436.469729,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751185226.2756128,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751185900.937927,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751190007.2077909,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751190383.157888,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751191301.969593,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751192089.045905,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,dismissedAppOpening,1751192143.314137,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751192146.907014,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751193303.7352018,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751194497.8773909,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751194963.263202,Europe/Istanbul,0.0,breathingExercise,240.0,Check sports,
instagram,6.0,openedApp,1751196398.927058,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751196906.738318,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751197046.3521628,Europe/Istanbul,0.0,breathingExercise,300.0,Check sports,
instagram,6.0,openedApp,1751197328.739654,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,dismissedAppOpening,1751198547.296214,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751198549.27022,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,dismissedAppOpening,1751198555.6011019,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1751199337.2132769,Europe/Istanbul,0.0,breathingExercise,120.0,Check sports,
instagram,6.0,openedApp,1751200306.139968,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751202336.162247,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,openedApp,1751203533.093536,Europe/Istanbul,0.0,breathingExercise,180.0,Check sports,
instagram,6.0,openedApp,1751207993.406983,Europe/Istanbul,0.0,breathingExercise,60.0,Check sports,
instagram,6.0,dismissedAppOpening,1751208105.529638,Europe/Istanbul,0.0,breathingExercise,,,
