interventionType,resolution,timestamp,isReIntervention,interventionDuration,app,timezone,purpose
breathingExercise,openedApp,1753721774.6664329,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753721879.015033,False,,instagram,America/New_York,
,closedApp,1753721919.174007,False,,instagram,America/New_York,
,closedApp,1753722039.135737,False,,instagram,America/New_York,
breathingExercise,openedApp,1753723578.386252,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753724146.908459,False,,instagram,America/New_York,
breathingExercise,openedApp,1753724557.688116,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753725003.463012,False,,instagram,America/New_York,
breathingExercise,openedApp,1753726560.238426,False,3.0,instagram,America/New_York,Check likes
,closedApp,1753726943.7993798,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753727055.589675,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753728609.9657722,False,3.0,instagram,America/New_York,Check likes
,closedApp,1753728712.39866,False,,instagram,America/New_York,
breathingExercise,openedApp,1753728733.712018,False,3.0,instagram,America/New_York,Message
,closedApp,1753728902.101334,False,,instagram,America/New_York,
breathingExercise,openedApp,1753729187.162229,False,3.0,instagram,America/New_York,Message
,closedApp,1753729307.035629,False,,instagram,America/New_York,
breathingExercise,openedApp,1753729331.440506,False,3.0,instagram,America/New_York,Message
,closedApp,1753729501.7117429,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753729548.664262,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753734481.5365992,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753734549.557754,False,,instagram,America/New_York,
breathingExercise,openedApp,1753734603.7355251,False,3.0,instagram,America/New_York,Message
,closedApp,1753734718.5021958,False,,instagram,America/New_York,
breathingExercise,openedApp,1753736846.831445,False,3.0,instagram,America/New_York,Message
,closedApp,1753736940.888174,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753737058.3279939,False,3.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753737113.097034,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753737129.257413,False,3.0,instagram,America/New_York,Message
,closedApp,1753737256.517198,False,,instagram,America/New_York,
breathingExercise,openedApp,1753737309.2338839,False,3.0,instagram,America/New_York,Message
,closedApp,1753737465.574307,False,,instagram,America/New_York,
,closedApp,1753740353.976026,False,,instagram,America/New_York,
breathingExercise,openedApp,1753743950.675239,False,3.0,instagram,America/New_York,Message
,closedApp,1753743994.9299312,False,,instagram,America/New_York,
breathingExercise,openedApp,1753744211.803668,False,3.0,instagram,America/New_York,Post something
,closedApp,1753744271.189567,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753745569.0295758,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753750201.0433888,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753750545.154828,False,,instagram,America/New_York,
,closedApp,1753750580.8782868,False,,instagram,America/New_York,
,closedApp,1753750836.977442,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753754641.607163,False,3.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753754643.0896091,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753754940.656616,False,3.0,instagram,America/New_York,Post something
,closedApp,1753755014.507574,False,,instagram,America/New_York,
,closedApp,1753755746.528741,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753785406.949891,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753785426.6170769,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753785612.449681,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753786507.512039,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753793718.306425,False,3.0,instagram,America/New_York,Post something
,closedApp,1753794022.207411,False,,instagram,America/New_York,
,closedApp,1753797063.560678,False,,instagram,America/New_York,
breathingExercise,openedApp,1753798671.2000089,False,3.0,instagram,America/New_York,Post something
,closedApp,1753798981.66323,False,,instagram,America/New_York,
breathingExercise,openedApp,1753799121.273262,False,3.0,instagram,America/New_York,Post something
,closedApp,1753799151.16473,False,,instagram,America/New_York,
breathingExercise,openedApp,1753799182.279259,False,3.0,instagram,America/New_York,Post something
,closedApp,1753799770.7882838,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753799833.3282142,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753799845.015462,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753800030.426588,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753802920.494029,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753803521.052898,False,3.0,instagram,America/New_York,Post something
,closedApp,1753803572.528319,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753803633.428201,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753806427.676403,False,3.0,instagram,America/New_York,Search Info
,closedApp,1753806806.550442,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753806846.41978,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753806912.7247372,False,3.0,instagram,America/New_York,Message
,closedApp,1753806931.527722,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753806990.4934468,False,3.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753807101.256012,False,3.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753807112.7144551,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753808051.931045,False,3.0,instagram,America/New_York,Message
,closedApp,1753808194.775897,False,,instagram,America/New_York,
,closedApp,1753808313.488941,False,,instagram,America/New_York,
,closedApp,1753808420.09664,False,,instagram,America/New_York,
,closedApp,1753808512.943768,False,,instagram,America/New_York,
,closedApp,1753809001.1532059,False,,instagram,America/New_York,
breathingExercise,openedApp,1753809170.672791,False,3.0,instagram,America/New_York,Post something
,closedApp,1753809360.07338,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753809370.200471,False,3.0,instagram,America/New_York,
breathingExercise,openedApp,1753810279.104356,False,3.0,instagram,America/New_York,Message
,closedApp,1753810328.273807,False,,instagram,America/New_York,
,closedApp,1753810693.162548,False,,instagram,America/New_York,
,closedApp,1753810773.3882,False,,instagram,America/New_York,
breathingExercise,openedApp,1753816434.125417,False,3.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753816703.360018,False,,instagram,America/New_York,
breathingExercise,openedApp,1753816727.102721,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753816763.624865,False,,instagram,America/New_York,
breathingExercise,openedApp,1753818157.766413,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753818236.2527509,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753818364.9286351,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753818811.632639,False,6.0,instagram,America/New_York,Message
breathingExercise,dismissedAppOpening,1753819000.815928,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753819025.8044581,False,6.0,instagram,America/New_York,
,closedApp,1753818896.673009,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753819224.94817,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753819383.452328,False,6.0,instagram,America/New_York,Message
,closedApp,1753820013.949187,False,,instagram,America/New_York,
breathingExercise,openedApp,1753821354.581945,False,6.0,instagram,America/New_York,Message
,closedApp,1753821457.355248,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753822090.1339831,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753822092.376113,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753822094.088798,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753822299.775284,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753822390.061981,False,,instagram,America/New_York,
,closedApp,1753822866.225597,False,,instagram,America/New_York,
,closedApp,1753823255.156102,False,,instagram,America/New_York,
breathingExercise,openedApp,1753823342.525334,False,6.0,instagram,America/New_York,Post something
,closedApp,1753823433.898968,False,,instagram,America/New_York,
breathingExercise,openedApp,1753823462.9839659,False,6.0,instagram,America/New_York,Post something
,closedApp,1753823678.942721,False,,instagram,America/New_York,
,closedApp,1753825240.491866,False,,instagram,America/New_York,
,closedApp,1753825501.24165,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753827316.112955,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753843545.009237,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753843636.298757,False,,instagram,America/New_York,
breathingExercise,openedApp,1753884804.389707,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753884918.827668,False,,instagram,America/New_York,
breathingExercise,openedApp,1753885629.719163,False,6.0,instagram,America/New_York,Stay In the Loop
breathingExercise,dismissedAppOpening,1753885697.553509,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753885758.322328,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753888039.519865,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753890031.847433,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753890144.559888,False,,instagram,America/New_York,
breathingExercise,openedApp,1753891379.8870192,False,6.0,instagram,America/New_York,Message
,closedApp,1753891637.9222941,False,,instagram,America/New_York,
breathingExercise,openedApp,1753891922.7472281,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753892173.097347,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753894631.957793,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753895348.500492,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753895649.234146,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753895783.435507,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753896913.56711,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753897034.516947,False,,instagram,America/New_York,
breathingExercise,openedApp,1753897922.548579,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753898324.530683,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753898345.091768,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753899403.998153,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753899425.1166658,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753902438.516562,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753903603.160935,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753903775.3503718,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753903789.805788,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753903806.625329,False,6.0,instagram,America/New_York,Search Info
,closedApp,1753904964.7000809,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753907466.864167,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753908987.5295038,False,6.0,instagram,America/New_York,Search Info
,closedApp,1753909007.402923,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753910693.657083,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753910695.387323,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753910739.201575,False,6.0,instagram,America/New_York,Bored
,closedApp,1753910813.3070068,False,,instagram,America/New_York,
breathingExercise,openedApp,1753910900.6922112,False,6.0,instagram,America/New_York,Message
,closedApp,1753911016.4542499,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753912781.580476,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753912798.968388,False,6.0,instagram,America/New_York,Message
,closedApp,1753912823.893135,False,,instagram,America/New_York,
,closedApp,1753912842.03096,False,,instagram,America/New_York,
breathingExercise,openedApp,1753913627.9621549,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753913668.7456532,False,,instagram,America/New_York,
breathingExercise,openedApp,1753976861.135497,False,6.0,instagram,America/New_York,Post something
,closedApp,1753976913.808704,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753977270.828846,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1753981431.432121,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1753981670.4435601,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1753990287.526622,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754002693.734144,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754003466.8905869,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754003472.0065808,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754004349.765382,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754004378.339431,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754013581.1855521,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754013582.673225,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754041849.641099,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754041866.3383,False,,instagram,America/New_York,
breathingExercise,openedApp,1754056583.61336,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754056623.590467,False,,instagram,America/New_York,
breathingExercise,openedApp,1754059144.553977,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754059385.8090901,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754059890.7847362,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754059920.239938,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754059953.0582042,False,,instagram,America/New_York,
breathingExercise,openedApp,1754059975.3504782,False,6.0,instagram,America/New_York,Escape / Avoid
,closedApp,1754060097.8990722,False,,instagram,America/New_York,
breathingExercise,openedApp,1754060361.4712338,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754060446.9658298,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754061608.696231,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754061659.927926,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754063618.4581962,False,6.0,instagram,America/New_York,Stay In the Loop
breathingExercise,dismissedAppOpening,1754063661.889441,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754066908.342972,False,6.0,instagram,America/New_York,Stay In the Loop
breathingExercise,dismissedAppOpening,1754066931.106625,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754067318.504607,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754068012.599194,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754068204.138678,False,6.0,instagram,America/New_York,Post something
,closedApp,1754068491.70946,False,,instagram,America/New_York,
,closedApp,1754068629.3910909,False,,instagram,America/New_York,
breathingExercise,openedApp,1754068935.015795,False,6.0,instagram,America/New_York,Post something
,closedApp,1754069111.117741,False,,instagram,America/New_York,
breathingExercise,openedApp,1754069139.51477,False,6.0,instagram,America/New_York,Message
,closedApp,1754069201.361804,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754069350.234499,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754069415.205768,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754069991.249774,False,,instagram,America/New_York,
breathingExercise,openedApp,1754070069.7981858,False,6.0,instagram,America/New_York,Search Info
breathingExercise,dismissedAppOpening,1754070152.136684,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754070274.947633,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754070308.019182,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754070323.1954842,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754070363.40997,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754070432.6373792,False,,instagram,America/New_York,
breathingExercise,openedApp,1754070872.572001,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754070904.677311,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754070920.9570289,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754070936.96945,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754071367.567803,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754071658.737976,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754072988.706244,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754073008.801642,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754073011.1832519,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754073025.3714771,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754073056.4196758,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754073472.20325,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754073478.474409,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754073584.438311,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754073597.407843,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754073893.038533,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754073976.972937,False,6.0,instagram,America/New_York,Message
breathingExercise,dismissedAppOpening,1754074037.279943,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754074136.9008641,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754074138.462716,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754074176.473545,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754074213.404942,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754074264.6692982,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754074266.278726,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754074825.825136,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754074967.658757,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754076637.231602,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754077297.4907641,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754077545.420754,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754077945.812345,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754080168.800753,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754080387.886709,False,,instagram,America/New_York,
,closedApp,1754080646.387249,False,,instagram,America/New_York,
breathingExercise,openedApp,1754081300.0182729,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754081383.65372,False,,instagram,America/New_York,
breathingExercise,openedApp,1754081547.9612432,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754082088.69606,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754083970.072789,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754084081.870579,False,6.0,instagram,America/New_York,Post something
breathingExercise,openedApp,1754085337.922668,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754085414.049417,False,,instagram,America/New_York,
breathingExercise,openedApp,1754086235.0479631,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754086334.535143,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754086563.703506,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754087836.681288,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754088852.845263,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754089150.016094,False,,instagram,America/New_York,
breathingExercise,openedApp,1754090222.41924,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754090331.15628,False,,instagram,America/New_York,
,closedApp,1754090506.455316,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754091904.692328,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754101544.2686691,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754101592.309781,False,,instagram,America/New_York,
breathingExercise,openedApp,1754134206.612891,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754134403.0996552,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754138613.138084,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754138823.457,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754139025.958549,False,,instagram,America/New_York,
breathingExercise,openedApp,1754140296.3013492,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754140335.443305,False,,instagram,America/New_York,
breathingExercise,openedApp,1754140641.424622,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754140943.07272,False,,instagram,America/New_York,
,closedApp,1754141091.613852,False,,instagram,America/New_York,
,closedApp,1754141240.328464,False,,instagram,America/New_York,
breathingExercise,openedApp,1754141284.2360191,False,6.0,instagram,America/New_York,Post something
,closedApp,1754141714.447417,False,,instagram,America/New_York,
,closedApp,1754141755.174131,False,,instagram,America/New_York,
breathingExercise,openedApp,1754142437.202703,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754142512.953055,False,,instagram,America/New_York,
breathingExercise,openedApp,1754143531.7590199,False,6.0,instagram,America/New_York,Post something
,closedApp,1754143675.668912,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754147535.4733949,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754159082.583858,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754159229.448904,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754162086.171574,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754162217.39964,False,6.0,instagram,America/New_York,Check likes
,closedApp,1754162456.025021,False,,instagram,America/New_York,
,closedApp,1754162657.304994,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754164320.505683,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754165885.077147,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754166177.5851989,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754166406.4285789,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754166472.812051,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754166500.617027,False,,instagram,America/New_York,
breathingExercise,openedApp,1754167452.637486,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754167550.911962,False,,instagram,America/New_York,
breathingExercise,openedApp,1754167639.459742,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754167677.9168859,False,,instagram,America/New_York,
,closedApp,1754167730.98316,False,,instagram,America/New_York,
breathingExercise,openedApp,1754167957.370609,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754168042.655201,False,,instagram,America/New_York,
,closedApp,1754168391.783424,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754168813.239554,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754171322.634834,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754174104.395608,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754174447.874456,False,,instagram,America/New_York,
,closedApp,1754174901.430495,False,,instagram,America/New_York,
breathingExercise,openedApp,1754176161.428145,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754176242.657981,False,,instagram,America/New_York,
breathingExercise,openedApp,1754188750.27123,False,6.0,instagram,America/New_York,Bored
,closedApp,1754188887.510232,False,,instagram,America/New_York,
breathingExercise,openedApp,1754217644.524293,False,6.0,instagram,America/New_York,Search Info
breathingExercise,openedApp,1754228971.559437,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754229048.0534759,False,,instagram,America/New_York,
,closedApp,1754229192.839309,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754234009.972353,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754235464.57566,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754235609.227138,False,,instagram,America/New_York,
,closedApp,1754237482.091404,False,,instagram,America/New_York,
breathingExercise,openedApp,1754239083.609375,False,6.0,instagram,America/New_York,Post something
,closedApp,1754239179.2571,False,,instagram,America/New_York,
breathingExercise,openedApp,1754239281.570878,False,6.0,instagram,America/New_York,Post something
,closedApp,1754239389.181508,False,,instagram,America/New_York,
breathingExercise,openedApp,1754239424.281364,False,6.0,instagram,America/New_York,Post something
,closedApp,1754240422.594883,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754240429.469647,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754242748.2221642,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754242749.878511,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754244590.21179,False,6.0,instagram,America/New_York,Search Info
breathingExercise,openedApp,1754244680.630015,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754244604.9626498,False,,instagram,America/New_York,
,closedApp,1754244724.4100518,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754244840.242786,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754245942.411175,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754246282.336072,False,,instagram,America/New_York,
,closedApp,1754246747.849371,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754248530.8825722,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754250368.0794802,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754251019.154228,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754251036.745438,False,6.0,instagram,America/New_York,Post something
,closedApp,1754251120.648849,False,,instagram,America/New_York,
breathingExercise,openedApp,1754251144.579412,False,6.0,instagram,America/New_York,Post something
,closedApp,1754251336.7032661,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754251364.594118,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754252256.70349,False,6.0,instagram,America/New_York,Stay In the Loop
breathingExercise,openedApp,1754252313.6378741,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754252345.2095652,False,,instagram,America/New_York,
breathingExercise,openedApp,1754252995.266299,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754253154.5978231,False,,instagram,America/New_York,
breathingExercise,openedApp,1754253844.439354,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754253967.3164701,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754254301.539324,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754254820.095796,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754254822.638887,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754255378.125955,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754255482.123554,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754256337.578222,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754256363.652463,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754256671.3469381,False,6.0,instagram,America/New_York,Bored
,closedApp,1754256809.7053108,False,,instagram,America/New_York,
,closedApp,1754256809.760993,False,,instagram,America/New_York,
,closedApp,1754256975.76195,False,,instagram,America/New_York,
,closedApp,1754256975.913904,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754258353.96362,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754263135.427339,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754263325.673825,False,,instagram,America/New_York,
,closedApp,1754263325.76106,False,,instagram,America/New_York,
breathingExercise,openedApp,1754265501.914345,False,6.0,instagram,America/New_York,Message
,closedApp,1754265601.73883,False,,instagram,America/New_York,
,closedApp,1754265601.878469,False,,instagram,America/New_York,
,closedApp,1754265681.43321,False,,instagram,America/New_York,
,closedApp,1754265681.580579,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754266921.725538,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754267065.999069,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754275257.706914,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754275260.615562,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754308830.936256,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754308938.8102431,False,,instagram,America/New_York,
