timestamp,isReIntervention,interventionType,app,resolution,timezone,interventionDuration,purpose
1750361893.383295,False,,tikTok,closedApp,Europe/Berlin,,
1750362207.374753,False,,tikTok,closedApp,Europe/Berlin,,
1750362261.658004,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750362294.7089272,False,,tumblr,closedApp,Europe/Berlin,,
1750362331.274003,False,,tumblr,closedApp,Europe/Berlin,,
1750362403.18664,False,,tumblr,closedApp,Europe/Berlin,,
1750363297.564307,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750363347.743891,False,,tumblr,closedApp,Europe/Berlin,,
1750363633.602538,False,,tumblr,closedApp,Europe/Berlin,,
1750364109.856596,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stalk crush
1750364325.3740668,False,,tikTok,closedApp,Europe/Berlin,,
1750364711.887521,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750364731.405431,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750366545.875294,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750364762.405788,False,,tikTok,closedApp,Europe/Berlin,,
1750364924.81248,False,,tikTok,closedApp,Europe/Berlin,,
1750364966.197078,False,,tikTok,closedApp,Europe/Berlin,,
1750364996.837493,False,,tikTok,closedApp,Europe/Berlin,,
1750365198.044755,False,,tikTok,closedApp,Europe/Berlin,,
1750365683.88722,False,,tikTok,closedApp,Europe/Berlin,,
1750365727.045381,False,,tikTok,closedApp,Europe/Berlin,,
1750365731.052392,False,,tikTok,closedApp,Europe/Berlin,,
1750366602.980619,False,,tikTok,closedApp,Europe/Berlin,,
1750366610.677432,False,,tikTok,closedApp,Europe/Berlin,,
1750366717.237653,False,,tikTok,closedApp,Europe/Berlin,,
1750366721.163147,False,,tikTok,closedApp,Europe/Berlin,,
1750367797.164318,False,,tikTok,closedApp,Europe/Berlin,,
1750368047.563455,False,,tikTok,closedApp,Europe/Berlin,,
1750368578.2867842,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750369696.978719,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750368677.110569,False,,tikTok,closedApp,Europe/Berlin,,
1750368742.170301,False,,tikTok,closedApp,Europe/Berlin,,
1750369043.165205,False,,tikTok,closedApp,Europe/Berlin,,
1750369834.043292,False,,tikTok,closedApp,Europe/Berlin,,
1750369932.64077,False,,tikTok,closedApp,Europe/Berlin,,
1750369941.1358109,False,,tikTok,closedApp,Europe/Berlin,,
1750370692.299007,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750370745.8519568,False,,tumblr,closedApp,Europe/Berlin,,
1750370753.516917,False,,tumblr,closedApp,Europe/Berlin,,
1750370893.210095,False,,tumblr,closedApp,Europe/Berlin,,
1750370919.377651,False,,tumblr,closedApp,Europe/Berlin,,
1750370931.946166,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750372473.873086,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750371048.053049,False,,tikTok,closedApp,Europe/Berlin,,
1750371093.7414598,False,,tikTok,closedApp,Europe/Berlin,,
1750371095.627938,False,,tikTok,closedApp,Europe/Berlin,,
1750371299.639265,False,,tikTok,closedApp,Europe/Berlin,,
1750371459.1438742,False,,tikTok,closedApp,Europe/Berlin,,
1750371546.0482311,False,,tikTok,closedApp,Europe/Berlin,,
1750371657.056549,False,,tikTok,closedApp,Europe/Berlin,,
1750371667.3941011,False,,tikTok,closedApp,Europe/Berlin,,
1750372037.064981,False,,tikTok,closedApp,Europe/Berlin,,
1750372043.497463,False,,tikTok,closedApp,Europe/Berlin,,
1750372917.2061648,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750372935.4690828,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750373039.3414102,False,,tikTok,closedApp,Europe/Berlin,,
1750373128.646408,False,,tikTok,closedApp,Europe/Berlin,,
1750373285.450598,False,,tikTok,closedApp,Europe/Berlin,,
1750373368.011639,False,,tikTok,closedApp,Europe/Berlin,,
1750373742.794654,False,,tikTok,closedApp,Europe/Berlin,,
1750373785.8074741,False,,tikTok,closedApp,Europe/Berlin,,
1750373787.870346,False,,tikTok,closedApp,Europe/Berlin,,
1750373921.5396051,False,,tikTok,closedApp,Europe/Berlin,,
1750374056.837966,False,,tikTok,closedApp,Europe/Berlin,,
1750374090.904345,False,,tikTok,closedApp,Europe/Berlin,,
1750374111.485116,False,,tikTok,closedApp,Europe/Berlin,,
1750374117.670116,False,,tikTok,closedApp,Europe/Berlin,,
1750374126.7906399,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750374283.016768,False,,tikTok,closedApp,Europe/Berlin,,
1750374387.305584,False,,tikTok,closedApp,Europe/Berlin,,
1750374498.763754,False,,tikTok,closedApp,Europe/Berlin,,
1750374609.044753,False,,tikTok,closedApp,Europe/Berlin,,
1750374147.4365292,False,,tumblr,closedApp,Europe/Berlin,,
1750374190.275813,False,,tumblr,closedApp,Europe/Berlin,,
1750374959.5957441,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750374989.308425,False,,tikTok,closedApp,Europe/Berlin,,
1750375050.838599,False,,tikTok,closedApp,Europe/Berlin,,
1750375220.7537,False,,tikTok,closedApp,Europe/Berlin,,
1750375223.314023,False,,tikTok,closedApp,Europe/Berlin,,
1750375235.324759,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Toilet
1750375295.6124492,False,,tikTok,closedApp,Europe/Berlin,,
1750375320.894782,False,,tikTok,closedApp,Europe/Berlin,,
1750375414.392476,False,,tikTok,closedApp,Europe/Berlin,,
1750375515.342175,False,,tikTok,closedApp,Europe/Berlin,,
1750375554.748149,False,,tikTok,closedApp,Europe/Berlin,,
1750375890.811874,False,,tikTok,closedApp,Europe/Berlin,,
1750375892.850946,False,,tikTok,closedApp,Europe/Berlin,,
1750375258.3799891,False,,tumblr,closedApp,Europe/Berlin,,
1750376489.4429278,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750376525.032011,False,,tikTok,closedApp,Europe/Berlin,,
1750376620.426972,False,,tikTok,closedApp,Europe/Berlin,,
1750376622.134989,False,,tikTok,closedApp,Europe/Berlin,,
1750376737.070267,False,,tikTok,closedApp,Europe/Berlin,,
1750377144.404529,False,,tikTok,closedApp,Europe/Berlin,,
1750377148.870798,False,,tikTok,closedApp,Europe/Berlin,,
1750377842.3515759,False,,tikTok,closedApp,Europe/Berlin,,
1750378362.964925,False,,tikTok,closedApp,Europe/Berlin,,
1750379297.2791018,False,,tikTok,closedApp,Europe/Berlin,,
1750380523.58547,False,,tikTok,closedApp,Europe/Berlin,,
1750381125.349063,False,,tikTok,closedApp,Europe/Berlin,,
1750393634.6933231,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750393681.344759,False,,tikTok,closedApp,Europe/Berlin,,
1750393800.840935,False,,tikTok,closedApp,Europe/Berlin,,
1750393810.528173,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750393834.431489,False,,tumblr,closedApp,Europe/Berlin,,
1750393922.7104201,False,,tumblr,closedApp,Europe/Berlin,,
1750400615.582942,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750400835.6159558,False,,tikTok,closedApp,Europe/Berlin,,
1750403404.369781,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750403442.9589648,False,,tikTok,closedApp,Europe/Berlin,,
1750403979.173677,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750404262.6687531,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750404097.024235,False,,tikTok,closedApp,Europe/Berlin,,
1750404221.067188,False,,tikTok,closedApp,Europe/Berlin,,
1750404251.7075171,False,,tikTok,closedApp,Europe/Berlin,,
1750404296.124196,False,,tumblr,closedApp,Europe/Berlin,,
1750404544.252115,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750405059.474309,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750405149.4042048,False,,tikTok,closedApp,Europe/Berlin,,
1750413056.410866,False,,tikTok,closedApp,Europe/Berlin,,
1750413383.77628,False,,tikTok,closedApp,Europe/Berlin,,
1750404652.5508761,False,,tumblr,closedApp,Europe/Berlin,,
1750405037.066482,False,,tumblr,closedApp,Europe/Berlin,,
1750421332.1423712,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750421465.368237,False,,tikTok,closedApp,Europe/Berlin,,
1750421551.978996,False,,tikTok,closedApp,Europe/Berlin,,
1750421641.654316,False,,tikTok,closedApp,Europe/Berlin,,
1750421722.068898,False,,tikTok,closedApp,Europe/Berlin,,
1750421788.482862,False,,tikTok,closedApp,Europe/Berlin,,
1750421926.457329,False,,tikTok,closedApp,Europe/Berlin,,
1750421936.3870668,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750422045.510261,False,,tikTok,closedApp,Europe/Berlin,,
1750422070.451823,False,,tikTok,closedApp,Europe/Berlin,,
1750422094.7373629,False,,tikTok,closedApp,Europe/Berlin,,
1750422445.069137,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750427090.446652,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750427683.612222,False,,tikTok,closedApp,Europe/Berlin,,
1750430084.860568,False,,tikTok,closedApp,Europe/Berlin,,
1750430823.464272,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750431447.34482,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750431543.72195,False,,tikTok,closedApp,Europe/Berlin,,
1750430837.6908631,False,,tumblr,closedApp,Europe/Berlin,,
1750432122.543113,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750432462.551373,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750432487.104152,False,,tikTok,closedApp,Europe/Berlin,,
1750433266.107658,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750437034.562635,False,,tikTok,closedApp,Europe/Berlin,,
1750437506.022135,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750438358.3826299,False,,tikTok,closedApp,Europe/Berlin,,
1750438605.456891,False,,tikTok,closedApp,Europe/Berlin,,
1750439018.387394,False,,tikTok,closedApp,Europe/Berlin,,
1750439204.7193642,False,,tikTok,closedApp,Europe/Berlin,,
1750440700.9559941,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750440824.4259481,False,,tikTok,closedApp,Europe/Berlin,,
1750440895.3866138,False,,tikTok,closedApp,Europe/Berlin,,
1750441093.647286,False,,tikTok,closedApp,Europe/Berlin,,
1750442716.683671,False,,tikTok,closedApp,Europe/Berlin,,
1750443211.7651892,False,,tikTok,closedApp,Europe/Berlin,,
1750443445.586626,False,,tikTok,closedApp,Europe/Berlin,,
1750443666.108933,False,,tikTok,closedApp,Europe/Berlin,,
1750443874.645544,False,,tikTok,closedApp,Europe/Berlin,,
1750443979.4135408,False,,tikTok,closedApp,Europe/Berlin,,
1750444025.959672,False,,tikTok,closedApp,Europe/Berlin,,
1750444259.3521261,False,,tikTok,closedApp,Europe/Berlin,,
1750447047.679349,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750449821.9609919,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1750449985.9355202,False,,tikTok,closedApp,Europe/Berlin,,
1750450640.695674,False,,tikTok,closedApp,Europe/Berlin,,
1750450721.491263,False,,tikTok,closedApp,Europe/Berlin,,
1750451929.6705508,False,,tikTok,closedApp,Europe/Berlin,,
1750453198.721685,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750453208.942311,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750454049.909851,False,,tikTok,closedApp,Europe/Berlin,,
1750454236.274796,False,,tikTok,closedApp,Europe/Berlin,,
1750454255.2385368,False,,tikTok,closedApp,Europe/Berlin,,
1750454310.454952,False,,tikTok,closedApp,Europe/Berlin,,
1750454314.951992,False,,tikTok,closedApp,Europe/Berlin,,
1750454465.204092,False,,tikTok,closedApp,Europe/Berlin,,
1750453390.982607,False,,tumblr,closedApp,Europe/Berlin,,
1750453962.179865,False,,tumblr,closedApp,Europe/Berlin,,
1750454012.865996,False,,tumblr,closedApp,Europe/Berlin,,
1750454666.248606,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750455235.0766602,False,,tikTok,closedApp,Europe/Berlin,,
1750455289.1653562,False,,tikTok,closedApp,Europe/Berlin,,
1750455352.862643,False,,tikTok,closedApp,Europe/Berlin,,
1750456446.5066109,False,,tikTok,closedApp,Europe/Berlin,,
1750456795.2365232,False,,tikTok,closedApp,Europe/Berlin,,
1750457279.126128,False,,tikTok,closedApp,Europe/Berlin,,
1750457281.7915192,False,,tikTok,closedApp,Europe/Berlin,,
1750457542.860827,False,,tikTok,closedApp,Europe/Berlin,,
1750457545.863611,False,,tikTok,closedApp,Europe/Berlin,,
1750462753.798439,False,,tikTok,closedApp,Europe/Berlin,,
1750473882.191062,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750473997.801018,False,,tikTok,closedApp,Europe/Berlin,,
1750479174.9417949,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750492909.4842691,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750494040.018561,False,,tikTok,closedApp,Europe/Berlin,,
1750494094.04332,False,,tikTok,closedApp,Europe/Berlin,,
1750495119.7153702,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750501769.034593,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750495163.517029,False,,tumblr,closedApp,Europe/Berlin,,
1750502827.497908,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750503153.5875912,False,,tikTok,closedApp,Europe/Berlin,,
1750503615.785708,False,,tikTok,closedApp,Europe/Berlin,,
1750503998.354245,False,,tikTok,closedApp,Europe/Berlin,,
1750504495.233634,False,,tikTok,closedApp,Europe/Berlin,,
1750504810.36277,False,,tikTok,closedApp,Europe/Berlin,,
1750505111.874967,False,,tikTok,closedApp,Europe/Berlin,,
1750506061.057971,False,,tikTok,closedApp,Europe/Berlin,,
1750506454.360839,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750508868.0184798,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750506726.232471,False,,tikTok,closedApp,Europe/Berlin,,
1750506930.8054252,False,,tikTok,closedApp,Europe/Berlin,,
1750508148.745136,False,,tikTok,closedApp,Europe/Berlin,,
1750508205.256202,False,,tikTok,closedApp,Europe/Berlin,,
1750508985.231598,False,,tikTok,closedApp,Europe/Berlin,,
1750508995.9200702,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750509079.572885,False,,tikTok,closedApp,Europe/Berlin,,
1750510053.6863651,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750510222.706742,False,,tikTok,closedApp,Europe/Berlin,,
1750510367.7219481,False,,tikTok,closedApp,Europe/Berlin,,
1750510788.978298,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750510956.989315,False,,tikTok,closedApp,Europe/Berlin,,
1750511089.961482,False,,tikTok,closedApp,Europe/Berlin,,
1750511163.301723,False,,tikTok,closedApp,Europe/Berlin,,
1750511307.46246,False,,tikTok,closedApp,Europe/Berlin,,
1750511358.065958,False,,tikTok,closedApp,Europe/Berlin,,
1750511747.223569,False,,tikTok,closedApp,Europe/Berlin,,
1750511766.315062,False,,tikTok,closedApp,Europe/Berlin,,
1750511851.181248,False,,tikTok,closedApp,Europe/Berlin,,
1750511971.124117,False,,tikTok,closedApp,Europe/Berlin,,
1750512316.522735,False,,tikTok,closedApp,Europe/Berlin,,
1750512389.007016,False,,tikTok,closedApp,Europe/Berlin,,
1750512470.257462,False,,tikTok,closedApp,Europe/Berlin,,
1750512602.0961971,False,,tikTok,closedApp,Europe/Berlin,,
1750512884.738929,False,,tikTok,closedApp,Europe/Berlin,,
1750513358.5981212,False,,tikTok,closedApp,Europe/Berlin,,
1750513461.878278,False,,tikTok,closedApp,Europe/Berlin,,
1750513908.858886,False,,tikTok,closedApp,Europe/Berlin,,
1750521539.8960428,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1750524876.9023728,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750525255.983685,False,,tikTok,closedApp,Europe/Berlin,,
1750525270.9446368,False,,tikTok,closedApp,Europe/Berlin,,
1750525453.7600188,False,,tikTok,closedApp,Europe/Berlin,,
1750525520.652413,False,,tikTok,closedApp,Europe/Berlin,,
1750525558.535686,False,,tikTok,closedApp,Europe/Berlin,,
1750525770.748769,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750525778.782161,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750526993.798184,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750527229.4742079,False,,tikTok,closedApp,Europe/Berlin,,
1750527749.0393739,False,,tikTok,closedApp,Europe/Berlin,,
1750528065.367563,False,,tikTok,closedApp,Europe/Berlin,,
1750528791.8328528,False,,tikTok,closedApp,Europe/Berlin,,
1750529024.2649488,False,,tikTok,closedApp,Europe/Berlin,,
1750529249.2722769,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750530423.420261,False,,tikTok,closedApp,Europe/Berlin,,
1750530855.57745,False,,tikTok,closedApp,Europe/Berlin,,
1750531535.3408089,False,,tikTok,closedApp,Europe/Berlin,,
1750531891.551301,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750531920.244127,False,,tikTok,closedApp,Europe/Berlin,,
1750532014.515012,False,,tikTok,closedApp,Europe/Berlin,,
1750532066.399428,False,,tikTok,closedApp,Europe/Berlin,,
1750532078.3727589,False,,tikTok,closedApp,Europe/Berlin,,
1750532604.693141,False,,tikTok,closedApp,Europe/Berlin,,
1750532920.717782,False,,tikTok,closedApp,Europe/Berlin,,
1750532923.261787,False,,tikTok,closedApp,Europe/Berlin,,
1750533496.19857,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750533519.4964628,False,,tikTok,closedApp,Europe/Berlin,,
1750533773.272948,False,,tikTok,closedApp,Europe/Berlin,,
1750533994.233227,False,,tikTok,closedApp,Europe/Berlin,,
1750534141.1058412,False,,tikTok,closedApp,Europe/Berlin,,
1750534142.85433,False,,tikTok,closedApp,Europe/Berlin,,
1750534483.384787,False,,tikTok,closedApp,Europe/Berlin,,
1750534519.7229729,False,,tikTok,closedApp,Europe/Berlin,,
1750534767.468528,False,,tikTok,closedApp,Europe/Berlin,,
1750534868.84226,False,,tikTok,closedApp,Europe/Berlin,,
1750534874.511901,False,,tikTok,closedApp,Europe/Berlin,,
1750535096.918808,False,,tikTok,closedApp,Europe/Berlin,,
1750535231.385192,False,,tikTok,closedApp,Europe/Berlin,,
1750535234.060224,False,,tikTok,closedApp,Europe/Berlin,,
1750535235.150584,False,,tikTok,closedApp,Europe/Berlin,,
1750535339.683535,False,,tikTok,closedApp,Europe/Berlin,,
1750535383.097512,False,,tikTok,closedApp,Europe/Berlin,,
1750535473.5835109,False,,tikTok,closedApp,Europe/Berlin,,
1750535479.817441,False,,tikTok,closedApp,Europe/Berlin,,
1750535781.540046,False,,tikTok,closedApp,Europe/Berlin,,
1750535888.403027,False,,tikTok,closedApp,Europe/Berlin,,
1750536124.714009,False,,tikTok,closedApp,Europe/Berlin,,
1750536394.194063,False,,tikTok,closedApp,Europe/Berlin,,
1750536398.5464501,False,,tikTok,closedApp,Europe/Berlin,,
1750536657.7501369,False,,tikTok,closedApp,Europe/Berlin,,
1750536717.295732,False,,tikTok,closedApp,Europe/Berlin,,
1750537054.567904,False,,tikTok,closedApp,Europe/Berlin,,
1750537291.251359,False,,tikTok,closedApp,Europe/Berlin,,
1750537480.916146,False,,tikTok,closedApp,Europe/Berlin,,
1750537490.23348,False,,tikTok,closedApp,Europe/Berlin,,
1750537703.7207031,False,,tikTok,closedApp,Europe/Berlin,,
1750537803.454187,False,,tikTok,closedApp,Europe/Berlin,,
1750538733.757951,False,,tikTok,closedApp,Europe/Berlin,,
1750541010.981885,False,,tikTok,closedApp,Europe/Berlin,,
1750541420.264217,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1750542454.141495,False,,tikTok,closedApp,Europe/Berlin,,
1750542615.352903,False,,tikTok,closedApp,Europe/Berlin,,
1750543307.419932,False,,tikTok,closedApp,Europe/Berlin,,
1750543447.072956,False,,tikTok,closedApp,Europe/Berlin,,
1750543540.6958342,False,,tikTok,closedApp,Europe/Berlin,,
1750543735.861495,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750543742.713735,False,,tikTok,closedApp,Europe/Berlin,,
1750544819.766584,False,,tikTok,closedApp,Europe/Berlin,,
1750544822.450513,False,,tikTok,closedApp,Europe/Berlin,,
1750544831.861484,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750545813.790886,False,,tikTok,closedApp,Europe/Berlin,,
1750545817.06985,False,,tikTok,closedApp,Europe/Berlin,,
1750544845.376869,False,,tumblr,closedApp,Europe/Berlin,,
1750546157.0776591,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750565677.977487,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750565696.239919,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750565779.50857,False,,tikTok,closedApp,Europe/Berlin,,
1750568542.7768989,False,,tikTok,closedApp,Europe/Berlin,,
1750577972.009651,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750578270.2218251,False,,tikTok,closedApp,Europe/Berlin,,
1750578291.09673,False,,tikTok,closedApp,Europe/Berlin,,
1750578301.270253,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
