timestamp,interventionType,resolution,timezone,interventionDuration,isReIntervention,app,purpose
1752260360.8739948,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752260754.6854482,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752263813.964294,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752264705.550926,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752265600.2284842,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752268577.6611872,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752268579.886461,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752268601.506561,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752269097.318918,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752269111.757578,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752269270.629527,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752269558.453249,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752270591.676816,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752270606.4241362,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752270924.7263231,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752270945.043282,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752271091.3023481,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752271460.0796518,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752273814.50671,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752274267.686883,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752274352.856556,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752274688.328907,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752274959.46506,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752288706.326735,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752290254.022922,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752290648.571765,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752291360.551471,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752292610.780426,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752292697.5307431,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752292741.2511082,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752319196.283617,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752319241.371304,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752319927.592793,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752320645.234424,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752321866.508965,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752321962.209628,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752322367.195321,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752322386.991866,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752323041.461149,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752323136.214346,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752323426.4740129,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752323665.782443,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752323696.673256,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752323819.106369,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752324142.143064,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752324557.970921,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752327257.36416,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752327749.373306,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752327763.4421182,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752327839.4896178,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752329412.441582,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752331460.170116,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752331488.871828,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752332144.503334,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752332711.192996,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752332896.335804,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752332971.791533,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752334227.6820579,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752345695.39963,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752348379.923658,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752348440.2234402,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752348773.741108,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752350440.222991,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752351996.440604,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752353486.659414,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752353996.4784489,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752354123.78694,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
