app,timezone,timestamp,interventionDuration,resolution,isReIntervention,interventionType
instagram,Australia/Melbourne,1751609347.4813452,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751609708.463952,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751610626.324444,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751618185.524616,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751618693.6377459,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751618889.388371,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751618981.126643,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751620904.2968569,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751621021.089719,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751622201.1891131,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627605.40347,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751627732.6855822,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627760.10024,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627810.182956,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627838.627761,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627903.375695,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751627959.371279,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751629268.774972,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751629508.192127,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751629716.683424,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751669345.5339,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751670986.144744,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751676008.310431,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751679214.701167,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751679327.394911,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751680712.200609,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751682677.235327,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751682881.0249429,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751684313.9377952,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751685605.552588,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751686504.000371,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751687778.953903,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751688223.264799,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751689094.6229172,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751691337.9349132,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751692263.5295482,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751692569.248414,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751693136.421091,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751693903.944638,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751694752.760334,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751694788.2824202,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751694832.8965821,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751694983.640345,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751695042.4206839,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751695177.885536,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751697433.394009,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751697472.074013,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751697502.872699,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751698964.14598,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751699016.457405,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751699064.173079,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751699630.150879,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751699823.574055,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751700174.301183,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700246.4305,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700293.334223,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700424.384567,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700455.058095,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700556.238357,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700610.970718,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751700771.1215239,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700838.4742289,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700851.843649,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700878.290372,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751700998.9130921,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751701119.861538,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751701178.570068,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751701229.869155,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751701286.279142,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751702442.0015721,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751702958.577894,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703087.90533,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703158.323367,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751703164.966948,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703365.3363461,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751703390.0099769,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703443.540242,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703499.702162,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703685.512694,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751703985.7685661,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751706369.085402,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751706460.1378222,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751706605.863346,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751708657.9249191,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751709780.34903,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751710776.9569979,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751710831.186994,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751711016.12767,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751711109.256115,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751747721.050348,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751748376.245419,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751754617.335037,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751757641.698178,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751758315.6589441,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751760561.953078,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751770357.426887,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751771647.018631,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751771675.6420488,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772035.851286,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772073.363656,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772236.321707,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772356.482141,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772684.6001549,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751772872.286138,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751774327.7553868,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751775634.8709788,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751776010.372601,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751776037.336421,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751776096.967451,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751776119.698882,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751778751.7845712,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751780627.960757,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751780654.745394,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751780753.9126449,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751780925.80581,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751780995.436078,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751781090.6149402,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751781153.486332,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751781208.311063,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751781398.624906,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751782359.813335,1.5,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1751782364.1160479,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751782438.295292,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751783487.329562,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751784283.3959842,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751784360.497072,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751784891.710546,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751785177.117721,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751785199.0992641,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751786234.917361,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751786320.183882,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751787379.6114368,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751789319.461608,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751789864.721641,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751789916.836403,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751790050.126625,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751791314.024317,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751791388.673499,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751792032.7342482,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751792084.4724178,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751792117.296026,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751792255.823499,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751794611.197953,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751841506.263325,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751841545.994954,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751842328.1795778,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751842880.478627,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751857361.233629,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751857611.424545,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751857703.6027431,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751857833.646635,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751858122.113868,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751858654.169811,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751858676.8357182,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751858990.0862799,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751859804.759351,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751861738.187183,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751861992.6713738,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751862590.907796,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751862669.571599,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751863637.714507,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751864180.8707042,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751864548.886496,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751864564.8660169,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751865303.96645,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751865351.7440019,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751865690.095809,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751865791.451099,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751866166.365541,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751866209.246592,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751867020.809695,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751874348.99944,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751875226.422865,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751876181.9707851,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751887885.033945,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751888223.5022058,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751888357.736113,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751888390.152248,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751888896.425572,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751925819.09268,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751925856.370642,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751926656.363728,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751926832.359196,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751926955.3481488,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751936374.78653,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751940205.734665,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751941633.033294,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751941848.780865,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751944386.622623,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751945548.5252218,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751951350.690518,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751960585.127959,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751961709.1338959,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751961884.381411,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751963192.538622,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751963268.3541322,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751963307.573402,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751963574.571384,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751963776.588115,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751963828.714658,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751963871.495408,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751964816.9060779,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751965199.680516,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751965246.034161,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751966523.409739,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751966635.546035,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751966724.5607991,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751967110.0193338,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751967149.7344298,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751971950.4787369,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751971987.2753181,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751972922.010344,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751975669.7438521,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751975820.88198,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751976234.234983,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751976521.200128,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751976919.606762,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751977157.319561,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751979093.130512,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751979329.015055,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751979478.592792,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751980270.180468,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751980322.377384,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751981489.995259,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752020971.801614,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752030355.9894938,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752030782.5128899,6.0,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1752030797.619375,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752031066.158767,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752032571.26285,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752032589.366986,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752032844.103528,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752032880.121448,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752033950.320774,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752042901.906749,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752042924.99665,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752042979.139287,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752043025.641251,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752043236.412945,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752043835.47921,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752047655.665298,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752048916.732389,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752049937.492859,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752051960.796418,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752052031.6736078,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752052196.397393,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752052237.960257,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752052608.8011708,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752055085.8940392,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752055885.928793,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752056051.152535,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752058758.3847919,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752059930.735945,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752059962.064135,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752060097.056911,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752060283.1150908,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752061778.535942,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752098114.723184,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752102303.97161,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752115089.178393,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752115806.184345,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752119277.8015242,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752119819.4561272,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752120595.4696178,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752121257.010952,6.0,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1752122548.5882611,6.0,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1752122694.098267,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752122718.013658,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752124321.221986,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752124874.545059,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752124896.6731691,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752125095.4609761,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752125123.57789,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752126474.516457,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752127200.540368,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752127309.8829908,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752128417.523128,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752131210.1657162,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752135282.096237,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752140545.2429972,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752140622.339488,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752140924.0109692,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752141056.977705,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752141575.622874,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752141613.839879,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752141691.736393,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752143595.046279,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752146302.7651072,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752151746.847715,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752152457.785578,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752152604.7574902,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752189576.3456159,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752190171.207022,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752192489.3101668,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752192506.674361,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752193969.479492,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752195462.987232,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752197469.361069,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752199286.3407822,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752200783.9347491,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752202209.916398,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752202886.3587542,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752208918.5453238,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752209025.5944262,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752209445.826497,6.0,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1752209496.854094,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752220389.528679,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752220976.004314,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752221126.281622,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752221991.525125,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752222127.164748,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752222186.0175629,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752222293.924882,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752222365.131731,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752222369.238462,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752223273.79108,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752223591.929445,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752223607.5661922,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752224267.451803,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752224870.383661,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752224874.096468,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752224876.0847368,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752226636.817243,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752226789.182231,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752238872.369338,6.0,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1752285287.490497,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752286218.568551,6.0,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1752287464.013881,6.0,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1752287503.579904,6.0,dismissedAppOpening,False,breathingExercise
