app,interventionDuration,resolution,timestamp,isReIntervention,interventionType,timezone
instagram,6.0,dismissedAppOpening,1750873266.095594,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750873269.0328379,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750873301.148977,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750873669.189961,False,,Europe/Zurich
instagram,6.0,openedApp,1750873697.351819,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750873936.346129,False,,Europe/Zurich
instagram,,closedApp,1750873981.643271,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881830.285783,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881837.9096742,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881845.2901468,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881850.012092,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881868.971127,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750881871.424432,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750881902.498246,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750882023.720601,False,,Europe/Zurich
instagram,,closedApp,1750882509.757832,False,,Europe/Zurich
instagram,6.0,openedApp,1750882547.167558,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750882755.8547401,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750933203.720036,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750933235.7314348,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750933389.310113,False,,Europe/Zurich
instagram,,closedApp,1750933823.69857,False,,Europe/Zurich
instagram,6.0,openedApp,1750933854.7583141,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750933923.0549378,False,,Europe/Zurich
instagram,,closedApp,1750934002.329051,False,,Europe/Zurich
instagram,,closedApp,1750934109.0348868,False,,Europe/Zurich
instagram,,closedApp,1750934240.836124,False,,Europe/Zurich
instagram,,closedApp,1750934460.230412,False,,Europe/Zurich
instagram,6.0,openedApp,1750934489.455823,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750935095.252039,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750938528.1324348,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750938631.627717,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1751009255.796175,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1751009290.362303,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1751009445.819234,False,,Europe/Zurich
instagram,,closedApp,1751009555.790297,False,,Europe/Zurich
instagram,,closedApp,1751009582.838377,False,,Europe/Zurich
instagram,,closedApp,1751009632.460167,False,,Europe/Zurich
instagram,,closedApp,1751009745.060056,False,,Europe/Zurich
instagram,,closedApp,1751009897.322136,False,,Europe/Zurich
instagram,6.0,openedApp,1751009929.452266,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1751010535.2940369,False,,Europe/Zurich
instagram,6.0,openedApp,1751010567.411314,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1751143260.1439419,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751010604.2754989,False,,Europe/Madrid
instagram,,closedApp,1751011156.046431,False,,Europe/Madrid
instagram,6.0,openedApp,1751202705.1397738,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751202742.313406,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751203137.296103,False,,Europe/Madrid
instagram,,closedApp,1751203331.681917,False,,Europe/Madrid
instagram,6.0,openedApp,1751203369.361048,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751203958.017344,False,,Europe/Madrid
instagram,6.0,openedApp,1751203987.941595,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751204578.517803,False,,Europe/Madrid
instagram,6.0,openedApp,1751285289.915642,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751285362.567474,False,,Europe/Madrid
instagram,,closedApp,1751285489.070737,False,,Europe/Madrid
instagram,,closedApp,1751285615.852044,False,,Europe/Madrid
instagram,,closedApp,1751285754.736999,False,,Europe/Madrid
instagram,,closedApp,1751286139.117797,False,,Europe/Madrid
instagram,,closedApp,1751286197.095615,False,,Europe/Madrid
instagram,6.0,openedApp,1751286227.7452369,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751286260.5868979,False,,Europe/Madrid
instagram,,closedApp,1751286340.279757,False,,Europe/Madrid
instagram,,closedApp,1751286460.358945,False,,Europe/Madrid
instagram,,closedApp,1751286586.708492,False,,Europe/Madrid
instagram,,closedApp,1751286622.55251,False,,Europe/Madrid
instagram,,closedApp,1751286646.3691978,False,,Europe/Madrid
instagram,,closedApp,1751286709.019295,False,,Europe/Madrid
instagram,,closedApp,1751286786.5229712,False,,Europe/Madrid
instagram,,closedApp,1751286856.746546,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751287352.04127,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751287355.828003,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751287386.653521,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751287529.2363749,False,,Europe/Madrid
instagram,,closedApp,1751287676.278726,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751303606.4277492,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751303608.375169,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751374508.199131,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751374539.688544,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751374954.456145,False,,Europe/Madrid
instagram,,closedApp,1751375075.7700949,False,,Europe/Madrid
instagram,,closedApp,1751375128.168106,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751381524.045888,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751381556.9176369,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751381774.637442,False,,Europe/Madrid
instagram,,closedApp,1751381902.391921,False,,Europe/Madrid
instagram,,closedApp,1751382030.191356,False,,Europe/Madrid
instagram,,closedApp,1751382109.575965,False,,Europe/Madrid
instagram,,closedApp,1751382144.388999,False,,Europe/Madrid
instagram,6.0,openedApp,1751382175.732369,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751382217.303875,False,,Europe/Madrid
instagram,,closedApp,1751382292.975322,False,,Europe/Madrid
instagram,,closedApp,1751382427.960985,False,,Europe/Madrid
instagram,,closedApp,1751382554.091641,False,,Europe/Madrid
instagram,,closedApp,1751382681.9620771,False,,Europe/Madrid
instagram,,closedApp,1751382764.8687139,False,,Europe/Madrid
instagram,6.0,openedApp,1751382797.870244,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751382958.4735541,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751382831.186331,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751387521.18415,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751399230.243782,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751399391.3779821,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751441732.7599921,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751452109.472636,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751452144.8283548,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751452491.38042,False,,Europe/Madrid
instagram,6.0,openedApp,1751452513.656921,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751452612.1441898,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751452550.141179,False,,Europe/Madrid
instagram,,closedApp,1751452598.011769,False,,Europe/Madrid
instagram,6.0,openedApp,1751452625.206533,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751452689.369164,False,,Europe/Madrid
instagram,,closedApp,1751452730.748795,False,,Europe/Madrid
instagram,6.0,openedApp,1751452762.227645,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751452815.994297,False,,Europe/Madrid
instagram,,closedApp,1751453086.485924,False,,Europe/Madrid
instagram,,closedApp,1751453337.3423018,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751454746.654985,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751454781.4541159,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751455000.8448,False,,Europe/Madrid
instagram,,closedApp,1751455370.459632,False,,Europe/Madrid
instagram,,closedApp,1751455379.583044,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751618717.845397,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751618796.208152,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751619321.7395182,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751619358.1645389,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751619731.1624188,False,,Europe/Madrid
instagram,,closedApp,1751619853.469689,False,,Europe/Madrid
instagram,,closedApp,1751619946.19386,False,,Europe/Madrid
instagram,6.0,openedApp,1751619985.128883,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751620175.578442,False,,Europe/Madrid
instagram,,closedApp,1751620281.8352752,False,,Europe/Madrid
instagram,,closedApp,1751620360.9749398,False,,Europe/Madrid
instagram,,closedApp,1751620466.785509,False,,Europe/Madrid
instagram,,closedApp,1751620544.3831959,False,,Europe/Madrid
instagram,,closedApp,1751620573.8318338,False,,Europe/Madrid
instagram,6.0,openedApp,1751620989.222425,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751621022.4847279,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751621173.499494,False,,Europe/Madrid
instagram,6.0,openedApp,1751621232.370965,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751621583.641759,False,,Europe/Madrid
instagram,6.0,openedApp,1751621626.4330192,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751621659.775003,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751621682.114213,False,,Europe/Madrid
instagram,6.0,openedApp,1751621823.859088,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751621909.243758,False,,Europe/Madrid
instagram,,closedApp,1751714311.180297,False,,Europe/Madrid
instagram,,closedApp,1751714311.348207,False,,Europe/Madrid
instagram,,closedApp,1751714438.295563,False,,Europe/Madrid
instagram,,closedApp,1751714561.977151,False,,Europe/Madrid
instagram,,closedApp,1751714685.180986,False,,Europe/Madrid
instagram,,closedApp,1751714805.9112558,False,,Europe/Madrid
instagram,,closedApp,1751714929.554148,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751714953.0792131,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751714959.0543308,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751714964.143671,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751714993.900142,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751715130.476089,False,,Europe/Madrid
instagram,,closedApp,1751715219.0677052,False,,Europe/Madrid
instagram,,closedApp,1751715295.955844,False,,Europe/Madrid
instagram,,closedApp,1751715420.0301661,False,,Europe/Madrid
instagram,,closedApp,1751715541.450248,False,,Europe/Madrid
instagram,,closedApp,1751715582.052988,False,,Europe/Madrid
instagram,6.0,openedApp,1751715613.892988,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751715663.877281,False,,Europe/Madrid
instagram,,closedApp,1751715795.683539,False,,Europe/Madrid
instagram,,closedApp,1751715924.954503,False,,Europe/Madrid
instagram,,closedApp,1751716061.570777,False,,Europe/Madrid
instagram,,closedApp,1751716138.9704351,False,,Europe/Madrid
instagram,,closedApp,1751716202.848658,False,,Europe/Madrid
instagram,6.0,openedApp,1751716233.087706,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751716260.941416,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751727676.5917249,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751727697.1823869,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751716380.184507,False,,Europe/Madrid
instagram,,closedApp,1751716512.919764,False,,Europe/Madrid
instagram,,closedApp,1751716644.3071141,False,,Europe/Madrid
instagram,,closedApp,1751716722.669761,False,,Europe/Madrid
instagram,,closedApp,1751716829.450121,False,,Europe/Madrid
instagram,,closedApp,1751716899.957624,False,,Europe/Madrid
instagram,6.0,openedApp,1751737968.1381102,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751827264.910283,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751827306.4137511,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751827342.6269212,False,,Europe/Madrid
instagram,6.0,openedApp,1751827386.494516,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751828020.3996758,False,,Europe/Madrid
instagram,,closedApp,1751828494.793778,False,,Europe/Madrid
instagram,,closedApp,1751828500.070864,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751828607.519705,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751828638.444727,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751829227.870002,False,,Europe/Madrid
instagram,,closedApp,1751829262.3131142,False,,Europe/Madrid
instagram,,closedApp,1751829424.8798208,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751829558.8508692,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751829592.890703,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751829666.0808349,False,,Europe/Madrid
instagram,6.0,openedApp,1751829694.3100219,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751829845.055121,False,,Europe/Madrid
instagram,,closedApp,1751830166.749078,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751830188.786104,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751830200.881247,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1751830237.404032,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1751830677.971885,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751834613.6255379,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751882854.952458,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1751906524.6356812,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752002467.296674,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752002502.219743,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752002806.96446,False,,Europe/Madrid
instagram,,closedApp,1752003173.286961,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752003327.686624,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752003357.587307,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752003388.554072,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752004057.67839,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752004060.41366,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752003434.535929,False,,Europe/Madrid
instagram,,closedApp,1752003571.012411,False,,Europe/Madrid
instagram,,closedApp,1752003654.784017,False,,Europe/Madrid
instagram,,closedApp,1752003722.946127,False,,Europe/Madrid
instagram,6.0,openedApp,1752004103.715701,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752004465.5976949,False,,Europe/Madrid
instagram,,closedApp,1752004594.811531,False,,Europe/Madrid
instagram,,closedApp,1752004690.727236,False,,Europe/Madrid
instagram,6.0,openedApp,1752004723.8953362,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752004920.316035,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752063123.57684,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752063128.4926019,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752063132.184883,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752063151.757139,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752063153.97703,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752063189.950604,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752063444.4179568,False,,Europe/Madrid
instagram,6.0,openedApp,1752063484.8545,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752063835.478973,False,,Europe/Madrid
instagram,,closedApp,1752137873.1908488,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752137912.960472,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752137916.584666,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752137945.559087,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752138313.553879,False,,Europe/Madrid
instagram,,closedApp,1752138437.4334102,False,,Europe/Madrid
instagram,,closedApp,1752138520.0193481,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752138535.7051349,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752138538.981106,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752138568.705062,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752138624.5304089,False,,Europe/Madrid
instagram,,closedApp,1752138752.398625,False,,Europe/Madrid
instagram,,closedApp,1752138830.411968,False,,Europe/Madrid
instagram,,closedApp,1752138884.633832,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752154597.988556,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752154630.314358,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752154774.942288,False,,Europe/Madrid
instagram,,closedApp,1752154880.213417,False,,Europe/Madrid
instagram,,closedApp,1752155003.246829,False,,Europe/Madrid
instagram,,closedApp,1752155217.7891111,False,,Europe/Madrid
instagram,6.0,openedApp,1752155249.819974,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752182791.503686,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752155509.605911,False,,Europe/Madrid
instagram,,closedApp,1752155555.204216,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752223141.9013681,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752231348.459128,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752231495.777267,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752231506.843828,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752231509.5694242,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752231542.317667,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752231755.237577,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752231985.742484,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232185.191328,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232187.6803179,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232189.003375,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752232249.898316,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752232285.478509,False,,Europe/Madrid
instagram,,closedApp,1752232810.5362391,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232920.8835912,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232926.308106,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232949.071949,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752232953.204249,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752232984.677701,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752233304.60672,False,,Europe/Madrid
instagram,6.0,openedApp,1752233323.712132,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752233404.278692,False,,Europe/Madrid
instagram,,closedApp,1752233497.113668,False,,Europe/Madrid
instagram,,closedApp,1752233572.682132,False,,Europe/Madrid
instagram,6.0,openedApp,1752233611.3141189,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752233634.447442,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752233742.735021,False,,Europe/Madrid
instagram,,closedApp,1752233865.37283,False,,Europe/Madrid
instagram,,closedApp,1752233992.1413379,False,,Europe/Madrid
instagram,,closedApp,1752234075.754997,False,,Europe/Madrid
instagram,,closedApp,1752234186.950587,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752265569.996305,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752305904.103734,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752305937.929349,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752305965.883861,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752305992.607907,False,,Europe/Madrid
instagram,6.0,openedApp,1752306010.911031,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752306134.907803,False,,Europe/Madrid
instagram,,closedApp,1752306212.510395,False,,Europe/Madrid
instagram,,closedApp,1752306317.911855,False,,Europe/Madrid
instagram,,closedApp,1752306440.857517,False,,Europe/Madrid
instagram,,closedApp,1752306475.008426,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752307501.204221,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752308189.333262,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752308193.7967381,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752308223.746722,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752308560.0356178,False,,Europe/Madrid
instagram,,closedApp,1752308641.800095,False,,Europe/Madrid
instagram,,closedApp,1752308811.888835,False,,Europe/Madrid
instagram,6.0,openedApp,1752308846.362927,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752308937.139072,False,,Europe/Madrid
instagram,,closedApp,1752309326.905929,False,,Europe/Madrid
instagram,,closedApp,1752309433.937564,False,,Europe/Madrid
instagram,6.0,openedApp,1752309469.859469,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752309577.446759,False,,Europe/Madrid
instagram,,closedApp,1752309823.879689,False,,Europe/Madrid
instagram,,closedApp,1752310050.158194,False,,Europe/Madrid
instagram,6.0,openedApp,1752310087.8894448,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752310731.6744552,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752310127.587095,False,,Europe/Madrid
instagram,,closedApp,1752310232.678824,False,,Europe/Madrid
instagram,,closedApp,1752310502.6032882,False,,Europe/Madrid
instagram,,closedApp,1752310677.1673698,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752310735.296108,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752310766.14495,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752310792.0782351,False,,Europe/Madrid
instagram,6.0,openedApp,1752310831.932203,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752310869.4125419,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752310919.7564778,False,,Europe/Madrid
instagram,,closedApp,1752311002.5027351,False,,Europe/Madrid
instagram,,closedApp,1752311107.5741448,False,,Europe/Madrid
instagram,,closedApp,1752311353.37326,False,,Europe/Madrid
instagram,6.0,openedApp,1752311385.5306768,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752311678.562557,False,,Europe/Madrid
instagram,,closedApp,1752311756.5331922,False,,Europe/Madrid
instagram,,closedApp,1752311862.913762,False,,Europe/Madrid
instagram,,closedApp,1752311985.9542031,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752341640.968586,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752356118.2524161,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752403640.6039839,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752403674.067535,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752403749.11166,False,,Europe/Madrid
instagram,6.0,openedApp,1752403772.9497628,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752403883.302867,False,,Europe/Madrid
instagram,,closedApp,1752404007.592546,False,,Europe/Madrid
instagram,,closedApp,1752404261.824096,False,,Europe/Madrid
instagram,6.0,openedApp,1752404294.624817,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752404315.732024,False,,Europe/Madrid
instagram,,closedApp,1752404438.367094,False,,Europe/Madrid
instagram,,closedApp,1752404866.4775739,False,,Europe/Madrid
instagram,,closedApp,1752404883.610594,False,,Europe/Madrid
instagram,6.0,openedApp,1752404919.3432012,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752404944.5718699,False,,Europe/Madrid
instagram,,closedApp,1752405050.1908278,False,,Europe/Madrid
instagram,,closedApp,1752405172.3610811,False,,Europe/Madrid
instagram,,closedApp,1752405295.4738111,False,,Europe/Madrid
instagram,,closedApp,1752405374.01509,False,,Europe/Madrid
instagram,,closedApp,1752405479.272037,False,,Europe/Madrid
instagram,,closedApp,1752405503.793942,False,,Europe/Madrid
instagram,,closedApp,1752409069.243526,False,,Europe/Madrid
instagram,6.0,openedApp,1752409098.580309,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752409119.3355808,False,,Europe/Madrid
instagram,,closedApp,1752409687.667194,False,,Europe/Madrid
instagram,6.0,openedApp,1752409717.765631,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752409797.643262,False,,Europe/Madrid
instagram,,closedApp,1752409926.8415,False,,Europe/Madrid
instagram,,closedApp,1752410061.044011,False,,Europe/Madrid
instagram,,closedApp,1752410196.826336,False,,Europe/Madrid
instagram,,closedApp,1752410274.475743,False,,Europe/Madrid
instagram,,closedApp,1752410320.121262,False,,Europe/Madrid
instagram,6.0,openedApp,1752410351.977603,False,breathingExercise,Europe/Madrid
instagram,6.0,openedApp,1752416560.8114982,False,breathingExercise,Europe/Madrid
instagram,,closedApp,1752410380.5009341,False,,Europe/Madrid
instagram,,closedApp,1752410526.849304,False,,Europe/Madrid
instagram,,closedApp,1752410645.9902449,False,,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752416583.936418,False,breathingExercise,Europe/Madrid
instagram,6.0,dismissedAppOpening,1752492596.410942,False,breathingExercise,Europe/Madrid
