app,isReIntervention,timestamp,resolution,interventionDuration,interventionType,timezone
instagram,False,1749828877.2549682,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749829002.02491,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749829144.431724,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749829316.606454,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749829863.157253,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749829932.940974,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749830885.557757,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749831227.075392,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749831276.878491,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749831744.242255,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749831776.1047602,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749832052.990165,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749832825.825972,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749832827.916661,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749834556.560571,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749834957.8877048,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749835512.267153,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749835669.361816,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749835846.246875,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749837412.9159179,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749838015.188546,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749838264.314427,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749838583.1521602,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749838827.188199,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749838897.727628,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749838904.701312,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749841251.859713,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749842686.332006,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749843597.217852,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749843704.78399,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749843889.502536,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749844473.266422,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749844531.073018,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749847141.663593,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749847212.839635,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749849106.356637,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749849434.420631,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749849535.260497,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749849538.9817982,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749849568.975191,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749849921.9520202,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749850012.9097428,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749850393.3270369,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749850483.628509,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749850510.178571,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749850553.050189,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749850555.499788,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749851429.168535,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749851548.266438,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749851954.9060678,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749851986.2599,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749852155.431248,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749852934.492826,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749853393.795897,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749854022.7481399,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749855958.72771,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749857543.409593,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749858537.1167521,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749860001.290893,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749862985.836132,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863053.370086,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863219.381624,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863422.4038439,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863598.8405519,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863751.580392,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863902.972557,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749863992.970408,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749864063.111302,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749864831.155091,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749866979.982455,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749868161.083702,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749868229.9741821,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749870249.209731,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749871561.579562,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749871870.206532,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749875938.7423239,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749881314.8739371,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749881343.358779,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749881690.280747,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749882053.129884,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749905680.797748,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749906532.2092729,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749910741.972045,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749910919.546726,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749911263.999574,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749911500.388442,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749911708.606124,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749912253.302192,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749912468.9955559,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749912644.850986,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749914757.869849,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749915084.65338,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749915294.684293,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749917247.5906858,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749917316.30526,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749917338.271885,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749917648.1965508,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749918375.2419019,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749918869.596663,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749918897.5751328,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749918901.845862,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749919009.3347092,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749921125.040873,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749927149.123897,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749929909.537023,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749930063.138293,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749931286.4328032,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749937487.684564,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749939775.252456,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749941041.5602689,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749943585.68405,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749945954.5464978,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749945974.490593,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749945993.6104841,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749946940.461966,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749946943.0925899,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749946951.9353352,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749949921.046531,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749950993.3940392,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749952147.969644,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749952721.141292,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749952727.385319,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749953893.032491,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749954259.914185,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749958262.421385,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749959121.4627771,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749963350.458685,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749964853.611301,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749970235.150362,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749971309.238869,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749971398.998009,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749972784.0850291,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749973842.1160378,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749973911.205309,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749973916.397097,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749974185.190109,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749998047.638912,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749999399.22088,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749999517.997113,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749999705.2413669,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749999775.682116,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749999870.607932,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750000413.588704,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750000441.715104,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750001174.019891,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750001236.454025,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750002065.285804,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750002677.777751,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750003242.9796638,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750003448.858657,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750003688.073405,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750003689.694664,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750005390.364191,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750006794.6429949,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750006857.93441,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750006930.8677158,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750007040.435559,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750007086.027849,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750007110.1098309,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750007321.5986729,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750007563.05692,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750007891.932592,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750008255.112577,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750008685.437625,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750008704.491416,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750010389.267262,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750010783.561338,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750014869.905349,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750020473.820074,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750020695.3735561,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750020698.8148088,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750020822.864756,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750021729.26194,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750023611.9165812,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750026223.506073,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750029384.151089,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750029693.450279,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750029695.959921,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750029804.400156,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750030077.9675,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750032024.098726,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750032272.779922,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750035779.5704188,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750038903.044064,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750039788.117832,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750040051.645349,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750040386.042629,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750040495.5311189,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750040581.574057,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750040617.476763,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750041340.257617,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750041418.9290361,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750041453.1686301,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750041706.694765,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750042059.892146,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750042643.867457,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750042948.404732,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750043012.421509,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750043583.1814709,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750043872.7719622,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750077448.4701219,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750077736.675315,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750077761.43207,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750082242.1471782,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750082258.84552,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750084811.9088159,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750085895.940517,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750087139.523072,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750087893.871513,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750088146.662292,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750089593.251443,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750090726.980591,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750097578.375092,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750098100.715457,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750098335.3924,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750099133.218962,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750101280.119338,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750101395.91357,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750101510.380305,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750101620.736937,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750101821.484303,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750102157.257069,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750102824.821202,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750103915.908474,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750104695.345185,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750107197.493644,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750109021.962082,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750109024.101799,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750109028.293786,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750111159.2856832,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750112623.3554869,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750115558.179068,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750116287.1347718,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750117181.685883,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750117206.888665,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750119939.8043242,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750120682.209406,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750125101.5645518,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750125524.1588368,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750125886.109455,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750126642.4403071,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127012.9696221,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127204.037887,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127493.438424,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127509.3121572,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750127620.198985,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127719.495786,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127757.53751,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127871.179665,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750127930.457889,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750127942.8859649,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750128040.058928,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750128071.841203,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750128111.682704,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750128221.576662,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750128232.9198442,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750128289.965836,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750128869.2199569,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750128936.1853518,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750129319.0481029,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750129373.741194,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750129553.548545,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750129641.787955,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750129801.059922,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750130174.1097388,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750130252.527751,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750130388.446965,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750161442.7614532,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750163601.036093,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750163827.616348,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750165994.339189,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750166085.471448,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750167549.537365,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750168718.691489,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750168741.5518332,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750169595.7159681,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750169785.186044,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750170377.386485,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750171244.24179,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750173512.050774,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750174422.006928,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750174619.7047691,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750175035.205131,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750175641.559486,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750175652.100976,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750176047.801719,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750176213.296283,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750176576.0252938,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750176578.816568,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750176988.4799728,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750177073.548108,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750177709.118431,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750177763.220732,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750179262.297919,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750180404.668824,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750180563.3984098,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750180618.9635382,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750180672.7916322,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750180869.825661,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750181060.464253,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750181581.035767,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750181879.650219,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182596.867293,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182896.890997,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750182967.771534,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182972.751703,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182972.781767,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182972.8118439,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182972.839508,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750182972.880527,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750183154.649032,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750183286.219199,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750183411.9385319,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750184500.3838701,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750184551.503656,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750184749.3474689,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750184907.624277,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750185626.323893,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750185865.379797,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750185960.0402122,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750186083.229259,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750186317.1903,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750186783.3882198,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750187269.948395,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750187646.448256,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750187847.487533,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750188213.821591,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750192056.8348432,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750193772.44811,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750193980.624703,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750195694.081832,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750195968.126931,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750196675.784661,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750197753.821961,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750198480.5355139,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750198851.698355,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750198989.538715,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750199282.526196,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750199533.66252,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750201214.655888,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750202026.66849,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750202338.130066,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750203572.849605,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750203575.137831,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750203792.425484,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750203794.6010199,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750204219.295208,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750204298.883452,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750206767.136311,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750207748.178671,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750207798.590468,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750207822.106132,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750208194.757695,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750211151.050426,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750211762.705165,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750212868.2363338,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750213455.210176,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750213496.923359,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750217078.2228742,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750217089.426163,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750247649.630272,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750248500.891523,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750252367.438301,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750253127.669053,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750253518.2124162,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750255902.755779,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750257518.7464008,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750257562.0698318,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1750257626.8916569,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750257700.596561,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750257771.177133,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750257893.741313,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1750258055.664705,openedApp,3.0,breathingExercise,America/New_York
