isReIntervention,timezone,timestamp,interventionDuration,interventionType,app,resolution,timeIntervalUntilReIntervention,purpose
False,Europe/Madrid,1754028158.362854,,,instagram,closedApp,,
True,Europe/Madrid,1754028169.160404,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754028186.4415898,,,instagram,closedApp,,
False,Europe/Madrid,1754028218.346688,,,instagram,closedApp,,
False,Europe/Madrid,1754028396.24489,,,instagram,closedApp,,
False,Europe/Madrid,1754028603.701274,,,instagram,closedApp,,
False,Europe/Madrid,1754028633.7827191,3.0,breathingExercise,instagram,openedApp,420.0,check jabi
False,Europe/Madrid,1754029056.034359,,,instagram,closedApp,,
True,Europe/Madrid,1754029068.4387631,3.0,breathingExercise,instagram,openedApp,600.0,javier
False,Europe/Madrid,1754029422.466248,,,instagram,closedApp,,
False,Europe/Madrid,1754029437.6547031,3.0,breathingExercise,whastapp,openedApp,540.0,javi
False,Europe/Madrid,1754029708.6619282,,,instagram,closedApp,,
True,Europe/Madrid,1754029720.175997,3.0,breathingExercise,instagram,openedApp,600.0,javi
False,Europe/Madrid,1754030322.013052,,,instagram,closedApp,,
True,Europe/Madrid,1754030331.269819,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754030645.228496,,,instagram,closedApp,,
False,Europe/Madrid,1754030935.2360768,,,instagram,closedApp,,
True,Europe/Madrid,1754030945.419036,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754031045.092421,,,instagram,closedApp,,
False,Europe/Madrid,1754031554.409821,,,instagram,closedApp,,
True,Europe/Madrid,1754031571.931291,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754031733.366891,,,instagram,closedApp,,
False,Europe/Madrid,1754032115.359119,,,instagram,closedApp,,
True,Europe/Madrid,1754032126.008039,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754032591.5252628,,,instagram,closedApp,,
True,Europe/Madrid,1754032602.903501,3.0,breathingExercise,instagram,openedApp,420.0,javier
False,Europe/Madrid,1754032659.794347,,,instagram,closedApp,,
False,Europe/Madrid,1754032749.012907,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754032762.908613,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754032949.041802,,,instagram,closedApp,,
False,Europe/Madrid,1754033370.7599878,,,instagram,closedApp,,
True,Europe/Madrid,1754033380.1547709,3.0,breathingExercise,instagram,openedApp,360.0,check
False,Europe/Madrid,1754033747.272006,,,instagram,closedApp,,
True,Europe/Madrid,1754033763.219619,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754034369.494995,,,instagram,closedApp,,
False,Europe/Madrid,1754034382.069134,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754034984.8678799,,,instagram,closedApp,,
True,Europe/Madrid,1754034994.892188,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754035406.7379851,,,instagram,closedApp,,
False,Europe/Madrid,1754035597.692076,,,instagram,closedApp,,
True,Europe/Madrid,1754035608.217591,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754035962.992426,,,instagram,closedApp,,
True,Europe/Madrid,1754035973.5801,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754036563.46346,,,instagram,closedApp,,
True,Europe/Madrid,1754036574.10232,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754037166.528904,,,instagram,closedApp,,
True,Europe/Madrid,1754037176.2531629,3.0,breathingExercise,instagram,openedApp,540.0,ola
False,Europe/Madrid,1754037665.1360579,,,instagram,closedApp,,
False,Europe/Madrid,1754037709.5659208,,,instagram,closedApp,,
True,Europe/Madrid,1754037719.766652,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754038132.256863,,,instagram,closedApp,,
True,Europe/Madrid,1754038141.474039,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754038734.3808,,,instagram,closedApp,,
True,Europe/Madrid,1754038744.1424499,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754039015.589263,,,instagram,closedApp,,
False,Europe/Madrid,1754039148.711473,,,instagram,closedApp,,
False,Europe/Madrid,1754039237.669337,3.0,breathingExercise,instagram,openedApp,300.0,javier
False,Europe/Madrid,1754039506.1732159,3.0,breathingExercise,instagram,openedApp,600.0,insts
False,Europe/Madrid,1754039534.04578,,,instagram,closedApp,,
False,Europe/Madrid,1754039771.565099,3.0,breathingExercise,instagram,openedApp,600.0,insta
False,Europe/Madrid,1754039817.171093,,,instagram,closedApp,,
False,Europe/Madrid,1754042241.436029,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754042714.9314141,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754043816.018337,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754043828.742842,3.0,breathingExercise,whastapp,openedApp,420.0,hola
False,Europe/Madrid,1754044201.291479,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754047817.770392,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754048273.570359,,,whastapp,closedApp,,
False,Europe/Madrid,1754049375.991967,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754049378.436558,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754049934.767066,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754070104.42627,3.0,breathingExercise,whastapp,openedApp,540.0,check
False,Europe/Madrid,1754070232.735186,,,whastapp,closedApp,,
False,Europe/Madrid,1754071913.819515,3.0,breathingExercise,instagram,openedApp,540.0,hi
False,Europe/Madrid,1754071937.622221,,,instagram,closedApp,,
False,Europe/Madrid,1754072134.046095,,,instagram,closedApp,,
False,Europe/Madrid,1754077532.3748999,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754079668.675009,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754080481.266409,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754080673.4758348,,,instagram,closedApp,,
False,Europe/Madrid,1754080770.012372,,,instagram,closedApp,,
False,Europe/Madrid,1754085781.810528,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754085846.78402,,,instagram,closedApp,,
False,Europe/Madrid,1754085928.5917978,,,instagram,closedApp,,
False,Europe/Madrid,1754086407.547734,,,instagram,closedApp,,
True,Europe/Madrid,1754086417.715812,3.0,breathingExercise,instagram,openedApp,600.0,holq
False,Europe/Madrid,1754086756.968958,,,instagram,closedApp,,
False,Europe/Madrid,1754087019.954763,,,instagram,closedApp,,
True,Europe/Madrid,1754087029.389164,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754087512.388154,,,instagram,closedApp,,
True,Europe/Madrid,1754087523.803605,3.0,breathingExercise,instagram,openedApp,540.0,chrck
False,Europe/Madrid,1754087664.889133,,,instagram,closedApp,,
False,Europe/Madrid,1754088066.562597,,,instagram,closedApp,,
True,Europe/Madrid,1754088075.7171469,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754088574.144289,,,instagram,closedApp,,
False,Europe/Madrid,1754088699.289995,,,instagram,closedApp,,
True,Europe/Madrid,1754088717.362029,3.0,breathingExercise,instagram,openedApp,540.0,hi
False,Europe/Madrid,1754088740.7788858,,,instagram,closedApp,,
False,Europe/Madrid,1754089052.410207,,,instagram,closedApp,,
False,Europe/Madrid,1754089471.079823,,,instagram,closedApp,,
True,Europe/Madrid,1754089471.9096699,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754089486.237565,3.0,breathingExercise,instagram,openedApp,600.0,checj
False,Europe/Madrid,1754090074.045597,,,instagram,closedApp,,
True,Europe/Madrid,1754090084.6723108,3.0,breathingExercise,instagram,openedApp,420.0,check
False,Europe/Madrid,1754090497.123211,,,instagram,closedApp,,
True,Europe/Madrid,1754090507.837813,3.0,breathingExercise,instagram,openedApp,600.0,bi
False,Europe/Madrid,1754091099.9709,,,instagram,closedApp,,
True,Europe/Madrid,1754091111.711721,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754091698.202101,,,instagram,closedApp,,
True,Europe/Madrid,1754091708.961091,3.0,breathingExercise,instagram,openedApp,600.0,chrck
False,Europe/Madrid,1754092183.8032131,,,instagram,closedApp,,
False,Europe/Madrid,1754092302.93034,,,instagram,closedApp,,
True,Europe/Madrid,1754092313.8132281,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754092552.506012,,,instagram,closedApp,,
False,Europe/Madrid,1754092647.407878,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754093093.081099,,,instagram,closedApp,,
False,Europe/Madrid,1754093134.853194,,,instagram,closedApp,,
True,Europe/Madrid,1754093147.440758,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754093734.347009,,,instagram,closedApp,,
True,Europe/Madrid,1754093744.510653,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754094002.676044,,,instagram,closedApp,,
False,Europe/Madrid,1754094317.9906812,,,instagram,closedApp,,
False,Europe/Madrid,1754094341.877315,3.0,breathingExercise,instagram,openedApp,420.0,hi
False,Europe/Madrid,1754094758.953792,,,instagram,closedApp,,
True,Europe/Madrid,1754094759.865993,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754094775.5408769,3.0,breathingExercise,instagram,openedApp,480.0,yi
False,Europe/Madrid,1754095242.3549562,,,instagram,closedApp,,
True,Europe/Madrid,1754095254.302408,3.0,breathingExercise,instagram,openedApp,540.0,hsha
False,Europe/Madrid,1754095770.6159391,,,instagram,closedApp,,
False,Europe/Madrid,1754118499.02564,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754118572.280517,,,whastapp,closedApp,,
False,Europe/Madrid,1754118591.151135,,,whastapp,closedApp,,
False,Europe/Madrid,1754125278.272404,3.0,breathingExercise,whastapp,openedApp,780.0,hi
False,Europe/Madrid,1754125359.763264,,,whastapp,closedApp,,
False,Europe/Madrid,1754125417.780699,,,whastapp,closedApp,,
False,Europe/Madrid,1754125774.689976,,,whastapp,closedApp,,
False,Europe/Madrid,1754125895.678677,,,whastapp,closedApp,,
False,Europe/Madrid,1754125909.126717,,,whastapp,closedApp,,
False,Europe/Madrid,1754126116.165921,,,whastapp,closedApp,,
True,Europe/Madrid,1754126126.588403,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754126474.171607,,,whastapp,closedApp,,
False,Europe/Madrid,1754126829.777848,,,whastapp,closedApp,,
False,Europe/Madrid,1754126912.589129,,,whastapp,closedApp,,
False,Europe/Madrid,1754127092.0860538,,,whastapp,closedApp,,
False,Europe/Madrid,1754127108.8005571,3.0,breathingExercise,instagram,openedApp,600.0,ji
False,Europe/Madrid,1754127294.183867,,,instagram,closedApp,,
False,Europe/Madrid,1754127309.3692331,3.0,breathingExercise,whastapp,openedApp,900.0,check
False,Europe/Madrid,1754127681.9264278,,,whastapp,closedApp,,
False,Europe/Madrid,1754127694.306707,3.0,breathingExercise,instagram,openedApp,600.0,hey
False,Europe/Madrid,1754127707.6534681,,,instagram,closedApp,,
False,Europe/Madrid,1754128279.858512,,,whastapp,closedApp,,
True,Europe/Madrid,1754128291.0351582,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754128573.373917,3.0,breathingExercise,whastapp,openedApp,900.0,check
False,Europe/Madrid,1754128598.6027741,,,whastapp,closedApp,,
False,Europe/Madrid,1754128856.825005,3.0,breathingExercise,whastapp,openedApp,900.0,check
False,Europe/Madrid,1754129165.924806,,,whastapp,closedApp,,
False,Europe/Madrid,1754129239.667315,,,whastapp,closedApp,,
False,Europe/Madrid,1754129252.064807,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754129376.2294679,,,instagram,closedApp,,
False,Europe/Madrid,1754129293.3525882,,,whastapp,closedApp,,
False,Europe/Madrid,1754129388.55048,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754129443.3370209,,,whastapp,closedApp,,
False,Europe/Madrid,1754130191.792543,,,whastapp,closedApp,,
False,Europe/Madrid,1754130300.452734,,,whastapp,closedApp,,
False,Europe/Madrid,1754130403.189458,,,whastapp,closedApp,,
True,Europe/Madrid,1754130413.7783399,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754130623.9763541,,,whastapp,closedApp,,
False,Europe/Madrid,1754130892.041498,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754131323.013526,,,instagram,closedApp,,
False,Europe/Madrid,1754131438.965856,,,instagram,closedApp,,
False,Europe/Madrid,1754131523.5117478,,,instagram,closedApp,,
False,Europe/Madrid,1754131564.173338,,,instagram,closedApp,,
False,Europe/Madrid,1754137631.241115,,,whastapp,closedApp,,
False,Europe/Madrid,1754137761.141362,,,whastapp,closedApp,,
False,Europe/Madrid,1754138601.657018,3.0,breathingExercise,whastapp,openedApp,900.0,yo
False,Europe/Madrid,1754138640.9487228,,,whastapp,closedApp,,
False,Europe/Madrid,1754139083.912988,,,whastapp,closedApp,,
False,Europe/Madrid,1754139295.758245,3.0,breathingExercise,whastapp,openedApp,900.0,check
False,Europe/Madrid,1754139342.292589,,,whastapp,closedApp,,
False,Europe/Madrid,1754139444.0650449,,,whastapp,closedApp,,
False,Europe/Madrid,1754139592.29738,,,whastapp,closedApp,,
False,Europe/Madrid,1754139813.097692,,,whastapp,closedApp,,
False,Europe/Madrid,1754140771.445939,,,whastapp,closedApp,,
False,Europe/Madrid,1754140865.291539,,,whastapp,closedApp,,
False,Europe/Madrid,1754140928.611341,,,whastapp,closedApp,,
False,Europe/Madrid,1754140967.433795,,,whastapp,closedApp,,
False,Europe/Madrid,1754144628.250135,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754144774.734823,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754144959.323475,,,instagram,closedApp,,
False,Europe/Madrid,1754145396.0593839,,,instagram,closedApp,,
True,Europe/Madrid,1754145405.549562,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754145953.708158,,,instagram,closedApp,,
False,Europe/Madrid,1754146058.891609,,,instagram,closedApp,,
False,Europe/Madrid,1754146103.6855788,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754146142.89504,,,instagram,closedApp,,
False,Europe/Madrid,1754146207.690768,,,instagram,closedApp,,
False,Europe/Madrid,1754148448.091467,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754149018.746688,,,instagram,closedApp,,
False,Europe/Madrid,1754151722.4750829,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754151725.216907,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754151866.1583261,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754151885.999484,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754151917.366298,,,instagram,closedApp,,
False,Europe/Madrid,1754151992.897276,,,instagram,closedApp,,
False,Europe/Madrid,1754152072.252265,,,instagram,closedApp,,
False,Europe/Madrid,1754152165.7645578,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754152216.292316,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754152218.7555552,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754152228.026217,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754152229.18064,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754152231.0391479,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754154751.106412,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754154799.388402,,,instagram,closedApp,,
False,Europe/Madrid,1754155076.716687,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754156332.676697,3.0,breathingExercise,whastapp,openedApp,720.0,chevk
False,Europe/Madrid,1754156614.231138,,,whastapp,closedApp,,
False,Europe/Madrid,1754157466.8263922,3.0,breathingExercise,instagram,openedApp,360.0,check
False,Europe/Madrid,1754157492.510137,,,instagram,closedApp,,
False,Europe/Madrid,1754157523.846393,,,instagram,closedApp,,
False,Europe/Madrid,1754157542.990438,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754157610.9844918,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754158061.557425,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754158223.996592,,,whastapp,closedApp,,
False,Europe/Madrid,1754161381.577138,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754161463.032593,,,instagram,closedApp,,
False,Europe/Madrid,1754161571.2484531,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754161602.3975558,3.0,breathingExercise,whastapp,openedApp,780.0,hola
False,Europe/Madrid,1754161876.272569,,,whastapp,closedApp,,
False,Europe/Madrid,1754162118.9999151,3.0,breathingExercise,whastapp,openedApp,60.0,hola
False,Europe/Madrid,1754162254.412179,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754162556.917764,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754162568.183004,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754162857.375798,,,whastapp,closedApp,,
False,Europe/Madrid,1754163759.4966831,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754164586.9423609,,,whastapp,closedApp,,
False,Europe/Madrid,1754164611.897727,,,whastapp,closedApp,,
False,Europe/Madrid,1754164688.8817391,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754164955.752285,,,whastapp,closedApp,,
False,Europe/Madrid,1754165641.6714349,,,whastapp,closedApp,,
True,Europe/Madrid,1754165651.2785711,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754165778.600546,,,whastapp,closedApp,,
False,Europe/Madrid,1754168777.063854,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754168802.728489,3.0,breathingExercise,whastapp,openedApp,840.0,hi
False,Europe/Madrid,1754169052.1372042,,,whastapp,closedApp,,
False,Europe/Madrid,1754169273.799323,,,whastapp,closedApp,,
False,Europe/Madrid,1754169334.594705,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754169337.06849,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754169421.4580622,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754169480.3183432,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754169715.579757,,,instagram,closedApp,,
False,Europe/Madrid,1754170839.524658,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754171065.498097,,,whastapp,closedApp,,
False,Europe/Madrid,1754171081.775186,,,whastapp,closedApp,,
False,Europe/Madrid,1754171553.57672,3.0,breathingExercise,whastapp,openedApp,240.0,vola
False,Europe/Madrid,1754171618.673471,,,whastapp,closedApp,,
False,Europe/Madrid,1754171942.557265,3.0,breathingExercise,whastapp,openedApp,720.0,hola
False,Europe/Madrid,1754172048.815199,,,whastapp,closedApp,,
False,Europe/Madrid,1754172092.4916282,,,whastapp,closedApp,,
False,Europe/Madrid,1754172323.815067,3.0,breathingExercise,whastapp,openedApp,660.0,hola
False,Europe/Madrid,1754172349.412363,,,whastapp,closedApp,,
False,Europe/Madrid,1754172442.686234,,,whastapp,closedApp,,
False,Europe/Madrid,1754172510.640441,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754172573.430561,,,instagram,closedApp,,
False,Europe/Madrid,1754172710.475477,,,instagram,closedApp,,
False,Europe/Madrid,1754173947.163988,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754173969.36043,3.0,breathingExercise,instagram,openedApp,420.0,hu
False,Europe/Madrid,1754174025.198559,,,instagram,closedApp,,
False,Europe/Madrid,1754174109.4532828,,,instagram,closedApp,,
False,Europe/Madrid,1754174136.966196,,,instagram,closedApp,,
False,Europe/Madrid,1754174268.452688,,,instagram,closedApp,,
False,Europe/Madrid,1754174711.3030682,3.0,breathingExercise,instagram,openedApp,600.0,check
False,Europe/Madrid,1754174736.287677,,,instagram,closedApp,,
False,Europe/Madrid,1754174786.1443381,,,instagram,closedApp,,
False,Europe/Madrid,1754174796.503108,3.0,breathingExercise,whastapp,openedApp,600.0,hi
False,Europe/Madrid,1754174955.4819899,,,instagram,closedApp,,
False,Europe/Madrid,1754175083.0678391,,,instagram,closedApp,,
False,Europe/Madrid,1754174817.784631,,,whastapp,closedApp,,
False,Europe/Madrid,1754175088.3131151,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754175154.6293159,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754175517.843822,,,instagram,closedApp,,
True,Europe/Madrid,1754175527.103508,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754175662.9726582,,,instagram,closedApp,,
False,Europe/Madrid,1754175676.725676,3.0,breathingExercise,whastapp,openedApp,600.0,no
False,Europe/Madrid,1754175696.98604,,,whastapp,closedApp,,
False,Europe/Madrid,1754175716.623919,,,whastapp,closedApp,,
False,Europe/Madrid,1754175922.6611729,,,instagram,closedApp,,
False,Europe/Madrid,1754176038.1197639,3.0,breathingExercise,instagram,openedApp,420.0,holq
False,Europe/Madrid,1754176150.319357,,,instagram,closedApp,,
False,Europe/Madrid,1754176548.7280731,3.0,breathingExercise,whastapp,openedApp,600.0,hi
False,Europe/Madrid,1754176605.2532868,,,whastapp,closedApp,,
False,Europe/Madrid,1754177158.2051249,,,whastapp,closedApp,,
False,Europe/Madrid,1754177170.170589,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754177306.111176,,,instagram,closedApp,,
False,Europe/Madrid,1754177340.899745,3.0,breathingExercise,whastapp,openedApp,840.0,hi
False,Europe/Madrid,1754177454.651672,,,whastapp,closedApp,,
False,Europe/Madrid,1754177945.26104,3.0,breathingExercise,whastapp,openedApp,600.0,check
False,Europe/Madrid,1754177992.4889731,,,whastapp,closedApp,,
False,Europe/Madrid,1754178136.3341088,,,whastapp,closedApp,,
False,Europe/Madrid,1754178276.333483,,,whastapp,closedApp,,
False,Europe/Madrid,1754178373.0130901,3.0,breathingExercise,instagram,openedApp,480.0,hols
False,Europe/Madrid,1754178486.084789,,,instagram,closedApp,,
False,Europe/Madrid,1754179355.662447,3.0,breathingExercise,instagram,openedApp,480.0,hola
False,Europe/Madrid,1754179369.04663,,,instagram,closedApp,,
False,Europe/Madrid,1754189342.660225,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754189387.986104,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754189425.055146,,,instagram,closedApp,,
False,Europe/Madrid,1754191089.3100529,,,instagram,closedApp,,
False,Europe/Madrid,1754191116.675982,3.0,breathingExercise,whastapp,openedApp,780.0,hola
False,Europe/Madrid,1754191163.436681,,,instagram,closedApp,,
False,Europe/Madrid,1754191573.822551,,,instagram,closedApp,,
False,Europe/Madrid,1754191605.3603601,,,instagram,closedApp,,
False,Europe/Madrid,1754191612.9494262,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754191713.9228392,,,instagram,closedApp,,
True,Europe/Madrid,1754191731.97441,3.0,breathingExercise,instagram,openedApp,540.0,jola 
False,Europe/Madrid,1754192277.488741,,,instagram,closedApp,,
True,Europe/Madrid,1754192287.300812,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754192362.433049,,,instagram,closedApp,,
False,Europe/Madrid,1754192924.819351,,,instagram,closedApp,,
True,Europe/Madrid,1754192935.13863,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754192999.417557,,,instagram,closedApp,,
False,Europe/Madrid,1754193291.8066192,,,instagram,closedApp,,
False,Europe/Madrid,1754193498.261487,,,instagram,closedApp,,
True,Europe/Madrid,1754193508.286368,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754193774.6649342,,,instagram,closedApp,,
False,Europe/Madrid,1754193873.4094648,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754194477.66698,,,instagram,closedApp,,
False,Europe/Madrid,1754194520.43792,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754194537.18167,,,instagram,closedApp,,
False,Europe/Madrid,1754212704.670383,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754213251.4843369,,,instagram,closedApp,,
False,Europe/Madrid,1754213308.285089,,,instagram,closedApp,,
True,Europe/Madrid,1754213317.43043,3.0,breathingExercise,instagram,openedApp,540.0,hi
False,Europe/Madrid,1754213338.839921,,,instagram,closedApp,,
False,Europe/Madrid,1754213429.5145411,,,instagram,closedApp,,
False,Europe/Madrid,1754213441.249051,,,instagram,closedApp,,
False,Europe/Madrid,1754215917.468015,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754216036.8906,,,instagram,closedApp,,
False,Europe/Madrid,1754216135.733107,,,instagram,closedApp,,
False,Europe/Madrid,1754216217.322226,,,instagram,closedApp,,
False,Europe/Madrid,1754217139.943872,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754217170.018785,,,instagram,closedApp,,
False,Europe/Madrid,1754217442.859093,3.0,breathingExercise,instagram,openedApp,420.0,hi
False,Europe/Madrid,1754217633.334115,,,instagram,closedApp,,
False,Europe/Madrid,1754217802.553232,,,instagram,closedApp,,
False,Europe/Madrid,1754217876.571208,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754217879.220794,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754219260.528068,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754219273.3313742,,,instagram,closedApp,,
False,Europe/Madrid,1754219310.190261,,,instagram,closedApp,,
False,Europe/Madrid,1754219335.1231499,,,instagram,closedApp,,
False,Europe/Madrid,1754219350.947456,,,instagram,closedApp,,
False,Europe/Madrid,1754219482.366121,3.0,breathingExercise,instagram,openedApp,600.0,holq
False,Europe/Madrid,1754219535.0029821,,,instagram,closedApp,,
False,Europe/Madrid,1754219553.6333141,,,instagram,closedApp,,
False,Europe/Madrid,1754219724.464869,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754220138.484453,3.0,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1754220165.517179,,,whastapp,closedApp,,
False,Europe/Madrid,1754220249.365182,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754220269.93329,3.0,breathingExercise,whastapp,openedApp,720.0,hey
False,Europe/Madrid,1754220287.690716,,,whastapp,closedApp,,
